stop_id,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,walk_area,area_difference,stop_name,stop_lat,stop_lon,cluster,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality,gini_house_walk15,gini_house_multimodal,walk15_mean_price,multimodal_mean_price,gini_walk15,gini_multimodal,arpu_low_ratio_walk15,arpu_low_ratio_multimodal
F02743,7.672,0.2736,65,4.382,3.733,1.733,11,35,80,22,66,21,156,49,83,8,7,24,7,12,6,47,20,18,3.052,4.619999999999999,Egressy út / Hungária körút,47.507177,19.10405,745,0.0140945832018421,0.0019675356615838,0.0831254855460604,0.0094664452582708,0.1334,0.1567,0.574,0.571,0.155792,0.184853,0.477048,0.490214
F02744,6.561,0.1347,60,4.744,3.733,1.717,11,23,60,12,52,12,114,34,46,9,8,24,9,14,6,48,20,18,3.221,3.34,Egressy út / Hungária körút,47.506744,19.104445,745,0.0140945832018421,0.0019675356615838,0.0831254855460604,0.0094664452582708,0.1314,0.1512,0.577,0.603,0.154918,0.205022,0.476538,0.476412
F02746,4.461,0.8079,46,1.598,4.983,2.85,2,17,29,4,53,3,37,19,30,0,8,14,5,47,1,18,17,12,3.04,1.4210000000000005,Róna utca,47.506194,19.12332,746,0.0028124897791201,0.0009837678307919,0.072007933977969,0.0006500692678445,0.1185,0.1567,0.561,0.571,0.133159,0.152313,0.476517,0.459838
F02748,7.608,0.4085,108,3.029,5.518,3.395,1,31,46,11,107,5,87,40,89,1,16,17,7,78,1,34,24,46,3.62,3.988,Pongrátz Gergely tér,47.509482,19.128993,749,0.0312742540676454,0.0024594195769798,0.0721946022727272,0.0039540116393207,0.1306,0.1402,0.578,0.516,0.157951,0.149782,0.459948,0.457851
F02749,5.885,0.444,83,2.15,5.485,3.364,1,26,35,8,84,4,74,30,82,1,15,16,7,75,1,30,22,39,3.531,2.354,Pongrátz Gergely tér,47.509761,19.128316,749,0.0312742540676454,0.0024594195769798,0.0721946022727272,0.0039540116393207,0.1306,0.1402,0.582,0.516,0.155086,0.155228,0.459372,0.455761
F02750,6.265,0.4049,88,1.806,5.467,3.342,2,26,36,8,85,6,75,35,82,1,14,14,8,76,1,29,21,35,3.495,2.77,Pongrátz Gergely tér,47.509096,19.128501,749,0.0312742540676454,0.0024594195769798,0.0721946022727272,0.0039540116393207,0.1301,0.1402,0.582,0.516,0.155794,0.154454,0.459649,0.461561
F02751,7.984,0.3965,104,4.211,5.464,3.337,1,30,41,10,108,7,91,42,89,1,16,14,8,76,1,31,22,35,3.505,4.479,Pongrátz Gergely tér,47.508916,19.128567,749,0.0312742540676454,0.0024594195769798,0.0721946022727272,0.0039540116393207,0.13,0.1402,0.582,0.516,0.156593,0.150366,0.460929,0.447084
F02752,6.642,0.5251,89,3.25,5.542,3.415,1,29,37,12,94,6,81,36,93,1,17,16,7,78,1,34,23,45,3.512,3.1300000000000003,Pongrátz Gergely tér,47.509167,19.129536,749,0.0312742540676454,0.0024594195769798,0.0721946022727272,0.0039540116393207,0.1313,0.1402,0.58,0.516,0.159821,0.152384,0.4622,0.457526
F02753,7.665,0.5352,98,3.869,5.543,3.417,1,31,45,14,104,6,90,39,104,1,18,17,7,80,1,38,23,45,3.596,4.069,Pongrátz Gergely tér,47.50933,19.129449,749,0.0312742540676454,0.0024594195769798,0.0721946022727272,0.0039540116393207,0.1311,0.1402,0.581,0.516,0.15839,0.149674,0.459176,0.455499
F02755,12.098,0.4084,138,8.993,5.859,3.718,5,32,49,12,128,12,101,59,75,1,13,18,4,72,2,32,22,38,3.239,8.859000000000002,Örs vezér tere M+H,47.504404,19.136551,726,0.5442157530461749,0.0088539104771273,0.0836246966393813,0.2277085449037489,0.1311,0.1398,0.537,0.516,0.158893,0.147077,0.474523,0.434736
F02756,11.602,0.4098,137,7.473,5.863,3.722,5,30,48,11,124,11,93,54,73,1,13,18,5,74,2,32,22,38,3.242,8.36,Örs vezér tere M+H,47.504674,19.136485,726,0.5442157530461749,0.0088539104771273,0.0836246966393813,0.2277085449037489,0.133,0.1398,0.541,0.516,0.159401,0.147795,0.472684,0.434049
F02758,11.409,0.4236,135,8.661,5.868,3.726,5,31,48,12,131,11,97,55,78,1,13,19,5,78,2,31,24,38,3.318,8.091000000000001,Örs vezér tere M+H,47.505123,19.136353,726,0.5442157530461749,0.0088539104771273,0.0836246966393813,0.2277085449037489,0.1302,0.1398,0.534,0.516,0.158559,0.147378,0.470437,0.440013
F02759,12.655,0.4749,152,12.924,5.896,3.754,5,31,50,11,130,13,96,58,73,1,13,18,4,70,2,31,23,37,3.12,9.535,Örs vezér tere M+H,47.504898,19.136843,726,0.5442157530461749,0.0088539104771273,0.0836246966393813,0.2277085449037489,0.1286,0.1499,0.529,0.502,0.159882,0.147294,0.475015,0.429896
F02760,10.963,0.4445,131,10.057,5.899,3.757,5,30,46,11,122,11,92,53,73,1,13,17,4,72,2,31,23,36,3.127,7.835999999999999,Örs vezér tere M+H,47.505132,19.136777,726,0.5442157530461749,0.0088539104771273,0.0836246966393813,0.2277085449037489,0.1286,0.1398,0.529,0.516,0.159893,0.148312,0.472473,0.439493
F02761,11.34,0.4157,138,7.055,5.894,3.752,5,30,48,11,124,11,93,54,73,1,13,17,4,67,2,30,22,36,3.118,8.222,Örs vezér tere M+H,47.504727,19.136883,726,0.5442157530461749,0.0088539104771273,0.0836246966393813,0.2277085449037489,0.126,0.1398,0.525,0.516,0.159701,0.147853,0.477867,0.43764
F02762,11.479,0.4495,137,8.855,5.892,3.751,5,31,50,11,125,11,93,56,73,1,15,17,4,68,2,30,22,35,3.08,8.399,Örs vezér tere M+H,47.504556,19.136936,726,0.5442157530461749,0.0088539104771273,0.0836246966393813,0.2277085449037489,0.1255,0.1398,0.525,0.516,0.160369,0.147936,0.477703,0.436416
F02763,10.963,0.4445,131,10.057,5.891,3.75,5,30,46,11,122,11,92,53,73,1,13,15,4,67,2,29,22,33,3.065,7.898,Örs vezér tere M+H,47.504277,19.137042,726,0.5442157530461749,0.0088539104771273,0.0836246966393813,0.2277085449037489,0.1255,0.1398,0.525,0.516,0.160545,0.148312,0.478944,0.439493
F02764,11.015,0.4185,138,10.099,5.855,3.714,5,30,46,11,123,11,92,53,73,1,15,17,4,71,2,31,22,36,3.22,7.795,Örs vezér tere M+H,47.504008,19.136656,726,0.5442157530461749,0.0088539104771273,0.0836246966393813,0.2277085449037489,0.1304,0.1398,0.537,0.516,0.159421,0.148209,0.477377,0.439171
F02766,5.424,0.5216,42,1.941,6.249,4.107,2,15,23,4,83,4,46,24,46,1,14,17,5,70,2,32,24,35,3.066,2.3580000000000005,Álmos vezér útja,47.507108,19.140723,733,0.1100499634784245,0.0009837678307919,0.0771829916476841,0.000946462330428,0.1254,0.1372,0.527,0.57,0.162057,0.150928,0.461492,0.412904
F02767,7.283,0.4417,98,3.967,6.258,4.116,2,25,39,11,101,4,68,38,58,1,14,17,4,71,2,33,24,35,2.983,4.300000000000001,Füredi utca / Ond vezér útja,47.506343,19.141213,734,0.1105554141177786,0.0009837678307919,0.0771829916476841,0.0009720678360851,0.118,0.1398,0.515,0.516,0.161822,0.152739,0.469484,0.452563
F02768,4.528,0.4565,67,1.187,6.326,4.184,1,17,21,6,70,1,43,22,41,1,13,17,4,68,2,33,24,35,2.923,1.6049999999999995,Füredi utca / Ond vezér útja,47.50636,19.142155,734,0.1105554141177786,0.0009837678307919,0.0771829916476841,0.0009720678360851,0.1181,0.1398,0.516,0.516,0.162374,0.157917,0.468426,0.450572
F02769,5.911,0.3903,83,2.487,6.612,4.471,1,20,27,6,90,2,50,30,48,1,12,17,3,58,2,35,22,34,3.013,2.898,Ond vezér park,47.506339,19.146124,737,0.0299041107397467,0.0009837678307919,0.07167536313637,7.262065680058562e-07,0.1156,0.1398,0.514,0.516,0.162629,0.153268,0.460992,0.446341
F02770,3.943,0.5637,61,1.252,6.559,4.418,2,12,15,4,63,4,37,22,36,1,12,16,3,56,2,32,23,35,2.864,1.0790000000000002,Ond vezér park,47.506087,19.1455,737,0.0299041107397467,0.0009837678307919,0.07167536313637,7.262065680058562e-07,0.1174,0.1398,0.514,0.516,0.163303,0.1603,0.46914,0.441885
F02771,4.004,0.632,59,0.847,6.953,4.811,2,14,14,4,64,5,39,20,39,1,9,17,2,54,1,26,19,26,3.225,0.7789999999999995,Ond vezér útja / Szentmihályi út,47.507477,19.150348,735,0.0447382154530627,0.0014756517461878,0.0717588507288835,1.1457925850759065e-05,0.1125,0.1398,0.505,0.516,0.144611,0.16221,0.431657,0.425792
F02772,4.984,0.401,73,1.214,6.941,4.799,1,18,23,6,78,1,44,25,44,1,8,17,2,53,1,21,19,25,3.066,1.918,Ond vezér útja / Szentmihályi út,47.50746,19.150188,735,0.0447382154530627,0.0014756517461878,0.0717588507288835,1.1457925850759065e-05,0.1125,0.1398,0.505,0.516,0.144999,0.156031,0.434775,0.454045
F02773,6.38,0.5385,58,2.203,6.525,4.385,2,17,31,5,94,6,60,29,53,1,12,15,4,59,2,35,19,36,3.205,3.175,Vezér utca,47.509822,19.143197,732,0.0272792760003176,0.0009837678307919,0.071824765942413,4.841377120039041e-07,0.1284,0.1372,0.536,0.57,0.159939,0.147308,0.435305,0.415897
F02775,5.251,0.6854,47,2.276,6.853,4.714,2,16,19,4,75,5,38,25,41,1,9,15,3,54,2,24,21,28,3.403,1.8480000000000003,Füredi utca / Szentmihályi út,47.510889,19.147261,714,0.1625142786729772,0.0029513034923757,0.0772915636999581,0.0048382706832447,0.1106,0.078,0.513,0.543,0.137171,0.153579,0.418471,0.409686
F02776,6.32,0.6573,80,3.511,6.842,4.702,2,20,26,6,82,5,48,27,46,1,9,15,3,52,2,23,17,28,2.942,3.378,Füredi utca / Szentmihályi út,47.510637,19.147247,714,0.1625142786729772,0.0029513034923757,0.0772915636999581,0.0048382706832447,0.1112,0.1398,0.515,0.516,0.145366,0.154872,0.428564,0.426514
F02777,4.307,0.5767,63,1.688,6.879,4.748,2,16,15,4,71,5,40,23,41,0,7,11,2,48,2,18,18,23,3.293,1.0140000000000002,Csertő utca,47.513309,19.14623,713,0.0328340095591772,0.0009837678307919,0.0717639168343393,0.0009463975691497,0.1309,0.1398,0.537,0.516,0.129163,0.159244,0.402509,0.428978
F02778,4.336,0.4991,39,1.711,6.883,4.75,1,13,17,4,75,2,36,21,37,0,7,13,2,52,1,19,17,24,3.314,1.0220000000000002,Csertő utca,47.513003,19.146468,713,0.0328340095591772,0.0009837678307919,0.0717639168343393,0.0009463975691497,0.1315,0.078,0.538,0.543,0.12949,0.154044,0.404229,0.438061
F02779,5.479,0.5213,50,2.332,6.89,4.757,1,15,23,5,90,2,47,25,44,0,9,12,2,52,2,18,17,26,3.324,2.155,Csertő utca,47.51312,19.146495,713,0.0328340095591772,0.0009837678307919,0.0717639168343393,0.0009463975691497,0.1317,0.078,0.538,0.543,0.129702,0.150456,0.404971,0.429113
F02780,4.899,0.57,40,1.501,6.772,4.659,0,12,17,2,72,4,31,25,29,0,4,8,1,34,1,14,15,21,3.011,1.888,Zsálya utca,47.515938,19.142916,712,0.0086817811656717,0.0009837678307919,0.0674228103339634,4.861134724177008e-05,0.1333,0.0716,0.546,0.498,0.122653,0.128223,0.367299,0.391597
F02781,4.275,0.501,38,1.795,6.8,4.688,1,13,17,4,73,2,36,21,37,0,4,7,2,33,1,15,13,23,2.973,1.3020000000000005,Zsálya utca,47.516136,19.143195,712,0.0086817811656717,0.0009837678307919,0.0674228103339634,4.861134724177008e-05,0.1336,0.078,0.546,0.543,0.122019,0.154335,0.364857,0.43962
F02782,6.825,0.6308,61,3.235,6.821,4.706,1,19,25,7,95,4,60,33,50,0,4,7,1,35,1,16,14,23,3.036,3.789,Zsálya utca,47.51583,19.143725,712,0.0086817811656717,0.0009837678307919,0.0674228103339634,4.861134724177008e-05,0.1324,0.0716,0.544,0.498,0.120045,0.149474,0.372007,0.422038
F02783,10.071,0.5912,98,5.756,6.535,4.425,2,25,37,10,110,8,63,38,59,0,5,9,2,38,1,16,13,20,3.055,7.016,Fischer István utca,47.515329,19.139861,715,0.037090490651212,0.0019675356615838,0.0722741654520246,0.0020209240438341,0.1406,0.078,0.572,0.543,0.122026,0.147424,0.373764,0.389215
F02785,7.02,0.6054,68,2.482,6.513,4.401,2,21,27,7,89,6,56,31,49,0,6,9,2,40,1,17,14,25,3.046,3.974,Fischer István utca,47.515032,19.139741,715,0.037090490651212,0.0019675356615838,0.0722741654520246,0.0020209240438341,0.1398,0.078,0.574,0.543,0.121428,0.149404,0.378149,0.411105
F02786,8.716,0.5711,110,4.213,6.293,4.18,2,23,34,7,100,7,74,39,59,0,8,13,2,61,1,20,15,29,3.26,5.456,Vezér utca / Fogarasi út,47.513883,19.137323,717,0.1368874151236925,0.0029513034923757,0.0776309760195509,0.0298755074950469,0.1359,0.1411,0.575,0.521,0.122983,0.149762,0.406203,0.414649
F02787,10.981,0.5121,122,5.589,6.262,4.147,2,28,46,10,130,8,88,52,75,0,8,13,2,68,1,21,22,32,3.371,7.609999999999999,Fogarasi út,47.513523,19.137123,717,0.1368874151236925,0.0029513034923757,0.0776309760195509,0.0298755074950469,0.1349,0.1409,0.572,0.521,0.126532,0.147038,0.414536,0.407061
F02788,9.121,0.3004,116,3.865,6.248,4.13,1,25,39,7,113,5,77,43,61,0,8,13,2,69,1,20,22,32,3.328,5.793000000000001,Fogarasi út,47.51312,19.137195,717,0.1368874151236925,0.0029513034923757,0.0776309760195509,0.0298755074950469,0.1335,0.1412,0.559,0.521,0.125557,0.146607,0.411583,0.431805
F02789,7.889,0.4344,102,3.119,6.182,4.068,1,25,40,9,104,6,89,43,68,1,10,14,2,71,1,22,21,33,3.465,4.424,Vezér utca / Fogarasi út,47.513353,19.136061,717,0.1368874151236925,0.0029513034923757,0.0776309760195509,0.0298755074950469,0.1345,0.1412,0.573,0.521,0.135457,0.152255,0.424297,0.436341
F02790,5.319,0.6412,47,1.611,6.017,3.961,0,16,31,7,81,6,55,37,75,0,7,13,5,57,2,18,16,27,3.618,1.701,Mogyoródi út,47.517405,19.130359,754,0.0055165064028817,0.0009837678307919,0.0675325538134467,0.0034790134978768,0.1377,0.1473,0.591,0.605,0.119013,0.129577,0.396312,0.427106
F02791,5.076,0.5525,40,1.891,5.996,3.944,1,17,25,8,96,4,50,33,56,0,5,14,5,53,1,18,17,26,3.497,1.5789999999999995,Mogyoródi út,47.517513,19.129947,754,0.0055165064028817,0.0009837678307919,0.0675325538134467,0.0034790134978768,0.1357,0.1372,0.591,0.57,0.118875,0.149456,0.395991,0.445095
F02792,2.485,0.5424,14,0.656,6.582,4.536,0,3,10,3,24,2,12,9,12,0,3,9,3,32,2,13,11,14,3.204,-0.7190000000000003,Gvadányi utca,47.520944,19.135954,858,9.867410316949897e-08,0.0009837678307919,0.0491133980770159,0.0019665673861598,0.1386,0.1407,0.591,0.597,0.124413,0.115218,0.311721,0.383679
F02793,2.817,0.5635,20,0.639,7.118,5.083,0,4,13,4,30,3,17,15,15,0,1,5,1,15,2,9,5,3,3.122,-0.3049999999999997,Öv utca / Mogyoródi út,47.52452,19.141019,856,3.8007839349306265e-09,0.0004918839153959,0.0447245688137979,0.0,0.1493,0.1407,0.59,0.597,0.120357,0.117508,0.254302,0.393273
F02794,6.371,0.4475,61,2.614,5.211,3.177,1,27,40,13,86,6,72,33,88,0,11,20,5,57,3,33,24,39,3.507,2.8640000000000003,Egressy tér,47.514317,19.12061,753,0.0016505189630947,0.0019675356615838,0.0694046155947016,0.0021917736676899,0.128,0.1372,0.593,0.57,0.119852,0.14749,0.468404,0.445859
F02795,5.324,0.7792,56,1.798,5.176,3.17,1,25,28,12,75,8,65,33,71,0,11,23,5,53,3,37,23,43,3.433,1.891,Egressy tér,47.515317,19.119097,752,0.0014592243668962,0.0009837678307919,0.0693288773700722,0.000779698193569,0.1304,0.115,0.598,0.64,0.121397,0.149156,0.468332,0.463849
F02796,5.302,0.7549,74,1.674,5.195,3.175,1,26,31,11,83,6,63,31,74,0,11,23,5,56,3,37,24,44,3.575,1.7269999999999994,Egressy tér,47.514875,19.119827,752,0.0014592243668962,0.0009837678307919,0.0693288773700722,0.000779698193569,0.1293,0.1402,0.597,0.516,0.120507,0.151868,0.464124,0.455986
F02797,6.845,0.5491,71,1.992,5.226,3.195,0,21,42,13,77,9,59,37,79,0,11,21,5,58,3,33,24,42,3.524,3.321,Egressy tér,47.51456,19.12061,753,0.0016505189630947,0.0019675356615838,0.0694046155947016,0.0021917736676899,0.1273,0.1597,0.593,0.606,0.120509,0.126165,0.465994,0.448047
F02798,5.46,0.3869,58,1.327,5.123,3.099,4,16,36,9,62,8,52,28,66,0,11,21,5,53,3,35,22,39,3.24,2.22,Egressy tér,47.5143,19.119229,753,0.0016505189630947,0.0019675356615838,0.0694046155947016,0.0021917736676899,0.1293,0.1372,0.595,0.57,0.120603,0.132472,0.469924,0.450136
F02799,5.867,0.4165,62,1.672,5.111,3.085,0,19,37,9,73,7,53,32,79,0,11,24,6,56,3,36,23,39,3.474,2.393,Egressy tér,47.51412,19.119215,753,0.0016505189630947,0.0019675356615838,0.0694046155947016,0.0021917736676899,0.1318,0.1372,0.594,0.57,0.120573,0.124558,0.470503,0.429795
F02800,4.912,0.4262,37,1.812,5.604,3.587,0,11,27,7,68,5,38,29,50,0,8,19,4,47,4,30,20,27,3.335,1.577,Turán utca,47.517303,19.123964,756,0.0005538467217737,0.0009837678307919,0.065043511645764,0.0002741874933543,0.1347,0.1407,0.6,0.597,0.12189,0.12227,0.44145,0.423
F02801,4.797,0.4955,41,1.945,5.496,3.478,3,13,32,5,52,5,43,24,48,0,10,19,4,47,3,31,21,31,3.423,1.3739999999999997,Turán utca,47.516627,19.12291,756,0.0005538467217737,0.0009837678307919,0.065043511645764,0.0002741874933543,0.1317,0.1372,0.601,0.57,0.121317,0.13223,0.450162,0.431951
F02802,6.57,0.5263,53,2.25,5.925,3.909,1,20,34,9,103,5,61,38,67,0,7,16,5,43,3,22,18,23,3.538,3.0320000000000005,Egressy út / Vezér utca,47.519116,19.127308,755,0.0012255035528441,0.0014756517461878,0.064025446414512,0.0030216584066763,0.133,0.1372,0.593,0.57,0.122603,0.146019,0.400334,0.436208
F02803,5.074,0.4645,44,1.674,5.851,3.842,0,12,27,8,73,5,46,32,59,0,9,17,5,40,3,25,18,19,3.46,1.614,Egressy út / Vezér utca,47.519009,19.126232,755,0.0012255035528441,0.0014756517461878,0.064025446414512,0.0030216584066763,0.1381,0.1407,0.592,0.597,0.120802,0.131549,0.413858,0.419994
F02804,5.899,0.587,49,2.059,5.936,3.925,0,19,34,9,88,7,58,36,83,0,6,16,5,38,2,22,17,19,3.434,2.465,Egressy út / Vezér utca,47.519395,19.127215,755,0.0012255035528441,0.0014756517461878,0.064025446414512,0.0030216584066763,0.1369,0.1473,0.594,0.605,0.122727,0.129655,0.404289,0.433834
F02805,2.035,0.6542,11,0.481,6.373,4.378,0,2,6,1,10,2,7,6,9,0,3,11,3,29,2,16,9,14,3.446,-1.411,Kála utca,47.52272,19.130858,861,4.9263086036857e-07,0.0009837678307919,0.0516435502718081,0.0029483986661037,0.1463,0.1109,0.604,0.679,0.119479,0.118945,0.369955,0.349015
F02806,2.485,0.5628,15,0.64,6.58,4.59,0,3,10,3,24,2,12,9,12,0,2,9,3,24,2,10,9,13,3.227,-0.742,Rákosmezei tér,47.524158,19.132719,860,2.4593347711382853e-06,0.0014756517461878,0.0544456347080878,0.0049110929505676,0.1491,0.1407,0.605,0.597,0.12158,0.115218,0.354066,0.383679
F02807,3.67,0.5475,25,1.199,6.668,4.68,0,4,18,5,36,5,28,20,21,0,3,10,3,23,2,9,9,13,3.234,0.4359999999999999,Rákosmezei tér,47.524769,19.133504,860,2.4593347711382853e-06,0.0014756517461878,0.0544456347080878,0.0049110929505676,0.15,0.1407,0.61,0.597,0.124609,0.123064,0.333107,0.403891
F02808,3.418,0.5945,24,0.798,6.988,5.003,0,4,17,4,36,5,26,20,21,0,2,8,3,20,2,6,6,8,3.064,0.3540000000000001,Öv utca / Egressy út,47.526763,19.136628,857,4.736275576537205e-07,0.0004918839153959,0.0516356801788072,0.0,0.1405,0.1407,0.591,0.597,0.125605,0.122837,0.295798,0.41166
F02809,2.817,0.5635,20,0.639,6.424,4.514,0,4,13,4,30,3,17,15,15,1,4,11,3,21,4,14,9,18,3.08,-0.2629999999999999,Szugló utca / Cinkotai út,47.526716,19.127133,869,1.180403968214948e-05,0.0009837678307919,0.0575627158955773,0.0058880828533914,0.1516,0.1407,0.586,0.597,0.121022,0.117508,0.386712,0.393273
F02810,3.979,0.6049,30,1.222,6.456,4.546,0,6,22,7,45,4,30,22,29,1,4,10,3,20,4,12,9,17,3.09,0.8890000000000002,Szugló utca / Cinkotai út,47.526862,19.127523,869,1.180403968214948e-05,0.0009837678307919,0.0575627158955773,0.0058880828533914,0.1507,0.1407,0.587,0.597,0.12011,0.124723,0.384657,0.414833
F02811,6.269,0.5961,55,2.23,5.82,3.868,0,20,34,9,80,7,54,37,81,1,8,18,4,34,4,30,17,30,3.51,2.7590000000000003,Komócsy utca,47.521304,19.123275,758,0.0002937029538838,0.0014756517461878,0.0649936061381074,0.0081836270698072,0.1511,0.1444,0.61,0.609,0.124535,0.124009,0.425866,0.430139
F02812,6.456,0.5434,56,2.438,5.791,3.852,0,18,40,8,93,6,61,41,80,1,8,17,4,33,4,31,17,32,3.576,2.8800000000000003,Komócsy utca,47.52161,19.122439,758,0.0002937029538838,0.0014756517461878,0.0649936061381074,0.0081836270698072,0.1496,0.1458,0.609,0.615,0.124786,0.1295,0.428228,0.430499
F02813,5.855,0.7055,68,2.152,5.138,3.199,2,20,39,14,74,8,63,34,71,1,10,24,7,48,4,36,22,47,3.392,2.4630000000000005,Szugló utca / Nagy Lajos király útja,47.517486,19.116193,750,0.0009561419466771,0.0024594195769798,0.0715693867492783,0.0112520266118355,0.1342,0.1211,0.589,0.625,0.125968,0.131668,0.46227,0.459355
F02814,6.027,0.7026,65,2.42,5.1,3.164,1,27,34,13,89,8,67,32,84,1,11,25,7,47,4,41,23,51,3.49,2.537,Szugló utca / Nagy Lajos király útja,47.51736,19.115688,750,0.0009561419466771,0.0024594195769798,0.0715693867492783,0.0112520266118355,0.1365,0.1473,0.585,0.605,0.12619,0.147055,0.46242,0.462747
F02815,5.885,0.641,63,1.533,5.079,3.154,0,20,36,12,78,8,53,31,68,2,11,25,7,47,4,41,22,51,3.409,2.476,Szugló utca / Nagy Lajos király útja,47.517568,19.115104,750,0.0009561419466771,0.0024594195769798,0.0715693867492783,0.0112520266118355,0.136,0.1473,0.585,0.605,0.127009,0.126611,0.464361,0.457641
F02816,6.434,0.6574,65,2.091,5.058,3.115,0,23,35,11,89,9,56,38,89,1,10,24,7,47,3,36,21,45,3.298,3.136,Szugló utca / Nagy Lajos király útja,47.516875,19.115541,750,0.0009561419466771,0.0024594195769798,0.0715693867492783,0.0112520266118355,0.1346,0.1473,0.594,0.605,0.12553,0.124976,0.463225,0.44087
F02817,5.353,0.7566,67,1.046,5.109,3.162,0,20,30,11,71,7,54,31,66,1,10,25,7,46,4,37,22,47,3.408,1.945,Szugló utca / Nagy Lajos király útja,47.517054,19.116192,750,0.0009561419466771,0.0024594195769798,0.0715693867492783,0.0112520266118355,0.1365,0.1211,0.587,0.625,0.125284,0.127348,0.463382,0.456448
F02818,5.855,0.6369,67,1.773,5.117,3.171,0,21,36,12,76,8,59,35,71,1,10,25,7,46,4,38,22,48,3.422,2.4330000000000003,Szugló utca / Nagy Lajos király útja,47.517144,19.116219,750,0.0009561419466771,0.0024594195769798,0.0715693867492783,0.0112520266118355,0.1359,0.1567,0.587,0.6,0.125934,0.125012,0.462735,0.453695
F02819,5.589,0.6487,56,2.002,4.609,2.671,2,21,38,11,72,7,66,35,80,1,10,25,9,36,5,43,21,43,3.24,2.349,Szugló utca / Róna utca,47.514206,19.111038,740,0.0014007368721937,0.0009837678307919,0.074425245277493,0.0102751268753144,0.13,0.145,0.584,0.599,0.125801,0.13007,0.476237,0.446135
F02820,6.008,0.5364,62,2.204,4.636,2.702,6,20,40,14,60,12,78,37,72,1,10,26,8,36,5,42,21,42,3.264,2.744,Szugló utca / Róna utca,47.514503,19.111157,740,0.0014007368721937,0.0009837678307919,0.074425245277493,0.0102751268753144,0.1298,0.1158,0.584,0.636,0.126212,0.131879,0.475887,0.465388
F02821,8.162,0.5522,77,3.874,4.584,2.74,9,33,77,17,82,19,140,52,101,4,16,28,11,28,8,49,26,50,3.573,4.589,Tisza István tér,47.516386,19.10803,741,0.0063097184415554,0.0024594195769798,0.0801940751844108,0.0178504952605109,0.1297,0.1211,0.598,0.625,0.133219,0.181479,0.472197,0.467073
F02823,8.971,0.6625,94,3.42,4.531,2.704,20,41,106,25,76,26,224,65,131,4,16,30,11,28,9,51,27,51,3.591,5.38,Tisza István tér,47.516394,19.107097,741,0.0063097184415554,0.0024594195769798,0.0801940751844108,0.0178504952605109,0.1301,0.1525,0.597,0.607,0.133627,0.199224,0.470126,0.482661
F02824,7.959,0.6439,69,3.711,4.65,2.811,10,35,81,21,93,18,146,54,102,3,15,27,12,28,8,48,23,49,3.396,4.563,Tisza István tér,47.516951,19.108478,741,0.0063097184415554,0.0024594195769798,0.0801940751844108,0.0178504952605109,0.1341,0.1158,0.592,0.636,0.133096,0.181665,0.469443,0.477206
F02826,5.814,0.6131,47,2.548,5.177,3.332,9,21,48,15,51,11,81,36,73,2,12,23,7,31,4,41,23,57,3.513,2.301,Bosnyák tér,47.520474,19.113209,782,0.0086705028136061,0.0039350713231677,0.0802700675168792,0.0435254321581693,0.1504,0.1493,0.591,0.636,0.127019,0.152508,0.456662,0.461195
