stop_id,weighted_med_inc_multi,weighted_med_inc_walk,percent_change_income,log_change_income,weighted_gini_multi,weighted_gini_walk,percent_change_gini,log_change_gini,weighted_hh_low_multi,weighted_hh_mid_multi,weighted_hh_high_multi,entropy_multi,weighted_hh_low_walk,weighted_hh_mid_walk,weighted_hh_high_walk,entropy_walk,percent_change_entropy,log_change_entropy,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,walk_area,area_difference,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality,cluster,stop_lat,stop_lon,stop_name
1201139,42923.43038139788,41317.050487169545,3.887934582182171,0.03814258008222847,0.32129138498383364,0.3294950974663569,-2.4897828664540036,-0.02521302236120278,1284.466415471494,2978.1292651157414,2230.2509517993,1.5077625831724668,1411.1753477211864,3610.5617828738104,2402.092273043992,1.4878046509294032,1.341434994882984,0.013325174161538927,7.518,0.8052,149,4.276,4.252,9.194,111,23,83,11,245,52,813,66,486,16,2,8,6,71,7,71,21,44,2.685,4.833,0.0097423576317501,0.0025728987993138,0.0934762634165982,0.0033965191285622,994,60.16346,24.90771,Länsisatamankatu
1201140,45686.18635441007,41306.022813353346,10.604176443830154,0.10078766408547161,0.31371596648099537,0.32944572235617287,-4.774612267744556,-0.04892360188316563,1238.680968597672,3223.4793677594384,2824.9814889820664,1.485080439183557,1399.7141595974936,3589.30618035527,2377.6829318319706,1.48721832268062,-0.1437504813153118,-0.0014385390144286908,6.087,0.8379,66,2.414,4.263,9.201,46,18,45,8,204,28,485,48,240,16,2,8,6,72,7,71,21,44,2.695,3.392,0.0097423576317501,0.0025728987993138,0.0934762634165982,0.0033965191285622,994,60.16333,24.90788,Länsisatamankatu
1201402,43834.06709049557,41221.26698814652,6.338475969456205,0.061456990308292346,0.3209958331886059,0.3295624241818841,-2.5993834140964753,-0.026337644908884333,1361.799236440219,3379.790524823401,2853.1917359648614,1.4950212589791754,1370.2594765330578,3533.6740889609027,2295.3806959336757,1.485274098939258,0.6562532832746779,0.006541093162067018,4.663,0.8066,50,1.689,4.343,9.272,46,17,41,8,141,27,462,39,235,16,2,8,6,78,7,70,22,39,2.71,1.9530000000000003,0.0097423576317501,0.0025728987993138,0.0934762634165982,0.0033965191285622,994,60.16255,24.90793,Länsisatamankatu
1201403,42626.96134186128,41250.474104741996,3.336900404160561,0.032824342267451574,0.3218010025009896,0.32953465125117454,-2.3468393144156146,-0.02374816169731582,1338.5970154729662,3067.6988047928407,2327.804037271365,1.5097973628564545,1381.796632551027,3556.2286497767423,2325.613284384563,1.4859681985501652,1.6036119971839953,0.015908899677748656,7.763,0.7817,151,3.514,4.308,9.241,89,21,79,10,232,40,754,55,400,16,2,8,6,80,7,71,22,43,2.702,5.061,0.0097423576317501,0.0025728987993138,0.0934762634165982,0.0033965191285622,994,60.16288,24.90795,Länsisatamankatu
1201429,43540.574175110814,42612.5679801041,2.1777758041712145,0.021544010249296888,0.31982646164571327,0.32512458280008333,-1.6295664599523183,-0.01642989923467282,1141.1514491595447,2784.624948691818,2383.6044370871446,1.497540565014905,1325.0821193391228,3256.0555949744958,2500.0483334649784,1.4981514997142216,-0.04077923357104741,-0.0004078755056164226,6.975,0.4656,119,2.669,4.056,8.812,73,21,57,11,203,43,630,64,397,39,8,27,6,99,14,282,34,215,3.375,3.6,0.0209712009957963,0.0034305317324185,0.093861343338589,0.0015761476654224,1014,60.163533,24.920651,Itämerenkatu
1201430,42694.73465153828,42506.63374276951,0.44252130127986716,0.0044154505477567805,0.32188773536389886,0.32549167858405015,-1.107230524549541,-0.011134059481490238,1307.473914758457,2988.4611156681676,2270.018973073616,1.5102364283862624,1330.3496624734432,3277.7890478609497,2486.7834009881585,1.497650081610849,0.8404063759590494,0.008368946231867996,7.359,0.7655,152,4.183,4.061,8.829,103,23,85,11,225,51,815,68,487,38,8,26,6,95,14,269,32,206,3.33,4.029,0.0209712009957963,0.0034305317324185,0.093861343338589,0.0015761476654224,1014,60.163552,24.919945,Itämerenkatu
1201431,42911.96266401584,41666.660062377916,2.988726717652956,0.02944934690835279,0.3211964784497732,0.3284453701508075,-2.207031171639258,-0.022317504902316553,1281.3034184197697,2942.6756650677944,2240.2958021132185,1.5094723277667903,1401.1910640549106,3509.7577189946273,2456.179983816972,1.4933703101275624,1.0782334113668361,0.010724619245883147,8.916,0.7149,191,3.944,4.146,8.993,114,25,90,12,259,53,861,74,504,22,5,18,5,84,11,128,28,100,3.031,5.885,0.0420463722977382,0.0051457975986277,0.1028321619939586,0.0507591277253872,1000,60.16335,24.91484,Ruoholaht
1201432,43043.59226972485,41576.70064968395,3.528157831475381,0.03467344605947351,0.32112167257907454,0.3287375126965278,-2.316693356648888,-0.023439504963442444,1299.0400165388587,2972.5672065154404,2250.496146208489,1.5100240265667242,1403.9855242857511,3527.066620352584,2441.758113375025,1.492521897629861,1.1726547506376048,0.01165832437804452,7.647,0.7872,177,3.413,4.152,9.009,112,24,87,11,230,51,842,70,495,21,4,14,5,83,10,116,28,92,2.977,4.67,0.0420463722977382,0.0051457975986277,0.1028321619939586,0.0507591277253872,1000,60.16338,24.91418,Ruoholaht
1201601,41590.12480826568,41382.69397088282,0.5012502026301398,0.004999981260830673,0.3233321092216913,0.3293362427816498,-1.8231013717913933,-0.018399246488114324,1272.1965148302904,2837.0388470488106,1911.0914463716051,1.5109003333225455,1386.6172430110064,3511.0357598267697,2351.5994483358686,1.4898907303300661,1.4101438826876205,0.014002938456300339,13.284,0.6555,276,11.599,4.229,9.082,145,33,127,17,392,71,1137,111,625,18,4,13,5,82,8,95,25,80,2.777,10.507,0.0420463722977382,0.0051457975986277,0.1028321619939586,0.0507591277253872,1000,60.162714,24.913852,Ruoholahti
1201602,43043.59226972485,41382.69397088282,4.013509367008955,0.03935060247699928,0.32112167257907454,0.3293362427816498,-2.494280657723278,-0.025259149783928878,1299.0400165388587,2972.5672065154404,2250.496146208489,1.5100240265667242,1386.6172430110064,3511.0357598267697,2351.5994483358686,1.4898907303300661,1.351327035385862,0.013422780414585646,7.647,0.7872,177,3.413,4.229,9.082,112,24,87,11,230,51,842,70,495,18,4,13,5,82,8,95,25,80,2.777,4.87,0.0420463722977382,0.0051457975986277,0.1028321619939586,0.0507591277253872,1000,60.162714,24.913852,Ruoholahti
1203401,42174.89510544167,41010.02819168343,2.840444069712851,0.028008514464382333,0.3271333896660163,0.3299373252544489,-0.8498388553857039,-0.00853470576274679,1575.07282518005,3907.434407131438,2988.5650440468567,1.4964984071137928,1309.297010623783,3403.72021730599,2116.493990342288,1.4813294084630586,1.0240125230803763,0.01018805034892072,2.641,0.7976,26,0.64,4.678,9.548,24,6,23,5,93,13,211,28,160,15,2,7,5,66,2,65,20,34,2.409,0.2320000000000002,0.0017906929559403,0.0017152658662092,0.085542066440793,0.0016980273215595,889,60.15914,24.90949,Crusellinsilta
1203402,42968.40690735709,41011.849645751696,4.770712071036943,0.04660408187021687,0.322594255930133,0.3299440620820969,-2.227591581913396,-0.022527771265814733,1477.0609604740805,3565.4143258344266,2837.0347257012654,1.50106062106551,1310.9999026725757,3406.04898880928,2121.4388126208896,1.4815422034896422,1.3174391880227168,0.013088364329557558,4.958,0.8173,81,1.731,4.649,9.527,54,20,60,8,146,27,543,42,300,15,2,7,5,66,6,69,20,34,2.422,2.536,0.0017906929559403,0.0017152658662092,0.085542066440793,0.0016980273215595,889,60.15946,24.90916,Crusellinsilta
1203405,43474.95602361594,42028.59050437816,3.441384785642783,0.033834935718101214,0.3217417663217295,0.3265550506547104,-1.4739580120811904,-0.014849287089628564,1140.8877458229222,2834.4155831336716,2226.8156288080563,1.4961896607083212,1238.7845512896947,3138.4928494965084,2183.762522070804,1.4912327610607252,0.3324028130974037,0.003318515761602512,2.467,0.592,34,0.566,4.45,9.15,45,11,34,7,81,21,385,32,253,27,6,20,6,84,13,179,27,150,2.855,-0.3879999999999999,0.0027440621390244,0.0025728987993138,0.0857503822988512,0.005140057259662,993,60.159893,24.921266,Huutokonttori
1203406,44590.66427682064,42059.908487607616,6.0170263802610835,0.058429521453842566,0.31841916401526055,0.32643846700242035,-2.4566047809250207,-0.024872827832644284,1100.703990388327,2690.9575460007645,2299.271116600313,1.4972753189490169,1231.3776064537108,3119.289692091091,2173.3028415665417,1.4912993205347873,0.40072427660508525,0.003999235153926601,4.87,0.6609,99,2.403,4.448,9.147,84,21,54,9,165,39,643,52,397,26,6,20,6,84,12,178,27,154,2.809,2.061,0.0027440621390244,0.0025728987993138,0.0857503822988512,0.005140057259662,993,60.1599,24.92135,Huutokonttori
1203409,43154.91651887477,41022.61201968665,5.197875986455562,0.05067292386887453,0.322596292453871,0.32913558757996897,-1.986808893617174,-0.02006811324935208,1134.410452280388,2847.284771774807,2167.6042537818203,1.4944584778901553,1222.8285310136182,3239.1915653824526,1962.3152737818314,1.4762880479115106,1.230818741935236,0.012233057527580308,1.91,0.6241,18,0.377,5.108,9.777,32,6,23,5,73,14,248,26,219,5,1,5,3,59,1,48,16,30,1.615,0.2949999999999999,0.0004993562053474,0.0017152658662092,0.078983376191662,0.001712321203778,638,60.15407,24.919259,Länsiterm. T1
1203410,44226.63029152562,41022.97611838332,7.80941432405405,0.0751948000656084,0.31969734818720297,0.3291348353499767,-2.867361989422544,-0.02909273935677748,1129.9021089342189,2768.582119946691,2253.013102367042,1.4981626059192859,1222.9111700829933,3239.580117579452,1962.3664826484612,1.4762721775089513,1.4828179209657817,0.01471931659716946,3.314,0.5802,69,0.664,5.083,9.749,68,17,40,7,99,26,541,38,317,5,1,5,3,56,1,48,16,27,1.575,1.739,0.0004993562053474,0.0017152658662092,0.078983376191662,0.001712321203778,638,60.154273,24.919559,Länsiterm. T1
1203413,43474.95602361594,42053.377387127155,3.380414903189056,0.03324534715140641,0.3217417663217295,0.3264952203330423,-1.4559030929959713,-0.014666053655715354,1140.8877458229222,2834.4155831336716,2226.8156288080563,1.4961896607083212,1238.5939246066991,3137.549697402839,2184.951248560724,1.491284913076456,0.3288940690579925,0.003283543954938222,2.467,0.592,34,0.566,4.417,9.13,45,11,34,7,81,21,385,32,253,28,6,20,6,85,13,183,28,154,2.895,-0.4279999999999999,0.0027440621390244,0.0025728987993138,0.0857503822988512,0.005140057259662,993,60.160225,24.920807,Huutokonttori
1203415,42323.11964479717,41181.1210095356,2.7731120651065666,0.02735357703439188,0.32555442442198274,0.32937531925653135,-1.1600428481323892,-0.0116682383778164,1279.5179292077403,3204.785828944123,2358.885288497489,1.4945176946103493,1290.427855517837,3342.5096125991836,2108.957825054405,1.4828703163590133,0.7854616902666546,0.007823929983908845,2.009,0.6702,24,0.321,4.63,9.418,28,8,26,4,74,12,303,24,169,17,3,10,5,70,6,85,20,49,2.402,-0.3930000000000002,0.0005568125355845,0.0017152658662092,0.0791393741423232,6.1986896953291e-05,888,60.158836,24.91513,Välimerenkatu
1203420,43249.881174716334,41179.06509260049,5.028807908725331,0.04906448757480511,0.3227163870694112,0.32939520925557825,-2.0276014946486205,-0.020484394892317178,1266.7351420316593,3099.392916946533,2504.5275838476787,1.498530780223887,1291.993531928358,3345.0946401090787,2111.8451353950154,1.4829822371679051,1.048464551111237,0.010430062804097593,3.512,0.6082,75,0.579,4.628,9.414,59,18,43,6,104,23,504,39,315,17,3,10,5,70,6,85,20,50,2.399,1.113,0.0005568125355845,0.0017152658662092,0.0791393741423232,6.1986896953291e-05,888,60.158854,24.915203,Välimerenkatu
1203422,43990.562641936456,42036.17344212902,4.649303301828929,0.04544460546970638,0.3202569577353972,0.32655011558647307,-1.9271644843161577,-0.019459763820604107,1167.5801916164082,2865.358650968193,2420.620450370491,1.4969785631513137,1239.8813847168396,3139.8688033412977,2186.2475929019924,1.4913320573853406,0.3786216314475804,0.0037790666386160287,4.673,0.6684,91,2.167,4.418,9.131,75,20,51,8,161,36,594,50,373,30,6,20,6,85,13,181,28,152,2.909,1.7640000000000002,0.0027440621390244,0.0025728987993138,0.0857503822988512,0.005140057259662,993,60.160216,24.920807,Huutokonttori
1204101,44635.42206360455,39801.0,12.146483916495942,0.11463572287270782,0.31813229247762614,0.3339069277090363,-4.724261140564305,-0.04839498423923248,868.3527825144058,1907.6856807182946,1938.783766971824,1.5049123395376414,1204.0,2460.0,2231.0,1.5247198362456151,-1.2990909042507537,-0.013076028894526102,1.602,0.7377,30,0.217,5.718,10.26,26,4,14,4,43,15,156,21,163,0,0,0,0,10,0,3,1,0,0.739,0.8630000000000001,1.1517637217591109e-07,0.0008576329331046,0.0568077942083467,0.0,892,60.14828,24.92338,Hernesaaren laituri
1204105,46223.169167386266,43223.960730297986,6.938763561725094,0.06708618148440361,0.31404925349455604,0.32317078975865765,-2.822512601127575,-0.028631112470408,842.4352045974518,1877.7731605353833,1945.959112803459,1.5005303112944173,1003.4516559223053,2173.796518024683,2088.160132513342,1.5118612892488703,-0.749472060368881,-0.007522947143945331,2.587,0.6173,44,0.586,4.977,9.43,42,8,27,4,70,29,315,32,273,11,3,9,1,45,14,105,20,101,1.949,0.6380000000000001,1.9697452902287503e-05,0.0025728987993138,0.0684659103542147,0.0051296019552558,1020,60.15469,24.93129,Matalasalmenkuja
1204106,44635.42206360455,42942.65963900918,3.941913330066921,0.03866203144728264,0.31813229247762614,0.32407197653961567,-1.8328286590566827,-0.018498330583445338,868.3527825144058,1907.6856807182946,1938.783766971824,1.5049123395376414,1017.0035999868702,2183.394591780818,2098.171100241796,1.5133404699736928,-0.5569222923244699,-0.005584788865599757,1.602,0.7377,30,0.217,5.047,9.488,26,4,14,4,43,15,156,21,163,11,2,9,1,42,9,92,18,90,1.826,-0.2239999999999999,1.9697452902287503e-05,0.0025728987993138,0.0684659103542147,0.0051296019552558,1020,60.15405,24.93159,Matalasalmenkuja
1204107,44937.46645888243,44439.34069580842,1.120911686075017,0.011146760252675253,0.3174295626250105,0.319467112654784,-0.6377964895482972,-0.006398391011272151,888.495765508808,1970.5022263115125,2000.6554712139496,1.5033663331516882,935.9987720965623,2076.918072961792,2014.4233030088365,1.5070965147625217,-0.24750781216034273,-0.002478146190977237,1.919,0.6685,33,0.29,4.864,9.255,36,5,17,4,53,24,222,26,231,21,4,15,3,55,22,171,25,163,2.377,-0.4579999999999997,8.897303600089094e-05,0.0017152658662092,0.0734608313650102,0.0068198381907994,1018,60.155685,24.934635,Piritankuja
1204108,44080.96836779779,39801.0,10.753419179914546,0.10213609541693278,0.3199920098924324,0.33390692770903624,-4.167304318025159,-0.04256626819423821,904.0329173995677,1958.7517115635408,1959.2171661685252,1.5086908707151738,1204.0,2460.0,2231.0,1.5247198362456151,-1.0512728403868699,-0.010568377492558744,1.421,0.7783,22,0.181,5.669,10.2,15,3,10,4,39,15,116,20,127,0,0,0,0,11,0,6,1,0,0.764,0.657,1.1517637217591109e-07,0.0008576329331046,0.0568077942083467,0.0,892,60.14868,24.92424,Hernesaaren laituri
1204109,46516.73194436584,43658.55809952089,6.546651949268842,0.06341274971904949,0.3131801731585466,0.3217167355943335,-2.653440586488791,-0.026892797233976966,844.4282333996016,1883.9832831253266,1961.719596000979,1.4998871618317486,979.7286099079449,2154.7178404282254,2063.628212547242,1.5095269477973843,-0.6385964808181441,-0.006406442307057417,2.929,0.5364,57,0.51,4.82,9.306,49,8,28,4,76,30,351,33,301,16,4,14,3,48,17,140,21,135,2.065,0.8639999999999999,1.914489772386318e-05,0.0017152658662092,0.0684538103406028,5.889324862521073e-06,1019,60.15611,24.93037,Hernesaarenkatu
1204110,45385.20618656681,43568.72267319598,4.169237475691131,0.04084667398234959,0.31629739060022377,0.32200535535425917,-1.7726303799375305,-0.01788529642567446,865.8853324876503,1922.4944648571104,1975.9346427940684,1.502022464709043,985.4295620215446,2163.131403943616,2070.0435391193737,1.5099046112380923,-0.5220294361897522,-0.005233967705186748,2.081,0.6668,34,0.441,4.837,9.321,36,5,18,4,59,26,227,29,232,14,3,13,1,46,17,131,19,127,2.005,0.076,1.914489772386318e-05,0.0017152658662092,0.0684538103406028,5.889324862521073e-06,1019,60.155956,24.93036,Hernesaarenkatu
1204111,46823.92089334294,44999.78333252661,4.053658541724158,0.03973652761470406,0.3122953161780817,0.3176905169914246,-1.6982568017566966,-0.017128425541104476,844.0706827266366,1889.985211012098,1955.0879158762584,1.499913749647173,904.4950192974816,2032.7467152088302,1947.5364330217697,1.5058134990603933,-0.3917981487681979,-0.003925676884007563,3.337,0.2815,87,0.616,4.669,9.127,60,12,35,4,86,32,453,36,324,33,4,18,4,69,26,211,29,217,2.537,0.8000000000000003,8.887559507779751e-05,0.0017152658662092,0.0734469016201082,0.0017049595476998,1030,60.15744,24.932268,Munkkisaarenkatu
1204112,45327.58920933128,45102.24047582976,0.4996397764813485,0.00498395719099703,0.3165125089465289,0.31739425797965515,-0.2778087539260986,-0.0027819535862536452,906.880845140201,2022.2305434337914,2060.4884188604115,1.502093579542589,899.2333203301929,2024.289670139428,1935.847892841257,1.5056591744714778,-0.23681288497049596,-0.0023709373015560133,2.322,0.5862,39,0.527,4.656,9.107,40,8,27,4,67,28,313,32,272,33,4,19,4,72,26,226,29,226,2.593,-0.2709999999999999,8.887559507779751e-05,0.0017152658662092,0.0734469016201082,0.0017049595476998,1030,60.15755,24.93267,Munkkisaarenkatu
1204113,45968.12038603893,41833.61628254323,9.883209894098934,0.09424788753616942,0.31478200868467765,0.32756667639144527,-3.9029207267377277,-0.03981126305162428,862.8356456047685,1924.1462769212662,1986.988875312023,1.500797712720708,1079.493947525191,2264.2863927022627,2142.9882948545624,1.5181861111371755,-1.1453403695969149,-0.011519499086864681,2.528,0.6,40,0.582,5.219,9.671,42,8,27,4,70,28,315,32,273,7,1,5,1,35,3,59,11,43,1.599,0.929,3.58855869324736e-06,0.0017152658662092,0.0640893183239607,0.0034216977451247,1004,60.15253,24.93034,Henry Fordin katu
1204114,44080.96836779779,41524.93845355713,6.155409277967762,0.0597339596755143,0.3199920098924324,0.32851811593738417,-2.59532294607973,-0.026295957458389804,904.0329173995677,1958.7517115635408,1959.2171661685252,1.5086908707151738,1096.6385689202848,2288.1119500342675,2154.6557827227166,1.5193577721672886,-0.7020664683143714,-0.007045425509136009,1.421,0.7783,22,0.181,5.22,9.677,15,3,10,4,39,15,116,20,127,5,1,4,1,35,3,49,11,33,1.53,-0.1089999999999999,3.58855869324736e-06,0.0017152658662092,0.0640893183239607,0.0034216977451247,1004,60.15252,24.93014,Henry Fordin katu
1204115,45385.20618656681,39865.30926802368,13.846366728103337,0.1296796932158001,0.31629739060022377,0.3337258270290801,-5.222381673006583,-0.0536368981987118,865.8853324876503,1922.4944648571104,1975.9346427940684,1.502022464709043,1200.7613547167884,2454.518166720627,2229.322722653326,1.5245781330626413,-1.479469491556166,-0.014905227971081982,2.081,0.6668,34,0.441,5.455,9.927,36,5,18,4,59,26,227,29,232,3,0,1,0,30,1,26,5,8,1.187,0.8939999999999999,6.531238733654531e-07,0.0017152658662092,0.0602323984310456,0.001712321203778,891,60.15045,24.92841,Pihlajasaarenkatu
1204116,41334.35252658963,39801.0,3.852547741487981,0.03780189693139872,0.3293196294767522,0.3339069277090363,-1.3738254140930648,-0.013833497276678599,1115.7138333964208,2313.851397606324,2174.6367082582924,1.520453681685134,1204.0,2460.0,2231.0,1.5247198362456151,-0.27979924305214815,-0.002801914128304132,1.139,0.7368,17,0.124,5.49,9.969,7,1,4,1,33,3,59,15,62,2,0,1,0,26,1,23,5,4,1.142,-0.0029999999999998,6.531238733654531e-07,0.0017152658662092,0.0602323984310456,0.001712321203778,891,60.15015,24.92789,Pihlajasaarenkatu
