access_diff,gini_diff,walk_sum,weighted_gini_walk,area_difference,ellipticity,distance_betweenness
1,0.005439566732016399,8,0.319745289870465,0.5529999999999999,0.7732,9.42
1,0.005097194033964858,8,0.3170908850544601,0.3210000000000002,0.829,9.615
1,0.008012364476873257,8,0.3169828729360274,0.5310000000000001,0.7804,9.619
0,-0.005328214909540885,9,0.31700810319264155,2.881,0.6704,9.267
1,0.003594106541848885,8,0.3175420874120185,0.2259999999999999,0.8076,9.483
1,0.007281355843780257,8,0.3175250675156697,0.3570000000000002,0.807,9.474
0,-0.005497448705664709,9,0.3202670462082352,5.445,0.7825,9.007
0,-0.0036120546395351782,9,0.3248048392067801,1.235,0.7889,8.891
0,-0.0009081400807148254,9,0.3249518457330084,0.2879999999999998,0.8303,8.877
0,-0.0039912231081467575,9,0.3195390578392821,1.0779999999999998,0.7759,9.321
0,0.0002275179121685178,9,0.31941996388146116,0.399,0.8413,9.327
1,0.003128949283376592,8,0.32238588597047274,0.6639999999999997,0.779,9.268
1,0.002687883898161325,8,0.32255450285598314,0.7189999999999999,0.8095,9.259
1,0.002691086633867079,8,0.32237327200117843,0.71,0.8101,9.188
1,0.0024553994963815717,8,0.32254695778295217,0.6639999999999997,0.791,9.176
0,-0.005282518777205647,9,0.3219222218090666,0.6720000000000002,0.8022,9.149
0,0.00024094035486310617,9,0.32215157219196305,0.4729999999999998,0.8433,9.135
0,-0.0021003388726782424,9,0.32617219246321616,0.5919999999999996,0.8391,9.027
1,0.0028508272651036615,8,0.32298624640307944,0.4079999999999999,0.7883,9.332
1,-0.00020261268723104076,8,0.3238027064202789,1.0909999999999995,0.8228,9.199
0,-0.0018563706416982462,9,0.32045817710462815,5.021000000000001,0.6862,9.025
0,-0.0013515070451216582,9,0.32045817710462815,9.694,0.7838,9.025
0,-0.0023695925629163006,9,0.3197193558181773,2.7,0.6645,8.852
0,-0.011049596624403912,9,0.32854613452565085,10.876,0.5271,8.005
-2,-0.007300714590582846,9,0.3209061078436388,0.1659999999999999,0.4685,7.468
0,-0.006377426442223388,9,0.32078973858367466,3.972,0.6126,7.459
0,-0.0052261168282851655,9,0.3199715697718503,4.952,0.7264,8.949
0,-0.004091351387094322,9,0.3213819407353067,4.955,0.6824,8.562
0,-0.003580379483394125,9,0.32191317540030245,2.0780000000000003,0.3669,8.541
0,-0.002507160948884979,9,0.31748938120237713,1.7600000000000002,0.6731,9.18
0,-0.0016526906894031579,9,0.3194355123658637,0.979,0.7154,8.862
0,-0.010219654632016184,9,0.32805691672236337,9.943,0.5961,7.993
0,-0.010019714596555263,9,0.32780739115324464,4.571999999999999,0.5571,8.28
0,-0.009718638203167373,9,0.327870249264588,7.016,0.5755,8.213
0,-0.007599020565626391,9,0.3222516531134489,3.627,0.7188,8.73
0,-0.0028461481640236763,9,0.32205032855261934,4.063,0.646,8.729
0,-0.0050444404781379015,9,0.3231970048391913,3.738,0.6582,8.598
0,-0.004887345592270054,9,0.3253816669247957,4.931,0.5515,8.43
0,-0.002865470365695899,9,0.3201652425464277,1.8550000000000004,0.6542,8.682
0,-0.0009995150105568396,9,0.3164917019233055,1.0390000000000006,0.6806,9.095
0,-0.010804954328777594,9,0.32852807286632535,10.22,0.5853,7.981
-2,-0.00697949242582635,9,0.3205848856788823,0.181,0.4685,7.419
0,-0.011791053880882918,9,0.32921011667813466,10.692,0.5884,8.014
0,-0.011676673703009177,9,0.3291368972904376,10.536,0.6133,8.047
0,-0.011818673163318694,9,0.3295603471208818,10.124,0.599,8.091
0,-0.004020499730984228,9,0.32093853439137543,4.459,0.7147,8.953
0,-0.003000223321893758,9,0.32068995087523927,1.548,0.6327,8.848
1,-0.0030464307852835493,8,0.31763055503762844,-0.3400000000000003,0.3362,7.418
2,-0.0027921479648247427,7,0.3176701175922221,0.4860000000000002,0.2674,7.423
0,-0.0072520815921224835,9,0.32171007417181585,0.871,0.261,7.6
-2,-0.007591905610288163,9,0.32110226342785725,0.1350000000000002,0.3686,7.567
0,-0.008203508631133616,9,0.326911849146999,6.282,0.5361,8.33
0,-0.011276497567800359,9,0.32877637477327815,10.457,0.5973,8.016
0,-0.010647790886138875,9,0.32839799013338583,9.94,0.5983,7.978
-2,-0.0066917243209309585,9,0.32029711757398693,0.3149999999999999,0.4685,7.441
0,-0.010999437203028595,9,0.3288154910107213,10.167,0.5841,8.01
0,-0.011237663598026859,9,0.3284515170162729,10.563,0.6263,7.981
0,-0.010462525131352596,9,0.3280823486714347,10.256,0.5636,7.974
0,-0.011048655654124273,9,0.32917138476841534,10.586,0.5887,8.044
0,-0.013340379931067903,9,0.32938246450337155,14.288,0.4899,8.08
0,-0.01045208172203238,9,0.32938246450337155,13.183,0.7181,8.08
0,0.004110879887665009,9,0.3107918476694124,7.646000000000001,0.7084,8.306
1,-0.0013180780331191744,8,0.32087431576998876,2.2059999999999995,0.529,7.269
2,-0.002097194820765702,7,0.3209184880696717,-0.2929999999999997,0.3888,7.253
3,-0.000865692552735442,6,0.31972444800783173,2.646,0.5687,7.337
3,-0.001659750830865503,6,0.3197171405533577,-0.1049999999999999,0.483,7.334
2,-0.0021732856865874783,7,0.31907282981230634,4.065,0.4957,7.409
0,-0.00029852700097759977,9,0.3173700577235858,1.544,0.4613,7.718
0,0.0015693050524560048,9,0.3163638624130987,4.486,0.4443,7.994
0,-0.0005290356817642117,9,0.31931899347681914,3.691,0.1294,7.986
0,0.0002660016508388985,9,0.3159228604676725,8.747,0.3471,8.466
0,0.0005034889602865134,9,0.3162335267146146,5.78,0.7268,8.558
0,0.0001352585938004247,9,0.3170314968114948,8.075,0.4511,8.528
0,0.0026175720487610077,9,0.3116346155634276,8.016,0.7181,8.305
0,0.0012720935827064128,9,0.3133243682825876,9.556,0.5339,8.282
0,-0.004186424577170944,9,0.31714494791768705,3.282,0.386,8.697
0,-0.002915698499073194,9,0.3191211448663108,5.68,0.6427,8.561
0,-0.0015090817392821587,9,0.3196101092997114,2.7970000000000006,0.5056,8.538
3,-0.0032690008440693363,6,0.31853903826719504,1.642,0.2743,7.219
3,-0.002680126204135602,6,0.3175083956627174,0.1539999999999999,0.2013,7.245
4,-0.00022946581138377775,5,0.3188512247012699,3.838000000000001,0.7399,6.722
1,-0.0027762623072271064,5,0.319486443287328,-0.7629999999999999,0.9398,6.662
0,-0.003281701066555065,9,0.3201950022691614,6.004,0.2166,8.403
0,-0.0012734317384563987,9,0.32040024495441555,2.423,0.3947,8.401
0,-0.0004936316175916389,9,0.3171814385347567,5.976,0.2745,8.671
0,-0.0024155626041474365,9,0.32134024519975857,4.715999999999999,0.1442,8.113
2,-0.0010388492440313035,7,0.3171563320382563,6.430000000000001,0.6355,7.535
2,-0.0007131930973903189,7,0.3187896211467726,2.0580000000000003,0.7809,7.393
2,-0.0010332864983628176,7,0.31826192111537266,4.683999999999999,0.6898,7.422
2,0.002496662647602843,7,0.3171383454303164,3.953,0.766,7.54
0,0.006039569171024717,9,0.3151793305248322,4.042,0.7392,7.978
0,-0.0007040311432475188,9,0.3160639202994095,9.682,0.3692,8.413
0,-0.000717818792264624,9,0.3170688329831374,9.405,0.3996,8.344
0,-0.002111364265986959,9,0.3176036620439276,8.563,0.3843,8.335
2,-0.001980031680774652,7,0.3190824581455446,1.1299999999999994,0.5694,7.411
0,0.0028118906275704236,9,0.31340004746806677,7.943,0.6494,8.23
0,0.0020301080430016327,9,0.313329533255502,8.588000000000001,0.4668,8.259
0,0.0022181584147552558,9,0.3160419314724864,2.592,0.3129,7.792
0,0.0005381488843730353,9,0.31598236854044254,6.276999999999999,0.3998,7.862
0,-0.00471868837675532,9,0.32002079982399667,0.3660000000000001,0.1717,7.378
0,-0.0012151869644578817,9,0.318989339147752,4.308,0.4264,7.472
0,-0.0048064522586975245,9,0.3201998897611202,0.3919999999999999,0.2543,7.318
0,-0.0003053241552501418,9,0.3200653525346197,2.72,0.4446,7.325
3,0.00033017013166919407,6,0.31945459943955723,2.766,0.3646,7.231
2,-0.00511530454454634,7,0.3195732971242397,0.4620000000000002,0.261,7.23
2,-0.0014680031395624127,7,0.3180229443022394,2.117,0.2715,6.358
0,-0.002371558288108533,9,0.320633991348844,0.2989999999999999,0.467,7.63
0,-0.001319240168930924,9,0.31692151051164674,8.432,0.3448,8.391
0,0.0019986928360051226,9,0.31692151051164674,13.035000000000002,0.5343,8.391
0,-0.008750047770392788,9,0.3290838989440995,1.702,0.864,7.896
0,-0.005935650024037009,9,0.32966771674878115,0.2440000000000002,0.8364,7.915
1,-0.001397191634741557,8,0.329891295330893,0.4210000000000002,0.7793,8.928
0,-0.006842586719417454,9,0.330453932626662,0.1299999999999999,0.8468,7.954
0,-0.007773058970365954,9,0.3309598077340922,0.0749999999999997,0.8259,8.054
1,0.00021633672867338305,8,0.32827327554339397,0.3619999999999996,0.771,8.959
1,-0.006561747040829458,7,0.33268050177389835,1.0459999999999998,0.8572,8.952
1,-0.008262058288155905,7,0.3327326595359007,1.0690000000000002,0.8949,8.953
0,-0.007093434083303263,9,0.3306064306361981,0.653,0.8199,8.286
0,-0.0076186326559471995,9,0.3306510267574534,0.355,0.8671,8.262
0,-0.006086408555568357,9,0.32837348400109634,0.8199999999999998,0.8147,8.583
0,-0.0057580529519335455,9,0.3287680672746361,0.3429999999999999,0.848,8.542
1,-0.004280497786859627,8,0.327310314699541,0.7839999999999998,0.8701,7.743
1,-0.007326673547719875,8,0.32782543987685475,1.197,0.8072,7.758
-1,-0.0025604067239932693,9,0.33601954956348157,-0.52,0.7977,8.194
0,-0.011681622674027226,9,0.3343057867033179,0.8680000000000003,0.8415,8.095
-1,-0.005251026975272355,9,0.33597391692725614,-0.1520000000000001,0.8273,8.445
0,-0.011832992059632952,9,0.33678904410509175,0.6930000000000001,0.8691,8.418
-1,0.0005053826381655746,9,0.3329039309302217,-0.383,0.7896,8.606
-1,-0.004164027488344546,9,0.33234958553876887,0.1029999999999997,0.8366,8.629
0,0.0025154043369206014,9,0.3291060560968487,-0.1599999999999997,0.7795,8.87
-1,-0.0011165361083861902,9,0.3290163845998349,0.2390000000000003,0.8416,8.878
-1,-0.006503383321848355,9,0.3313415600969051,0.0750000000000001,0.8756,7.949
0,-0.00994450441102146,9,0.33075246913217066,1.0960000000000003,0.8221,7.907
0,-0.007809767353074315,9,0.331255381346621,0.411,0.8537,7.94
-1,0.002105693379685636,8,0.31331658061718026,0.29,0.5482,7.014
1,0.003347993227281021,6,0.3128341931532851,1.5099999999999998,0.8696,7.018
2,0.003219781658111709,6,0.31492160168726446,1.9369999999999996,0.8093,7.134
1,0.0008863345488490659,6,0.31450645676093497,-0.443,0.8762,7.134
3,0.0004026785916832476,6,0.31211477915395847,2.6620000000000004,0.7337,6.913
-1,-0.0024791880046506343,7,0.3111017218404676,-0.7789999999999999,0.3741,6.752
2,0.0006758365658725007,7,0.310904922906117,0.7140000000000004,0.3351,6.744
0,-0.0027728468072515944,6,0.31139538064306854,-0.4710000000000001,0.3741,6.776
-1,-0.0038050902623001925,7,0.3135900964483297,0.0150000000000001,0.1434,6.566
2,-0.0004885936469029017,7,0.31239104457596273,0.5950000000000002,0.2716,6.449
0,-0.011991350909143494,9,0.3298286129994907,10.047,0.5961,8.089
0,-0.012411566965067067,9,0.33024882905541425,9.945,0.5961,8.126
3,0.0009409324669737984,6,0.320518560501438,1.933,0.6247,4.733
3,0.0007831304723473487,6,0.3203808995576766,1.1470000000000002,0.6831,4.795
3,-0.0007074451043448393,6,0.3207610605078565,1.605,0.7324,4.647
3,-0.00039021579103654114,6,0.32089321077795413,5.955,0.6526,4.637
3,0.0001642231724798826,6,0.3201129028628133,3.028,0.6851,4.873
3,0.0009218006071525786,6,0.32036034630089355,2.42,0.7469,4.799
3,-0.0007148904940075806,6,0.3212914413298289,6.578999999999999,0.5891,4.515
0,0.002675687016521211,7,0.31762793243915244,-0.2479999999999997,0.612,5.559
2,0.004751166130799234,7,0.31740236148367057,3.094,0.5857,5.626
0,0.0017229602280228185,7,0.31687658604289537,-0.8639999999999999,0.6685,5.818
1,0.0048750418310299914,7,0.31690099555747453,1.7540000000000004,0.5468,5.828
0,0.004027501726495852,7,0.3162761177291778,0.4729999999999998,0.612,5.797
0,0.004534049228447745,7,0.316610314768861,1.293,0.559,5.708
2,0.003065957058738189,7,0.3192335629820151,4.787999999999999,0.5341,5.076
2,0.0016594002678345654,7,0.3195776969368304,8.373000000000001,0.48,5.015
2,0.003231477480126199,7,0.31861790541831336,3.877,0.5403,5.438
2,0.00265655976810536,7,0.318553785829809,6.372999999999999,0.4848,5.346
-1,-0.000305976614965342,8,0.32080796781948817,0.653,0.4558,5.539
1,0.0013418538373139444,8,0.32089972570029596,5.012,0.4995,5.418
1,0.003468311376973121,7,0.3184338429355539,3.118,0.5272,5.727
2,0.002951970607884935,7,0.3184741950177972,5.383,0.5181,5.756
2,-0.0019452231611477577,7,0.32360768936802803,6.521000000000001,0.581,4.647
3,0.0011192914907569573,6,0.32138741057086884,4.033,0.583,4.683
3,-0.0037018559392217876,6,0.3245373504841184,6.741,0.5709,3.762
1,-0.004849201510008783,8,0.3246124519765383,12.568,0.2755,3.61
3,-0.0017038104519521702,6,0.32273639289940087,3.566,0.6218,4.145
3,-0.0027400930704702398,6,0.3231544247837047,9.756,0.3077,4.02
3,2.061439262635023e-5,6,0.3211925791041472,4.691999999999999,0.6637,4.543
3,0.00030808414688404673,6,0.3208515444281527,6.414,0.5451,4.68
3,0.0014067489118699261,6,0.3208691378775374,4.127000000000001,0.5567,4.704
2,-0.001960847592783921,7,0.32357644137222313,6.6850000000000005,0.5496,4.612
2,-0.0006933070904402983,7,0.3226004802971201,6.151999999999999,0.5313,4.638
2,-0.003857906601126726,7,0.3229674796539546,7.276000000000001,0.6118,4.621
2,-0.0012604312970468379,7,0.32213234947624525,5.5360000000000005,0.6159,4.626
1,-0.005185426282705352,8,0.3251031254072848,4.531000000000001,0.6342,3.465
1,-0.004230479752230232,8,0.3248211108865477,5.398,0.4639,3.674
4,-0.005462463679033247,5,0.3257998806207745,4.223,0.4928,3.728
3,-0.002191021806898452,5,0.32559115713677006,0.028,0.6544,3.788
1,-0.0047017632157159706,8,0.32466719610449946,4.218,0.5992,3.372
2,0.00043526041213193256,7,0.3250220083933052,-0.923,0.8301,4.086
2,-0.035623938980333,7,0.3250271062428341,4.439,0.6955,4.085
1,0.01294624174857295,8,0.29447032734339185,2.144,0.4278,9.447
1,0.013050339697345259,8,0.29448368258045876,3.539,0.5171,9.456
1,0.0030703556123133358,8,0.2944781873869355,1.872,0.7063,9.691
1,0.016480681483696746,8,0.2977698476626971,5.164999999999999,0.2279,9.154
2,0.005857828085188366,7,0.3011056102596834,0.1869999999999998,0.1091,9.325
2,0.010476592939517748,7,0.3010855944854282,2.268,0.129,9.348
0,0.002293164381604984,9,0.31519971175106226,4.339,0.2491,8.836
2,0.010209765463888687,7,0.294084973972541,2.753000000000001,0.7035,9.8
1,0.017602020721958878,8,0.2965848349869759,7.539000000000001,0.3279,9.33
2,0.0016318462697962333,7,0.29625327061897133,3.67,0.733,9.444
1,0.00669039210573491,8,0.30217516174206144,0.4419999999999997,0.288,8.933
2,0.008755759518250583,7,0.3007182880586552,4.289,0.2491,9.025
1,0.011759342488123992,8,0.2943532527909191,2.8420000000000005,0.5554,9.847
0,0.00034717390703031814,9,0.3094644089559548,4.468,0.402,8.914
0,0.0041754406384282294,9,0.3108343820739678,4.768,0.4748,8.853
1,0.008647813329691112,8,0.3032365258707746,1.7560000000000002,0.1896,9.252
0,0.010261080626043029,9,0.30577290198898227,2.099,0.4196,9.16
4,0.0019260454022206885,5,0.30222372809801495,2.9810000000000003,0.4556,9.794
4,0.0070421993658892346,5,0.3025576434175707,1.217,0.5225,9.776
1,0.012177190865764076,8,0.29486625101728103,3.041,0.4692,8.78
1,0.007459495622626988,8,0.2944096335132557,0.0140000000000002,0.2952,9.618
1,0.01204050289736519,8,0.2945219087827081,2.559,0.7013,8.979
1,0.01603355955290109,8,0.297820177103483,4.9510000000000005,0.2519,9.122
1,0.017490132678874726,8,0.2972699432464155,5.945,0.2363,9.103
1,0.013629538361942861,8,0.29517295034664515,3.196,0.6152,9.107
1,0.016040622315869946,8,0.2951192294434596,5.383,0.3509,9.083
1,0.009315215650522346,8,0.29451875593150767,1.8560000000000003,0.5529,9.024
1,0.014855229892162036,8,0.29452649739306336,4.6,0.5118,8.992
1,0.007393840624871861,8,0.29447528851101085,-0.516,0.2952,9.197
1,0.015494556683587457,8,0.29446780888867413,2.096,0.2296,9.189
1,0.007450525455646284,8,0.2944190447846207,-0.133,0.2931,9.438
1,0.014002620997781212,8,0.2944371854474823,2.027,0.1521,9.49
1,0.007285130208854351,8,0.2944002213482044,1.013,0.224,9.786
1,0.011924806260051268,8,0.2943533837164911,1.662,0.4969,9.554
1,0.014856768852989977,8,0.2944674303448166,4.333,0.2888,9.536
1,0.0038639427691906647,8,0.2944653895575915,0.8280000000000003,0.6363,9.676
1,0.014232828604828218,8,0.2944858759951215,3.49,0.4802,9.672
1,0.012681515003374721,8,0.29506408302200116,3.358,0.5158,9.369
1,0.0038810730741954402,8,0.2946669110587442,1.0250000000000004,0.4701,8.805
1,0.009224448741182945,8,0.2968424476976281,2.151,0.4342,8.662
1,0.009679408003123724,8,0.3031373900451522,1.4519999999999995,0.2706,8.894
1,0.010346535159369952,8,0.30278381922340847,1.715,0.0827,9.111
1,0.007335186272599936,8,0.30289899338009574,3.454,0.1247,9.097
1,0.016463205634699496,8,0.2973905310216846,4.825000000000001,0.2519,9.2
1,0.014452870771169524,8,0.29764629807822174,5.844999999999999,0.3751,9.17
2,0.007542589674254696,7,0.29902028364320504,0.4329999999999998,0.1293,9.34
0,-0.002991641352417751,9,0.31369524113069686,3.075,0.3284,8.771
0,0.008323097788000111,9,0.3055643338554667,2.574,0.4146,8.666
0,0.009125643089896052,9,0.30613258521841136,5.658999999999999,0.5393,8.612
0,0.009636505883407587,9,0.3015854403267929,4.912000000000001,0.245,8.868
0,0.012701163450454911,9,0.30241874049044015,4.714,0.4391,8.837
0,0.005610696230566425,9,0.30965057964594744,6.7620000000000005,0.6388,8.448
0,0.004758400299321175,9,0.31013268503705116,7.023,0.6062,8.397
-3,-0.008288930264597705,9,0.31061720334637904,-1.152,0.558,8.109
-1,-0.004178222413705579,9,0.30995807326627256,0.1259999999999999,0.7092,8.118
1,0.014247963801320096,8,0.29751716040617904,6.423,0.4055,9.182
-1,-0.000546770080416481,9,0.307360694823482,0.8680000000000003,0.7619,8.078
1,0.017687379215028165,8,0.2967027764683715,5.245,0.2307,9.191
2,0.005999205293831744,7,0.3036233645922944,2.037,0.3366,8.248
-1,-0.004481612589861739,9,0.30847669406846095,-0.7610000000000001,0.6962,8.078
1,0.009332606094652085,8,0.30129818133485264,3.5130000000000003,0.3646,8.534
1,0.006171679635391669,8,0.30291579088732473,3.978,0.3853,8.928
0,0.008085523945970008,9,0.30366995601962493,4.9430000000000005,0.4563,8.668
1,-0.005730598449899704,7,0.303612400368223,-1.247,0.7543,8.243
1,-0.0010370454759270897,8,0.3018149892952652,-0.7119999999999997,0.5828,8.535
0,0.01012420852272733,9,0.3037632231207395,2.111,0.4146,8.668
2,0.010754999569265067,7,0.2933593322366085,2.299,0.6457,10.402
2,0.010501232182966558,7,0.2942094459610666,5.578999999999999,0.6473,10.607
2,0.010336927107375382,7,0.29409638702098045,7.460000000000001,0.6568,10.641
2,0.0038177146445955157,7,0.293365113035544,1.294,0.7173,10.445
3,-0.001303614037504064,6,0.29924914147285564,1.2380000000000004,0.6661,10.037
-1,-0.0007716248166812489,8,0.29410712522196414,0.02,0.8235,10.108
1,0.0038565208778517657,8,0.29400838082918207,-0.2129999999999996,0.618,10.205
-1,-6.731512569019271e-5,8,0.2934864971144567,-0.197,0.8108,10.397
-1,0.0004140252048397408,8,0.29350342792987966,-0.4049999999999998,0.7749,10.405
2,0.004671719265785523,7,0.2934167731356365,1.2739999999999996,0.6669,10.322
0,6.3687652537280925e-6,7,0.29341281322351276,-0.1340000000000003,0.8108,10.333
2,0.01019601273322751,7,0.29455707349023297,5.503,0.6455,10.431
2,0.015138487998765437,7,0.2941033715488644,7.038,0.6902,10.052
2,0.008376426889796229,7,0.29500096410249904,6.181000000000001,0.679,10.097
2,0.006148440916837861,7,0.29809250126938847,2.3400000000000003,0.6509,10.21
1,0.0031794695438246423,8,0.294167146484945,0.9770000000000004,0.7984,9.665
1,0.0035016837379096555,8,0.29413401565526,2.3080000000000003,0.7942,9.672
-1,-0.0005489218630433945,8,0.29404600186883345,-1.4840000000000002,0.8747,9.938
1,0.002721700704341634,8,0.29404285816932274,1.3089999999999995,0.8028,9.894
-1,-0.0004938164611945073,8,0.29404060771305884,-1.668,0.6926,10.047
-1,-0.0005890522237375073,8,0.2940526773436085,-0.3239999999999998,0.8565,10.044
2,0.012023857489682932,7,0.2935538318382713,1.5260000000000002,0.6527,10.268
2,0.007444109323017589,7,0.29838428933026084,3.969,0.5297,9.931
2,0.00939432571859411,7,0.2991120451079689,3.209,0.4873,9.894
2,0.009363615574741302,7,0.29696251947019375,2.273,0.3991,10.055
2,0.007501948820454907,7,0.2967754339970449,4.593999999999999,0.6093,10.08
2,0.004319428289011773,7,0.2933999652583996,1.037,0.6639,10.424
2,0.01078896697265741,7,0.2934664933136999,4.495000000000001,0.5928,10.376
1,0.0023845468303688167,8,0.2943170705161695,0.4970000000000003,0.7324,9.872
2,0.010624610188881445,7,0.2941408200855981,5.569000000000001,0.646,10.514
1,0.00418522985242592,8,0.294032557601249,2.508,0.7173,9.737
1,0.012491690530052835,8,0.29400047103917515,3.97,0.6236,9.756
2,0.004397030008304992,7,0.2937152236783691,2.5689999999999995,0.7036,10.014
2,0.011343070703007885,7,0.29370876218521036,3.2710000000000004,0.6407,9.994
2,0.007993275010257539,7,0.29548690211183615,7.319000000000001,0.4891,11.453
3,0.010021057700074942,6,0.2961074630122741,7.68,0.5174,11.408
2,0.007682897767777752,7,0.29401779169381675,5.468,0.6007,11.434
2,0.009800846525307827,7,0.29419933469064097,6.101000000000001,0.5632,11.453
2,0.010152831700976861,7,0.29359011608799046,8.479,0.6877,11.137
2,0.0101745128449518,7,0.29390477945847554,8.235000000000001,0.5112,11.201
2,0.009056635649904277,7,0.29425223970530895,4.793,0.6477,10.942
2,0.008748498546252759,7,0.294482679522977,5.487,0.5788,10.939
2,0.012249570339100013,7,0.29425385327943177,7.609,0.6775,10.613
0,0.00657954258112442,7,0.2941679032319876,3.559,0.5548,10.773
1,0.005209092682547212,7,0.29646527476382784,4.474,0.5756,11.593
1,0.002648327223789604,7,0.296619507231304,2.5620000000000003,0.6661,11.565
2,0.009534958499222701,7,0.2944493266237211,8.606,0.6045,10.674
0,0.005486317002630026,7,0.29251030254546695,4.518,0.5788,11.217
0,0.0042971184613278535,7,0.29325121412619193,4.066,0.5964,11.337
2,0.011111532775872235,7,0.2940424776557541,6.530999999999999,0.6047,10.636
3,0.006158408150125139,6,0.29678026857589396,9.303,0.5277,11.379
3,0.010188179499448058,6,0.2966506046374242,9.55,0.5693,11.369
-1,0.00823239470656828,6,0.2990256106372956,-0.3559999999999998,0.4183,10.757
-1,0.008467983478155638,7,0.299514761429849,-0.221,0.3227,10.626
1,0.008167416070907874,6,0.3010449501116715,-0.1239999999999996,0.4284,10.336
2,0.003989519771571803,7,0.2932528170675928,2.0480000000000005,0.6881,10.882
2,0.010257074452830417,7,0.29324799459720235,3.895,0.6536,10.882
3,0.006138644736762289,6,0.3000168008578458,5.4430000000000005,0.7438,10.892
3,0.0121223456170651,6,0.3000215167091149,4.267,0.7898,10.88
3,0.0056577895521943145,6,0.2978786250135957,7.250999999999999,0.718,11.227
3,0.012712411992547745,6,0.2974512586310486,4.886,0.7833,11.248
3,0.0028166802670318014,5,0.2955309969176097,2.389,0.6211,11.644
2,0.010915090929620896,7,0.2938411519211686,5.454000000000001,0.6358,10.679
3,0.006639077301247909,5,0.2954850577443951,5.3210000000000015,0.5508,11.674
1,0.006736386491611013,7,0.29539906685212775,5.574,0.5502,11.103
2,0.010118893224707326,7,0.2940474793039,6.014,0.6008,10.648
2,0.01065366584113081,7,0.29411176443334874,5.452,0.646,10.634
1,0.017073481154928127,8,0.296780255501456,4.796,0.2519,9.252
1,0.019169735085810935,8,0.296780255501456,11.383,0.4948,9.252
2,0.017270046711414577,7,0.293719857882061,10.452,0.5493,10.72
2,0.0026128087627997343,6,0.30456527779422615,2.154,0.7526,8.103
3,0.007734315199990405,6,0.30577957280446705,2.881,0.776,8.047
1,0.010426197541570703,8,0.29632050001228577,2.3070000000000004,0.7131,8.524
0,0.014782575974836343,8,0.2964419613867947,2.426,0.7781,8.504
1,0.014902971009778998,8,0.2950100353854273,2.804,0.5988,8.606
0,0.015513090728409784,8,0.29503221355738984,2.426,0.7859,8.593
1,0.014137799093781933,8,0.2945242379745465,2.9240000000000004,0.5143,8.907
1,0.013987590186572751,8,0.29452824520519744,1.722,0.7631,8.84
2,-0.003961189026683798,6,0.31010265161092065,0.383,0.7838,7.799
1,0.0029100856588721857,7,0.3071166074433518,0.8779999999999997,0.7652,8.043
2,0.001834790681757903,7,0.3077248920677827,1.916,0.7478,8.034
2,-0.0031236462881871208,7,0.3109375416964881,1.3889999999999998,0.7267,7.804
3,-0.002363823684399635,6,0.3144270040970417,1.83,0.7846,7.587
0,0.011243124159688034,8,0.29568251393527273,0.8499999999999996,0.7848,8.484
2,-0.018177256499377736,7,0.3204762320391501,7.157,0.6741,7.454
2,-0.004744498701878597,7,0.32294436663580994,4.554,0.6984,7.287
3,0.002373778312838859,6,0.31357795012917195,3.321,0.7312,7.645
3,-0.004466826200295038,6,0.31456231613104363,2.526,0.7855,7.602
1,-0.003658379389801847,7,0.30928827959014493,0.2840000000000002,0.7009,7.824
3,-0.00895926717987916,6,0.31464583841988036,4.994999999999999,0.8019,7.536
0,0.005075046466687161,8,0.3061290555998004,5.132,0.2997,6.612
0,0.005595224020091216,8,0.30408253239301675,3.978,0.5416,6.554
0,0.0022872551421002085,8,0.3091182912219885,4.978,0.2637,6.746
0,0.004896298092721685,8,0.30731143226871654,4.118,0.325,6.722
0,-0.0017707424524755488,8,0.3145071103590841,3.832,0.3153,6.819
0,-0.0013831428452343308,8,0.31406153409602533,4.052,0.1928,6.823
0,0.000542791950654542,8,0.3154479940769429,2.233,0.4776,6.769
0,-0.0015889235515628153,8,0.3152575738262089,3.563,0.2343,6.793
0,0.000267793561219809,8,0.31674849090322105,1.718,0.5369,6.514
0,-0.0021001502353358292,8,0.3165768012260715,2.981,0.3789,6.582
5,-0.001670801680613676,3,0.3175051038083964,2.192,0.2633,6.653
3,-0.0020751976583613385,4,0.31703232014094607,0.5449999999999999,0.3195,6.868
4,-0.0011221004391000489,4,0.317226708092532,2.84,0.3842,6.773
3,-0.0038674613711980332,4,0.316731773669445,1.323,0.282,7.106
4,-0.00021402340681409004,4,0.3167761425626277,2.149,0.3878,7.081
4,-0.005944023878295179,3,0.31759229868382083,1.5940000000000003,0.371,6.982
4,-0.0061941577394193925,4,0.317491208663289,4.09,0.2733,6.999
3,-0.0077728279697740765,4,0.318715098609018,2.2430000000000003,0.3202,6.776
0,0.012669428277588934,8,0.30070609073322724,1.7910000000000004,0.3962,6.793
0,0.008142948409712303,8,0.30165674394886177,3.3599999999999994,0.4255,6.776
0,0.017340536668325635,8,0.2970168040416295,3.248,0.2467,7.056
0,0.013388054157211338,8,0.29639524810562384,2.14,0.599,7.05
0,0.003123731211406966,8,0.31097118270123864,3.912,0.2755,7.293
0,0.0018660292956073632,8,0.3103541258854781,2.194,0.5771,7.276
0,0.0005948252503917284,8,0.3128381633539744,3.731,0.2872,7.224
0,0.0006344218670886748,8,0.31283505467556216,2.131,0.432,7.253
