,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,clust,max_distance,quant
150,4269,4269,Gutiérrez Mellado - Samaranch,,40.49445,-3.62014,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4269&Estado=1&panel=6,,4269,,,312,0.0,1
151,4268,4268,Gutiérrez Mellado - Secundino Zuazo,,40.49521,-3.61986,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4268&Estado=1&panel=6,,4268,,,317,0.0,1
152,51023,51023,César Cort Botí - Leandro Silva,,40.49811,-3.61239,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=51023&Estado=1&panel=6,,51023,,,318,0.0,1
153,est_4_284,284,Ascensor,Paseo  Europa SN,40.5602,-3.61143,,http://www.crtm.es,2.0,est_4_284,,0.0,320,0.0,1
154,est_4_224,224,Senda de Mafalda,Avda de las Arcas del agua 9,40.29345,-3.74621,,http://www.crtm.es,2.0,est_4_224,,0.0,328,0.0,1
155,5864,5864,Ronda Comunicación - Edificio Central,,40.51373,-3.66496,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5864&Estado=1&panel=6,,5864,,,331,0.0,1
156,3984,3984,Carretera De Alcobendas - Isabel Colbrand,,40.51577,-3.67144,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3984&Estado=1&panel=6,,3984,,,332,0.0,1
157,51014,51014,Pico De Artilleros - Corregidor Conde Maceda,,40.40254,-3.64329,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=51014&Estado=1&panel=6,,51014,,,345,0.0,1
158,51016,51016,Pico Artilleros - Corregidor Conde Maceda,,40.40357,-3.6427,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=51016&Estado=1&panel=6,,51016,,,346,0.0,1
159,3592,3592,Avenida De Los Poblados - Empalme,,40.3908,-3.76808,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3592&Estado=1&panel=6,,3592,,,355,0.0,1
160,4523,4523,Avenida Canillejas - Pobladura Del Valle,,40.42721,-3.61145,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4523&Estado=1&panel=6,,4523,,,358,0.0,1
161,4522,4522,Avenida De Canillejas - Pobladura Valle,,40.42719,-3.6112,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4522&Estado=1&panel=6,,4522,,,359,0.0,1
162,4507,4507,Avenida Guadalajara - República Eslovaca,,40.42083,-3.61692,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4507&Estado=1&panel=6,,4507,,,360,0.0,1
163,5694,5694,Castillo De Madrigal De Las Altas Torres,,40.42863,-3.62868,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5694&Estado=1&panel=6,,5694,,,362,0.0,1
164,4421,4421,Sevilla Diago - Avenida De Canillejas,,40.43284,-3.61139,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4421&Estado=1&panel=6,,4421,,,364,0.0,1
165,4784,4784,Junta Municipal San Blas - Canillejas,,40.43494,-3.60865,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4784&Estado=1&panel=6,,4784,,,368,0.0,1
166,2860,2860,Avenida De Andalucía - Marconi,,40.33394,-3.69296,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2860&Estado=1&panel=6,,2860,,,370,0.0,1
167,4739,4739,Ganados Del Salobral - Maricara,,40.33804,-3.67729,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4739&Estado=1&panel=6,,4739,,,371,0.0,1
168,est_4_221,221,Pº de la Estación,Paseo de la Estación SN,40.28267,-3.79985,,http://www.crtm.es,2.0,est_4_221,,0.0,380,0.0,1
169,est_4_222,222,Avda. de los Estados,Avda de los Estados 10,40.28655,-3.78739,,http://www.crtm.es,2.0,est_4_222,,0.0,381,0.0,1
170,est_4_221,221,Paseo de Roma,Plaza  Constitución SN,40.28267,-3.79985,,http://www.crtm.es,2.0,est_4_221,,0.0,382,0.0,1
171,est_4_156,156,Príncipe de Vergara impares - Colombia,Calle del Príncipe de Vergara 263,40.45811,-3.67701,,http://www.crtm.es,2.0,est_4_156,,0.0,383,0.0,1
172,est_4_156,156,Príncipe de Vergara pares - Colombia,Calle del Príncipe de Vergara 260,40.45811,-3.67701,,http://www.crtm.es,2.0,est_4_156,,0.0,384,0.0,1
173,5649,5649,Plaza Mayor De Barajas,,40.47346,-3.57723,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5649&Estado=1&panel=6,,5649,,,386,0.0,1
174,est_90_34,34,Aeropuerto T1 - T2 - T3,Avda de la Hispanidad SN,40.46864,-3.56965,A,http://www.crtm.es,1.0,est_90_34,Europe/Madrid,0.0,389,0.0,1
175,3367,3367,Avenida Del Planetario - Estación Sur,,40.3949,-3.68067,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3367&Estado=1&panel=6,,3367,,,393,0.0,1
176,1144,1144,La Del Manojo De Rosas - Doña Francisquita,,40.35494,-3.69799,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1144&Estado=1&panel=6,,1144,,,398,0.0,1
177,3935,3935,Ensanche Vallecas,,40.35984,-3.59124,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3935&Estado=1&panel=6,,3935,,,400,0.0,1
178,est_4_294,294,Cañada del Santísimo,Calle de Cañada del Santísimo 45,40.36317,-3.59958,,http://www.crtm.es,2.0,est_4_294,,0.0,401,0.0,1
179,est_4_204,204,Ascensor,Avda de la Libertad 13,40.34962,-3.80735,,http://www.crtm.es,2.0,est_4_204,,0.0,403,0.0,1
180,2636,2636,Carretera De Boadilla - Mirlo,,40.39928,-3.76979,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2636&Estado=1&panel=6,,2636,,,407,0.0,1
181,2637,2637,Carretera De Boadilla - Galicia,,40.39931,-3.77316,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2637&Estado=1&panel=6,,2637,,,408,0.0,1
182,est_4_202,202,Crta. Carabanchel - Aravaca,Calle de Arenas de San Pedro 2,40.39709,-3.77479,,http://www.crtm.es,2.0,est_4_202,,0.0,409,0.0,1
183,905,905,Salorino - Navalmoral De La Mata,,40.37717,-3.77787,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=905&Estado=1&panel=6,,905,,,419,0.0,1
184,5793,5793,Escuela Escp,,40.47091,-3.75011,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5793&Estado=1&panel=6,,5793,,,421,0.0,1
185,1049,1049,Carrera De San Jerónimo - Cedaceros,,40.41657,-3.69924,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1049&Estado=1&panel=6,,1049,,,423,0.0,1
186,5405,5405,Avenida De Manoteras - Fuente De La Mora,,40.48774,-3.66294,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5405&Estado=1&panel=6,,5405,,,430,0.0,1
187,5197,5197,Avenida De Logroño - Bahía De Almería,,40.46234,-3.59049,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5197&Estado=1&panel=6,,5197,,,440,0.0,1
188,2973,2973,Avenida De Cantabria - Bergantín,,40.45736,-3.58592,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2973&Estado=1&panel=6,,2973,,,444,0.0,1
189,1310,1310,Manuel Aguilar - Avenida De Logroño,,40.46043,-3.59167,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1310&Estado=1&panel=6,,1310,,,445,0.0,1
190,1308,1308,Paseo De La Alameda De Osuna 80,,40.45951,-3.58773,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1308&Estado=1&panel=6,,1308,,,446,0.0,1
191,5288,5288,Rafaela Ybarra - Parque De La Paloma,,40.37787,-3.71205,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5288&Estado=1&panel=6,,5288,,,451,0.0,1
192,5289,5289,Parque De La Paloma - Rafaela Ybarra,,40.378,-3.71232,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5289&Estado=1&panel=6,,5289,,,452,0.0,1
193,4279,4279,Colegio Educación Especial Vallecas,,40.38819,-3.63104,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4279&Estado=1&panel=6,,4279,,,453,0.0,1
194,est_4_25,25,Avda. de la Democracia - Arboleda,Avda de la Democracia 4,40.3831,-3.62508,,http://www.crtm.es,2.0,est_4_25,,0.0,454,0.0,1
195,1240,1240,Virgen De Lluc - José Del Hierro,,40.43478,-3.65241,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1240&Estado=1&panel=6,,1240,,,457,0.0,1
196,1243,1243,Juan Pérez De Zúñiga - Torrelaguna,,40.44067,-3.64956,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1243&Estado=1&panel=6,,1243,,,458,0.0,1
197,1248,1248,Juan Pérez De Zúñiga - Arturo Soria,,40.44489,-3.64669,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1248&Estado=1&panel=6,,1248,,,459,0.0,1
198,2121,2121,Condesa De Venadito - Torrelaguna,,40.44441,-3.65394,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2121&Estado=1&panel=6,,2121,,,460,0.0,1
199,776,776,Virgen Del Portillo - Polideportivo,,40.43791,-3.65039,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=776&Estado=1&panel=6,,776,,,461,0.0,1
200,2118,2118,Arturo Soria - Condesa De Venadito,,40.4468,-3.64963,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2118&Estado=1&panel=6,,2118,,,469,0.0,1
201,3108,3108,Josefa Valcárcel - General Aranaz,,40.4485,-3.64769,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3108&Estado=1&panel=6,,3108,,,470,0.0,1
202,3659,3659,Fernández Caro - Francisco Luján,,40.44212,-3.64735,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3659&Estado=1&panel=6,,3659,,,471,0.0,1
203,3554,3554,Valle De Tobalina - Ciudad De Frías,,40.34092,-3.71418,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3554&Estado=1&panel=6,,3554,,,486,0.0,1
204,1909,1909,Julián Besteiro - Fortunata Y Jacinta,,40.45438,-3.69535,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1909&Estado=1&panel=6,,1909,,,489,0.0,1
205,3384,3384,Joan Maragall - Sor Ángela De La Cruz,,40.45997,-3.69183,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3384&Estado=1&panel=6,,3384,,,490,0.0,1
206,5222,5222,Méndez Álvaro - Estación De Atocha,,40.40616,-3.69164,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5222&Estado=1&panel=6,,5222,,,492,0.0,1
207,est_4_227,227,Avda. de España pares,Avda de España 16,40.31165,-3.7224,,http://www.crtm.es,2.0,est_4_227,,0.0,493,0.0,1
208,est_4_227,227,Avda. de España impares,Avda de España 5,40.31165,-3.7224,,http://www.crtm.es,2.0,est_4_227,,0.0,494,0.0,1
209,est_4_229,229,Avda. de Rigoberta Menchú,Avda  Rigoberta Menchú 3,40.32433,-3.71838,,http://www.crtm.es,2.0,est_4_229,,0.0,495,0.0,1
210,est_4_226,226,Paseo del Ferrocarril,Calle del Muelle 1,40.30989,-3.73394,,http://www.crtm.es,2.0,est_4_226,,0.0,496,0.0,1
211,5621,5621,Hermanos Machado - San Juan De La Cuesta,,40.43209,-3.64918,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5621&Estado=1&panel=6,,5621,,,499,0.0,1
212,5651,5651,José María Pereda - San Juan De La Cuesta,,40.43222,-3.64849,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5651&Estado=1&panel=6,,5651,,,500,0.0,1
213,1242,1242,Virgen Del Sagrario - Virgen Del Castañar,,40.43825,-3.65086,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1242&Estado=1&panel=6,,1242,,,501,0.0,1
214,2185,2185,Párroco Emilio Franco - Martínez La Riva,,40.39142,-3.66638,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2185&Estado=1&panel=6,,2185,,,505,0.0,1
215,51072,51072,Santa María De La Cabeza - Embajadores,,40.40041,-3.70007,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=51072&Estado=1&panel=6,,51072,,,509,0.0,1
216,5335,5335,Santa María De La Cabeza - Cáceres,,40.39918,-3.70072,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5335&Estado=1&panel=6,,5335,,,512,0.0,1
217,1038,1038,Avenida Santa Eugenia - Camino De Vasares,,40.3846,-3.61218,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1038&Estado=1&panel=6,,1038,,,517,0.0,1
218,2621,2621,Avenida Santa Eugenia - Castrillo De Aza,,40.3837,-3.61093,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2621&Estado=1&panel=6,,2621,,,518,0.0,1
219,3969,3969,Avenida Santa Eugenia - Camino Vasares,,40.38454,-3.61274,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3969&Estado=1&panel=6,,3969,,,521,0.0,1
220,5533,5533,Real De Arganda - Ensanche De Vallecas,,40.37945,-3.61422,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5533&Estado=1&panel=6,,5533,,,523,0.0,1
221,4061,4061,Hospital Infanta Leonor - Acceso Principal,,40.38731,-3.61726,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4061&Estado=1&panel=6,,4061,,,524,0.0,1
222,est_4_295,295,Avda. Ensanche de Vallecas,Avda del Ensanche de Vallecas 120 A,40.36004,-3.59319,,http://www.crtm.es,2.0,est_4_295,,0.0,526,0.0,1
223,4561,4561,Villablanca - Jardín De La Duquesa,,40.40669,-3.60298,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4561&Estado=1&panel=6,,4561,,,529,0.0,1
224,4051,4051,Pirotecnia - Pedro Escarbassiere,,40.39742,-3.5959,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4051&Estado=1&panel=6,,4051,,,530,0.0,1
225,est_4_182,182,Ascensor no acceso independiente,Calle de San Cipriano 85,40.40133,-3.59584,,http://www.crtm.es,2.0,est_4_182,,0.0,531,0.0,1
226,5683,5683,Polígono Industrial Vicálvaro,,40.39836,-3.58428,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5683&Estado=1&panel=6,,5683,,,532,0.0,1
227,1061,1061,Plaza Alosno - Camino Viejo Vicálvaro,,40.40583,-3.6181,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1061&Estado=1&panel=6,,1061,,,533,0.0,1
228,est_4_179,179,Bulevar Indalecio Prieto - Los Pinilla,Bulv de Indalecio Prieto 33,40.39901,-3.62199,,http://www.crtm.es,2.0,est_4_179,,0.0,536,0.0,1
229,3950,3950,Granja San Ildefonso - La Gavia,,40.36606,-3.61814,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3950&Estado=1&panel=6,,3950,,,544,0.0,1
230,4696,4696,Montes De Barbanza - Sierra Del Eje,,40.37783,-3.6193,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4696&Estado=1&panel=6,,4696,,,545,0.0,1
231,967,967,Francisco Villaespesa - Hermanos Gómez,,40.42877,-3.6489,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=967&Estado=1&panel=6,,967,,,553,0.0,1
232,2876,2876,Ezequiel Solana - Pedro Antonio Alarcón,,40.42693,-3.64185,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2876&Estado=1&panel=6,,2876,,,554,0.0,1
233,est_4_147,147,Pablo Iglesias impares - Francos Rodríguez,Avda de Pablo Iglesias 93,40.45717,-3.71187,,http://www.crtm.es,2.0,est_4_147,,0.0,564,0.0,1
234,est_4_147,147,Pablo Iglesias pares - Francos Rodríguez,Avda de Pablo Iglesias 96,40.45717,-3.71187,,http://www.crtm.es,2.0,est_4_147,,0.0,565,0.0,1
235,4486,4486,Cementerio De Fuencarral,,40.50676,-3.70073,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4486&Estado=1&panel=6,,4486,,,568,0.0,1
236,est_4_275,275,Avda. Monasterio de Silos,Avda de Monasterio de Silos 63 A,40.50529,-3.69582,,http://www.crtm.es,2.0,est_4_275,,0.0,569,0.0,1
237,5987,5987,María De Molina - Príncipe De Vergara,,40.43763,-3.67937,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5987&Estado=1&panel=6,,5987,,,583,0.0,1
238,5332,5332,Avenida De Entrevías - Membezar,,40.3805,-3.66721,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5332&Estado=1&panel=6,,5332,,,594,0.0,1
239,863,863,Ribera Manzanares - Santa Olalla,,40.42651,-3.72944,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=863&Estado=1&panel=6,,863,,,602,0.0,1
240,869,869,Comandante Fortea - Santa Olalla,,40.42536,-3.72963,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=869&Estado=1&panel=6,,869,,,603,0.0,1
241,1272,1272,Pico Artilleros - García Tapia,,40.40928,-3.64054,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1272&Estado=1&panel=6,,1272,,,608,0.0,1
242,711,711,Avenida De Los Toreros - Las Ventas,,40.43351,-3.66466,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=711&Estado=1&panel=6,,711,,,612,0.0,1
243,542,542,Guzmán El Bueno - Fernando El Católico,,40.43436,-3.71291,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=542&Estado=1&panel=6,,542,,,615,0.0,1
244,est_4_145,145,Cea Bermúdez impares - Guzmán el Bueno,Calle de Cea Bermúdez 43,40.43897,-3.71302,,http://www.crtm.es,2.0,est_4_145,,0.0,616,0.0,1
245,est_4_122,122,Reina Victoria impares - G. el Bueno,Avda de la Reina Victoria 55,40.44598,-3.71321,,http://www.crtm.es,2.0,est_4_122,,0.0,617,0.0,1
246,520,520,Fernández De Los Ríos - Hilarión Eslava,,40.43547,-3.7169,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=520&Estado=1&panel=6,,520,,,618,0.0,1
247,est_90_14,53,Acceso Intercambiador Ejercito del Aire,Paseo de Moret 1,40.43473,-3.71961,,http://www.crtm.es,2.0,est_90_14,,0.0,619,0.0,1
248,est_90_71,120,Pº de la Castellana impares (Bulevar),Paseo de la Castellana 69,40.44662,-3.69153,,http://www.crtm.es,2.0,est_90_71,,0.0,621,0.0,1
249,est_90_71,120,Pº de la Castellana pares (Facturacion),Paseo de la Castellana 100,40.44662,-3.69153,,http://www.crtm.es,2.0,est_90_71,,0.0,622,0.0,1
250,2694,2694,Fernández Villaverde - Aviador Zorita,,40.44675,-3.69822,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2694&Estado=1&panel=6,,2694,,,623,0.0,1
251,1703,1703,Fernández Clausells - Mártires Maristas,,40.46146,-3.72437,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1703&Estado=1&panel=6,,1703,,,625,0.0,1
252,5816,5816,Mártires De La Ventilla - Castellana,,40.47003,-3.68917,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5816&Estado=1&panel=6,,5816,,,627,0.0,1
253,5544,5544,Afueras A Valverde - San Cugat,,40.49797,-3.69247,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5544&Estado=1&panel=6,,5544,,,635,0.0,1
254,3918,3918,Carretera De Colmenar - Badalona,,40.49292,-3.69886,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3918&Estado=1&panel=6,,3918,,,636,0.0,1
255,4497,4497,Avenida De Canillejas - Fenelón,,40.43657,-3.61263,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4497&Estado=1&panel=6,,4497,,,640,0.0,1
256,4197,4197,Avenida De Canillejas - Aquitania,,40.42161,-3.61148,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4197&Estado=1&panel=6,,4197,,,645,0.0,1
257,4400,4400,Avenida De Guadalajara - Capri,,40.41964,-3.62014,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4400&Estado=1&panel=6,,4400,,,646,0.0,1
258,4770,4770,Avenida De América - Corazón De María,,40.44034,-3.67017,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4770&Estado=1&panel=6,,4770,,,650,0.0,1
259,51037,51037,Avenida De América - Parque Avenidas,,40.44234,-3.6668,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=51037&Estado=1&panel=6,,51037,,,651,0.0,1
260,1966,1966,Ramírez De Prado - Vara Del Rey,,40.39935,-3.68877,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1966&Estado=1&panel=6,,1966,,,654,0.0,1
261,5558,5558,Ramírez De Prado - General Lacy,,40.39989,-3.69137,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5558&Estado=1&panel=6,,5558,,,655,0.0,1
262,51069,51069,General Lacy - Ramírez De Prado,,40.40025,-3.69091,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=51069&Estado=1&panel=6,,51069,,,656,0.0,1
263,1187,1187,Batalla Del Salado - Embajadores,,40.39753,-3.69663,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1187&Estado=1&panel=6,,1187,,,657,0.0,1
264,1965,1965,Ramírez De Prado - Juan De Mariana,,40.39919,-3.68613,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1965&Estado=1&panel=6,,1965,,,658,0.0,1
265,1168,1168,Embajadores - Batalla Del Salado,,40.39735,-3.69705,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1168&Estado=1&panel=6,,1168,,,659,0.0,1
266,2356,2356,Embajadores - Ronda De Toledo,,40.4051,-3.70384,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2356&Estado=1&panel=6,,2356,,,661,0.0,1
267,2592,2592,Embajadores - Sebastián Elcano,,40.40429,-3.70173,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2592&Estado=1&panel=6,,2592,,,662,0.0,1
268,4036,4036,Embajadores - Centro Mayores,,40.40918,-3.70548,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4036&Estado=1&panel=6,,4036,,,663,0.0,1
269,2115,2115,Plaza Santa Cruz - Plaza Mayor,,40.41519,-3.70562,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2115&Estado=1&panel=6,,2115,,,664,0.0,1
270,5156,5156,Toledo - Colegiata San Isidro,,40.4131,-3.70758,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5156&Estado=1&panel=6,,5156,,,665,0.0,1
271,est_4_219,219,Ascensor,Cmno del Molino 2,40.28577,-3.81656,,http://www.crtm.es,2.0,est_4_219,,0.0,671,0.0,1
272,est_4_220,220,Ascensor,Calle de Francia 36,40.28529,-3.80644,,http://www.crtm.es,2.0,est_4_220,,0.0,672,0.0,1
273,est_4_218,218,Ascensor,Calle de la Alegría 4,40.2964,-3.83758,,http://www.crtm.es,2.0,est_4_218,,0.0,673,0.0,1
274,est_4_220,220,Francia,Calle de Francia 34,40.28529,-3.80644,,http://www.crtm.es,2.0,est_4_220,,0.0,674,0.0,1
275,est_4_213,213,Ascensor,Avda del Alcalde de Móstoles 35,40.3348,-3.87213,,http://www.crtm.es,2.0,est_4_213,,0.0,675,0.0,1
276,est_4_215,215,Ascensor,Plaza del Pradillo SN,40.3215,-3.86458,,http://www.crtm.es,2.0,est_4_215,,0.0,676,0.0,1
277,est_4_214,214,Goya,Calle  Parque Vosa 35,40.32854,-3.86349,,http://www.crtm.es,2.0,est_4_214,,0.0,677,0.0,1
278,est_4_222,222,La Habana,Calle de la Habana 2,40.28655,-3.78739,,http://www.crtm.es,2.0,est_4_222,,0.0,678,0.0,1
279,est_4_222,222,Ascensor,Calle de Venezuela 2,40.28655,-3.78739,,http://www.crtm.es,2.0,est_4_222,,0.0,679,0.0,1
280,est_4_223,223,Ascensor,Calle de las Ciencias 14,40.28856,-3.75675,,http://www.crtm.es,2.0,est_4_223,,0.0,680,0.0,1
281,est_4_224,224,Ascensor,Avda de las Arcas del agua 9,40.29345,-3.74621,,http://www.crtm.es,2.0,est_4_224,,0.0,681,0.0,1
282,est_4_225,225,Ascensor,Calle del Greco 8,40.30077,-3.73628,,http://www.crtm.es,2.0,est_4_225,,0.0,682,0.0,1
283,est_4_223,223,Las Ciencias,Calle de las Ciencias 14,40.28856,-3.75675,,http://www.crtm.es,2.0,est_4_223,,0.0,683,0.0,1
284,2093,2093,Sierra Molina - Centro De Salud,,40.38875,-3.66708,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2093&Estado=1&panel=6,,2093,,,685,0.0,1
285,3801,3801,Santo Domingo De La Calzada - Atapuerca,,40.50547,-3.66705,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3801&Estado=1&panel=6,,3801,,,697,0.0,1
286,4382,4382,Isabel Colbrand - Palas De Rey,,40.51196,-3.67368,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4382&Estado=1&panel=6,,4382,,,700,0.0,1
287,4506,4506,Isabel Colbrand - María Tubau,,40.51385,-3.67147,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4506&Estado=1&panel=6,,4506,,,701,0.0,1
