,stop_id,stop_name,stop_lat,stop_lon,clust,Node,Eigenvector Centrality,Degree Centrality,Closeness Centrality,Betweenness Centrality
5941,4903,Plaza De Las Olivas,40.44554,-3.62585,1162,1162.0,0.0009588467514768948,0.0012526096033402922,0.06924967471447159,0.0007843134944290887
5942,4906,Ermita Del Santo - Avenida Del Manzanares,40.40963,-3.72365,668,668.0,1.1987878996996748e-05,0.0008350730688935282,0.05623781905276258,0.0032571873996068957
5943,4907,Ermita Del Santo - Avenida Del Manzanares,40.40957,-3.72345,668,668.0,1.1987878996996748e-05,0.0008350730688935282,0.05623781905276258,0.0032571873996068957
5944,4910,Arequipa - Emigrantes,40.46872,-3.63797,213,213.0,5.087196260347957e-09,0.0012526096033402922,0.048769064733551894,0.0018156722863229876
5945,4911,Machupichu - Mota Del Cuervo,40.46458,-3.63564,683,683.0,2.2249274830386134e-07,0.0008350730688935282,0.05336809501526394,0.010804748072091863
5946,4912,Machupichu - Mota Del Cuervo,40.46489,-3.6355,683,683.0,2.2249274830386134e-07,0.0008350730688935282,0.05336809501526394,0.010804748072091863
5947,4913,Machupichu - Manuel Rodrigo,40.46074,-3.63293,344,344.0,4.8005607851400965e-06,0.0008350730688935282,0.05855029947439189,0.018941595230554387
5948,4914,Machupichu - Manuel Rodrigo,40.46095,-3.63293,344,344.0,4.8005607851400965e-06,0.0008350730688935282,0.05855029947439189,0.018941595230554387
5949,4915,Feria De Madrid,40.46365,-3.61561,1699,1699.0,1.2510272059157537e-06,0.0008350730688935282,0.05679527615072684,0.00048124681396273744
5950,4916,Partenón - Hamburgo,40.46393,-3.61343,119,119.0,1.5945751385298926e-06,0.0008350730688935282,0.05733917498623381,0.000617444916004467
5951,4917,Partenón - Hamburgo,40.46418,-3.61319,119,119.0,1.5945751385298926e-06,0.0008350730688935282,0.05733917498623381,0.000617444916004467
5952,4920,Ermita Virgen De La Soledad,40.46728,-3.58286,826,826.0,3.3103580887020205e-05,0.0008350730688935282,0.06401860415385849,0.0021420470898288607
5953,4921,Avenida De Logroño - Polideportivo,40.46286,-3.58849,1414,1414.0,9.293898924220911e-05,0.0008350730688935282,0.06392121276822889,0.0015300429705279335
5954,4922,Avenida De Logroño - Polideportivo,40.46296,-3.58792,1414,1414.0,9.293898924220911e-05,0.0008350730688935282,0.06392121276822889,0.0015300429705279335
5955,4923,Ermita Virgen De La Soledad,40.46745,-3.58189,826,826.0,3.3103580887020205e-05,0.0008350730688935282,0.06401860415385849,0.0021420470898288607
5956,4924,Avenida De Logroño - Bahía De Cádiz,40.46094,-3.59304,1590,1590.0,0.0007372128263805458,0.0020876826722338207,0.06450830931666982,0.001441631893605141
5957,4925,Príncipe De Vergara - Jorge Juan,40.42343,-3.68047,1267,1267.0,0.13400251104219357,0.0012526096033402922,0.07612841703750794,0.00014839494116629926
5958,4931,San Luis - Santos De La Humosa,40.47312,-3.64945,830,830.0,8.136268649528457e-09,0.0012526096033402922,0.047823482428115016,0.008428900694942528
5959,4932,Hospital Ramón Y Cajal - Consultas,40.48837,-3.6959,1121,1121.0,0.002938764802453669,0.0016701461377870565,0.07832428543397214,0.23926446081068914
5960,4934,Hospital Ramón Y Cajal - Consultas,40.4877,-3.69629,1121,1121.0,0.002938764802453669,0.0016701461377870565,0.07832428543397214,0.23926446081068914
5961,4935,Arturo Soria - Caleruega,40.47784,-3.66901,441,441.0,8.843853908502418e-06,0.0008350730688935282,0.061426006668376505,0.0
5962,4939,Cándido Mateos - Chantada,40.47286,-3.71779,451,451.0,2.262332978358316e-06,0.0012526096033402922,0.056623401186845404,0.019534371854881515
5963,4946,Pinar De Chamartín,40.47979,-3.66706,1655,1655.0,0.00015552881960291396,0.0012526096033402922,0.06888320055221606,0.01317379331404745
5964,4947,Pinar De Chamartín,40.47996,-3.66693,1655,1655.0,0.00015552881960291396,0.0012526096033402922,0.06888320055221606,0.01317379331404745
5965,4948,Bacares - Golfo De Salónica,40.47863,-3.66534,1447,1447.0,3.194591381377038e-05,0.0008350730688935282,0.06446490094745909,0.001628636657754337
5966,4949,Bacares - Vélez Blanco,40.47699,-3.66288,240,240.0,6.630505580472162e-06,0.0008350730688935282,0.060654409157676135,0.0008149868989337179
5967,4950,Bacares - Golfo De Salónica,40.47833,-3.66461,1447,1447.0,3.194591381377038e-05,0.0008350730688935282,0.06446490094745909,0.001628636657754337
5968,4951,República Dominicana,40.45838,-3.67659,2653,2653.0,5.546673317877296e-07,0.0020876826722338207,0.054787939790456146,0.007231749088233221
5969,4953,Obenque - Velero,40.4514,-3.59379,33,33.0,0.0005282471032002348,0.0008350730688935282,0.06863447485313082,0.00032055412203947864
5970,4954,Obenque - Velero,40.45146,-3.59397,33,33.0,0.0005282471032002348,0.0008350730688935282,0.06863447485313082,0.00032055412203947864
5971,4955,Balandro - Canoa,40.45311,-3.59129,131,131.0,0.0006037035713486829,0.0008350730688935282,0.06686395488427929,1.08715304847598e-05
5972,4956,Plaza Del Mar,40.45259,-3.58855,2149,2149.0,0.0025349241470943892,0.0025052192066805845,0.0697620226617343,0.0034198524441509696
5973,4957,Plaza Del Mar,40.4527,-3.58858,2149,2149.0,0.0025349241470943892,0.0025052192066805845,0.0697620226617343,0.0034198524441509696
5974,4958,Balandro - Canoa,40.45358,-3.59098,131,131.0,0.0006037035713486829,0.0008350730688935282,0.06686395488427929,1.08715304847598e-05
5976,4966,Cuatro Caminos,40.44713,-3.70366,2488,2488.0,1.4194551810506128e-06,0.0029227557411273487,0.057965051551381964,0.020543981118522903
5977,4968,Mirasierra,40.49399,-3.713,2828,2828.0,6.121371561442584e-07,0.0008350730688935282,0.05753200893607822,0.0
5978,4973,García Tapia - M40,40.40627,-3.62563,402,402.0,0.002731858104400549,0.0012526096033402922,0.0691437149950921,0.00017302543174996178
5979,4974,García Tapia - M40,40.40655,-3.62537,402,402.0,0.002731858104400549,0.0012526096033402922,0.0691437149950921,0.00017302543174996178
5980,4975,Cerro Negro,40.39651,-3.67184,2819,2819.0,9.226214882552831e-05,0.0016701461377870565,0.058705296958109665,0.003813493994904015
5981,4976,Cerro Negro,40.39614,-3.67253,2819,2819.0,9.226214882552831e-05,0.0016701461377870565,0.058705296958109665,0.003813493994904015
5982,4977,Corregidor Diego Valderrábano,40.41053,-3.65782,2022,2022.0,4.112163304855336e-05,0.0008350730688935282,0.05765249626883636,3.8475491110838364e-05
5983,4978,Vinateros - Cañada,40.40632,-3.64345,78,78.0,5.8009640876070406e-05,0.0020876826722338207,0.060127535649728864,0.004921608180310354
5984,4979,Vinateros - Cañada,40.40636,-3.64317,78,78.0,5.8009640876070406e-05,0.0020876826722338207,0.060127535649728864,0.004921608180310354
5985,4980,Villaverde Bajo Cercanías,40.35301,-3.6833,2186,2186.0,5.907287994947067e-12,0.0008350730688935282,0.032912366529703585,0.0016628209354283415
5986,4981,Vicente Carballal,40.35338,-3.68163,1976,1976.0,1.7252860013510603e-12,0.0008350730688935282,0.031872138826785905,0.0008343754305736507
5987,4982,Centro Cultural Los Rosales,40.35161,-3.67819,2445,2445.0,6.788696860536975e-13,0.0012526096033402922,0.030898441531633812,0.0058319075350170835
5988,4983,Centro Cultural Los Rosales,40.35251,-3.67834,2445,2445.0,6.788696860536975e-13,0.0012526096033402922,0.030898441531633812,0.0058319075350170835
5989,4984,Berrocal - Canchal,40.34635,-3.67677,89,89.0,5.5829653490657795e-14,0.0008350730688935282,0.029108631712000777,0.004168388961268865
5990,4985,Reina Sofía,40.40726,-3.69415,2913,2913.0,0.1151163962859144,0.0025052192066805845,0.08223458316165362,0.22975655285759614
5991,4987,Villamanín,40.40591,-3.75335,2121,2121.0,1.1031319179474085e-07,0.0012526096033402922,0.042143234207284885,8.074841991575354e-05
5992,4990,Javier De Miguel - Costabona,40.38667,-3.65805,1257,1257.0,5.616422294757677e-08,0.0008350730688935282,0.04726196349284657,0.0008065532191863625
5993,4995,Hospital 12 De Octubre,40.37931,-3.69875,1772,1772.0,7.065813440336574e-06,0.0012526096033402922,0.052637362637362635,0.01568147653444076
5994,4999,Joaquín Costa - Velázquez,40.44301,-3.68295,247,247.0,0.0005283978285290768,0.0016701461377870565,0.06696116531998769,0.012237715013521782
5995,5002,Felipe II,40.42433,-3.67715,2950,2950.0,0.37776413458547026,0.005427974947807933,0.07956546294143052,0.018563047225762495
5996,5007,Rafaela Ybarra - Alzola,40.36825,-3.71277,725,725.0,2.385747057560173e-07,0.0012526096033402922,0.0493580363951116,0.024917952030536053
5997,5008,Simca - Talbot,40.36639,-3.71044,17,17.0,2.643970710397078e-08,0.0008350730688935282,0.04515545164878674,4.1092778597488625e-05
5998,5009,Simca - Dodge,40.36656,-3.71124,16,16.0,2.643970710397078e-08,0.0008350730688935282,0.04515545164878674,4.1092778597488625e-05
5999,5010,Simca - Horizon,40.3664,-3.70837,15,15.0,5.2503769997592915e-08,0.0012526096033402922,0.04694881696822378,0.0007948974424170148
6000,5011,Simca - Horizon,40.36657,-3.70892,15,15.0,5.2503769997592915e-08,0.0012526096033402922,0.04694881696822378,0.0007948974424170148
6001,5012,Orcasitas,40.36655,-3.70594,3150,3150.0,2.133320119859816e-07,0.0008350730688935282,0.04905474878643262,0.0015462152678958408
6003,5015,Avenida De Asturias - Plaza De Castilla,40.46646,-3.69053,1537,1537.0,7.574913639796777e-07,0.0004175365344467641,0.051995136989275326,0.0
6004,5016,Avenida De Asturias - Cañaveral,40.46855,-3.69404,1538,1538.0,3.490943716091445e-06,0.0012526096033402922,0.05484565356782999,0.008393361619048047
6005,5017,Avenida De Asturias - Cañaveral,40.46838,-3.69426,1538,1538.0,3.490943716091445e-06,0.0012526096033402922,0.05484565356782999,0.008393361619048047
6006,5018,Metro La Ventilla,40.47004,-3.69613,979,979.0,8.201227615740468e-07,0.0008350730688935282,0.05229942787264707,0.006838444066964235
6007,5019,Metro La Ventilla,40.46991,-3.69637,979,979.0,8.201227615740468e-07,0.0008350730688935282,0.05229942787264707,0.006838444066964235
6008,5020,Avenida De Asturias - Pinos Baja,40.472,-3.69888,1536,1536.0,2.8672370186568027e-07,0.0025052192066805845,0.050394529195160444,0.007320973996021786
6009,5021,Avenida De Asturias - Pinos Baja,40.47187,-3.69909,1536,1536.0,2.8672370186568027e-07,0.0025052192066805845,0.050394529195160444,0.007320973996021786
6010,5022,Consejo De Europa - Juan De Borbón,40.45973,-3.61585,1317,1317.0,2.2897381373122303e-05,0.0016701461377870565,0.06166482144236463,0.01945483782735515
6011,5023,Consejo De Europa - Juan De Borbón,40.45929,-3.61675,1317,1317.0,2.2897381373122303e-05,0.0016701461377870565,0.06166482144236463,0.01945483782735515
6012,5025,Parque De Las Avenidas,40.43952,-3.66753,1163,1163.0,0.0006760883029428426,0.0004175365344467641,0.06790858568674152,0.0
6013,5027,Indalecio Prieto - José Prat,40.39773,-3.62283,597,597.0,0.00012027285851743981,0.0020876826722338207,0.06366463755017411,0.003594879755265529
6014,5028,Copérnico,40.3957,-3.62526,3109,3109.0,3.1706907117467266e-05,0.0008350730688935282,0.05941895948594537,1.7933073251813743e-05
6015,5029,Copérnico,40.39594,-3.62538,3109,3109.0,3.1706907117467266e-05,0.0008350730688935282,0.05941895948594537,1.7933073251813743e-05
6016,5030,Indalecio Prieto - Copérnico,40.39562,-3.623,496,496.0,2.9919313945287226e-05,0.0008350730688935282,0.059858538901802004,7.336525139383015e-05
6017,5031,Indalecio Prieto - Copérnico,40.39576,-3.62361,496,496.0,2.9919313945287226e-05,0.0008350730688935282,0.059858538901802004,7.336525139383015e-05
6018,5032,Indalecio Prieto - Los Juglares,40.40266,-3.61976,2433,2433.0,0.0013198318383287238,0.0012526096033402922,0.06948675544723938,0.0037550552817254466
6019,5033,Valdebernardo,40.40387,-3.61948,1965,1965.0,0.0004206638626676305,0.0008350730688935282,0.06565781177180141,1.631310937980534e-05
6020,5034,Felipe II,40.4243,-3.67651,2950,2950.0,0.37776413458547026,0.005427974947807933,0.07956546294143052,0.018563047225762495
6021,5036,Delicias - Cáceres,40.39778,-3.69414,178,178.0,0.0028919014500204624,0.0008350730688935282,0.06803590705073576,0.010850005202409195
6022,5037,Hormigueras - Camino Del Pozo,40.37191,-3.64876,694,694.0,3.3322820014287798e-09,0.0012526096033402922,0.049279835390946505,0.01943237196868576
6023,5038,Hormigueras - Camino Del Pozo,40.37261,-3.64902,694,694.0,3.3322820014287798e-09,0.0012526096033402922,0.049279835390946505,0.01943237196868576
6024,5039,Hormigueras - Camino Del Pozo,40.3728,-3.6482,694,694.0,3.3322820014287798e-09,0.0012526096033402922,0.049279835390946505,0.01943237196868576
6025,5040,El Salvador,40.44803,-3.64678,2330,2330.0,1.4861182188507825e-05,0.0004175365344467641,0.05740514369262482,0.0
6026,5045,Avenida De Los Poblados - Tolosa Latour,40.37089,-3.70333,1182,1182.0,3.744961806455715e-07,0.0012526096033402922,0.05012767382477291,0.00462914533399804
6027,5046,Abrantes - Pelicano,40.38284,-3.72542,215,215.0,0.000614589642259717,0.0012526096033402922,0.061530161340047275,0.003910962332460749
6028,5049,Blas De Lezo - Ilusión,40.40559,-3.55295,1398,1398.0,4.447612205990372e-06,0.0004175365344467641,0.05334669785054015,0.0
6029,5050,Plaza Elíptica - Marcelo Usera,40.38513,-3.71635,776,776.0,0.0042454639371928855,0.0012526096033402922,0.06981082577899554,0.004538105734696933
6030,5051,Intercambiador Plaza Elíptica,40.38519,-3.7192,2215,2215.0,0.012743824424695717,0.003757828810020877,0.07423594321492778,0.17501131667730044
6031,5052,Avenida Villa De Vallecas - Congosto,40.3698,-3.61739,1380,1380.0,1.161857733868558e-09,0.0012526096033402922,0.04215213488683164,0.003471256996405996
6032,5053,Congosto,40.37077,-3.61863,2621,2621.0,4.869927985260133e-09,0.0012526096033402922,0.043953018902550926,0.004948526901791953
6033,5054,Plaza De Italia,40.38961,-3.69242,1602,1602.0,0.00036913733502200874,0.0012526096033402922,0.06057463705802013,5.430613293038197e-05
6034,5055,Federación Madrileña De Fútbol,40.3944,-3.64627,1727,1727.0,1.0349288555321182e-06,0.0008350730688935282,0.05591874854074247,0.0006777233570894708
6035,5056,Federación Madrileña De Fútbol,40.39459,-3.64629,1727,1727.0,1.0349288555321182e-06,0.0008350730688935282,0.05591874854074247,0.0006777233570894708
6036,5057,Avenida De Los Poblados - Vía Lusitana,40.37371,-3.7327,1181,1181.0,0.0002503476565166671,0.0012526096033402922,0.06271439419728193,0.023449524907658947
6037,5058,Padre Amigo,40.37869,-3.73967,2893,2893.0,2.738957145569811e-07,0.0012526096033402922,0.04830284573341669,0.003556476610118952
6038,5059,Antonia Rodríguez Sacristán - Centro Salud,40.37287,-3.74688,727,727.0,2.7537229287229424e-07,0.0012526096033402922,0.049252472905998726,0.0020233289495641955
6039,5061,Nudo De Manoteras,40.48732,-3.67367,1711,1711.0,7.970563642662076e-06,0.0008350730688935282,0.06102688240540196,0.006041488668333431
6040,5064,Aluche,40.38583,-3.7601,2282,2282.0,9.539685493049461e-06,0.0016701461377870565,0.04328652243850422,0.0025341801308461217
6041,5065,Intercambiador De Aluche,40.38612,-3.76087,1691,1691.0,1.3321546648116177e-05,0.0029227557411273487,0.04646425453487244,0.030506072212363036
6042,5068,Eduardo Barreiros - Asombro De Damasco,40.35771,-3.70319,1565,1565.0,1.8525143730642102e-09,0.0008350730688935282,0.03985820796165624,0.001970865303565893
6043,5069,Eduardo Barreiros - Asombro De Damasco,40.35772,-3.70337,1565,1565.0,1.8525143730642102e-09,0.0008350730688935282,0.03985820796165624,0.001970865303565893
6044,5070,Puerta De Toledo,40.40752,-3.71238,1617,1617.0,0.002113252007435237,0.0029227557411273487,0.06817340810110728,0.03230220674083992
6045,5071,Motrico,40.47033,-3.81041,3200,3200.0,4.0652416730937126e-13,0.0008350730688935282,0.03368116105079597,0.0
6046,5072,Berrocal - Canchal,40.34578,-3.6772,89,89.0,5.5829653490657795e-14,0.0008350730688935282,0.029108631712000777,0.004168388961268865
6047,5073,Plaza De Los Metales,40.34136,-3.67487,1202,1202.0,5.015795266025324e-15,0.0012526096033402922,0.027512291503928685,0.002503823930040829
6048,5074,Plaza De Los Metales,40.34127,-3.6754,1202,1202.0,5.015795266025324e-15,0.0012526096033402922,0.027512291503928685,0.002503823930040829
6049,5075,Felipe II,40.42415,-3.67695,2950,2950.0,0.37776413458547026,0.005427974947807933,0.07956546294143052,0.018563047225762495
6050,5076,Alcalá - General Aranaz,40.43843,-3.63591,394,394.0,4.260337954496564e-06,0.0012526096033402922,0.05694381701894957,0.0016044635621526872
6051,5077,Alcalá - Santa Leonor,40.43911,-3.63329,792,792.0,1.1935850550513142e-05,0.0008350730688935282,0.0586305662317315,0.001807632737551915
6052,5078,Antonio Leyva - Jacinto Verdaguer,40.39571,-3.71509,558,558.0,8.522685316281061e-05,0.0012526096033402922,0.06095853801318435,0.0020492250755463023
6053,5079,Antonio Leyva - Alejandro Sánchez,40.38965,-3.7162,560,560.0,0.0013376581021318976,0.0008350730688935282,0.06608902011644913,0.00358975366792345
6054,5080,Parque Comillas,40.39395,-3.71544,2229,2229.0,7.497808703210785e-05,0.0008350730688935282,0.059997995891577734,0.0
6055,5081,Viveros Raga,40.37746,-3.6835,2038,2038.0,2.090507225718948e-05,0.0008350730688935282,0.0557923917348056,0.007324427217833842
6056,5082,Viveros Raga,40.37778,-3.68316,2038,2038.0,2.090507225718948e-05,0.0008350730688935282,0.0557923917348056,0.007324427217833842
6057,5083,Caja Mágica,40.36995,-3.68013,820,820.0,8.82484225169466e-07,0.0008350730688935282,0.051258453899494905,0.005988114926107266
6058,5084,Caja Mágica,40.37012,-3.68007,820,820.0,8.82484225169466e-07,0.0008350730688935282,0.051258453899494905,0.005988114926107266
6059,5085,Campos Ibáñez - Paseo De La Estación,40.35376,-3.6853,915,915.0,2.0746448168687625e-11,0.0016701461377870565,0.034026169605182774,0.010802754973725197
6060,5086,Campos Ibáñez - Paseo De La Estación,40.3539,-3.68539,915,915.0,2.0746448168687625e-11,0.0016701461377870565,0.034026169605182774,0.010802754973725197
6061,5087,Rafaela Ybarra - Pradolongo,40.37814,-3.7126,724,724.0,3.062099383925037e-05,0.0016701461377870565,0.057007521660477956,0.004196898338206799
6062,5091,Felipe II,40.42412,-3.67661,2950,2950.0,0.37776413458547026,0.005427974947807933,0.07956546294143052,0.018563047225762495
6063,5092,Felipe II,40.4241,-3.67621,2950,2950.0,0.37776413458547026,0.005427974947807933,0.07956546294143052,0.018563047225762495
6064,5093,Felipe II,40.42412,-3.67609,2950,2950.0,0.37776413458547026,0.005427974947807933,0.07956546294143052,0.018563047225762495
6065,5094,Laguna,40.39947,-3.74462,2135,2135.0,2.1926608911473152e-07,0.0016701461377870565,0.04889052197521791,0.006042490144002269
6066,5097,Feria De Madrid,40.4633,-3.61644,1699,1699.0,1.2510272059157537e-06,0.0008350730688935282,0.05679527615072684,0.00048124681396273744
6067,5098,Cruz Roja,40.44785,-3.70838,2918,2918.0,3.207454581687544e-07,0.0012526096033402922,0.05634233556036511,0.01769545852404277
6068,5099,Cementerio Carabanchel,40.36748,-3.74065,2237,2237.0,9.21730887984365e-06,0.0008350730688935282,0.055753427846451105,0.0034000691400222576
6069,5100,Alhambra - Cullera,40.39759,-3.74421,100,100.0,1.8914104186100034e-07,0.0008350730688935282,0.048577165689714624,0.0
6070,5102,Juan De Borbón - Ribera Del Sena,40.46057,-3.61625,1322,1322.0,4.89774382152602e-06,0.0008350730688935282,0.05808736145133516,0.000397152999928205
6071,5104,Embajadores,40.40509,-3.70191,2385,2385.0,0.014304570516104599,0.0029227557411273487,0.07385820458260092,0.03974803627621471
6072,5105,Fuencarral,40.4967,-3.69619,2884,2884.0,5.264711168831088e-14,0.0004175365344467641,0.034492691005976815,0.0
6073,5108,Puerta Arganda,40.40259,-3.59639,2218,2218.0,0.0005092950695326156,0.0020876826722338207,0.06348911804469422,0.007739996024855621
6074,5109,Puerta Arganda,40.40239,-3.59621,2218,2218.0,0.0005092950695326156,0.0020876826722338207,0.06348911804469422,0.007739996024855621
6075,5110,San Cipriano - Minerva,40.40293,-3.59943,2766,2766.0,0.0016902184963117585,0.0020876826722338207,0.0676286214491444,0.014389361156517323
6076,5111,San Cipriano - Minerva,40.403,-3.59896,2766,2766.0,0.0016902184963117585,0.0020876826722338207,0.0676286214491444,0.014389361156517323
6077,5112,Minerva - Omega,40.39993,-3.60232,112,112.0,0.00044301756334965884,0.0012526096033402922,0.0641334618680377,0.004879605513326927
6078,5113,Minerva - Omega,40.40008,-3.60182,112,112.0,0.00044301756334965884,0.0012526096033402922,0.0641334618680377,0.004879605513326927
6079,5114,Minerva - Caliza,40.39791,-3.60493,113,113.0,0.00011850453045810706,0.0016701461377870565,0.06122031645407837,0.004628281513801603
6080,5115,Minerva - Caliza,40.39802,-3.60414,113,113.0,0.00011850453045810706,0.0016701461377870565,0.06122031645407837,0.004628281513801603
6081,5116,Valderrivas,40.39664,-3.60632,2105,2105.0,4.777500897130895e-06,0.0004175365344467641,0.054547110939030224,0.0
6082,5118,Marmolina,40.39761,-3.60696,3020,3020.0,2.42690394010549e-05,0.0008350730688935282,0.057692770939223856,0.0008350730688935281
6083,5121,Príncipe Carlos - Alc. Álvarez Villaamil,40.48933,-3.65099,624,624.0,7.474964843022765e-06,0.0008350730688935282,0.05968103663094942,0.0001742058983754069
6084,5122,Ingeniero Emilio Herrera - Príncipe Carlos,40.49202,-3.65228,351,351.0,1.1470091835434602e-05,0.0008350730688935282,0.06174749271663186,0.0002310119052288044
6085,5123,Niceto Alcalá Zamora - Octavio Paz,40.49577,-3.65106,305,305.0,5.0707750227398354e-05,0.0012526096033402922,0.06454307812542108,0.00444425440468594
6086,5124,Camino De Perales - San Mario,40.37889,-3.69105,2717,2717.0,8.076666963564638e-07,0.0012526096033402922,0.049293020766871795,0.002975182493260452
6087,5125,Camino De Perales - San Mario,40.37901,-3.69089,2717,2717.0,8.076666963564638e-07,0.0012526096033402922,0.049293020766871795,0.002975182493260452
6088,5127,Paradores - Avenida De Casaquemada,40.478,-3.83316,1464,1464.0,9.228615926703952e-14,0.0008350730688935282,0.03159630606860158,1.5813135250559707e-05
6089,5128,Legazpi,40.39122,-3.69471,2259,2259.0,0.0011511710779274016,0.0029227557411273487,0.06389392807597909,0.07071110308447912
6090,5129,Niceto Alcalá Zamora - Octavio Paz,40.49549,-3.65131,305,305.0,5.0707750227398354e-05,0.0012526096033402922,0.06454307812542108,0.00444425440468594
6091,5133,Manoteras,40.47657,-3.6626,2879,2879.0,9.78713977580572e-08,0.0004175365344467641,0.05311716826720486,0.0
6092,5135,Círculo De Bellas Artes,40.41907,-3.69626,1716,1716.0,0.14872016902055682,0.003340292275574113,0.08288057583832231,0.023516108955908673
6093,5137,Gran Vía - Pedro Zerolo,40.41983,-3.69943,766,766.0,0.07237774621846439,0.0025052192066805845,0.07878548636468305,0.03910746159427938
6094,5138,Gran Vía - Pedro Zerolo,40.41957,-3.69935,766,766.0,0.07237774621846439,0.0025052192066805845,0.07878548636468305,0.03910746159427938
6095,5139,Gran Vía - Plaza De España,40.42269,-3.70996,1529,1529.0,0.00017369181608212697,0.0008350730688935282,0.0649932157394844,0.008523357790586043
6096,5140,Ramiro De Maeztu - Moreras,40.44883,-3.72079,1288,1288.0,3.3353194087598636e-09,0.0012526096033402922,0.04952337627427059,0.00441495797727915
6097,5141,Vicente Aleixandre,40.44623,-3.71883,1974,1974.0,1.4535478079048835e-08,0.0020876826722338207,0.05029293798954243,0.0026777476244392103
6098,5144,Méndez Álvaro - Bustamante,40.40086,-3.68581,509,509.0,0.004263978636875425,0.0008350730688935282,0.06815012947101841,0.0008530990585466281
6099,5145,Illescas 90,40.39034,-3.75322,1780,1780.0,7.026650651625162e-06,0.0008350730688935282,0.04321154713576906,0.0
6100,5146,Alcalá - Parque Bomberos,40.42969,-3.66585,287,287.0,0.06884268363092315,0.0016701461377870565,0.07148400191021967,0.019307842309272686
6101,5147,Moncloa,40.4353,-3.72033,3136,3136.0,5.5751531244631095e-06,0.003757828810020877,0.05798610270440404,0.07999319347327159
6102,5148,Plaza Mayor,40.41483,-3.70533,2811,2811.0,0.004008922030698385,0.0016701461377870565,0.06820058661047355,0.0028660826524493127
6103,5150,Mediterráneo - Politécnico,40.39139,-3.62642,58,58.0,1.241874836457213e-05,0.0008350730688935282,0.05878310384605945,0.0018541986300336425
6104,5151,Portomarín - Isabel Colbrand,40.51405,-3.67084,536,536.0,1.1948518152074415e-05,0.0012526096033402922,0.06309106714786228,0.011913841919407496
6105,5152,Portomarín - Isabel Colbrand,40.51386,-3.67102,536,536.0,1.1948518152074415e-05,0.0012526096033402922,0.06309106714786228,0.011913841919407496
6106,5153,Arturo Soria - Pilar Cavero,40.4459,-3.64724,433,433.0,0.00031846647686788627,0.0008350730688935282,0.06466506466506466,0.0
6107,5154,Plaza Del Ágata,40.34655,-3.70953,2154,2154.0,6.64238847993461e-11,0.0008350730688935282,0.03719579431269316,0.001040289206942093
6108,5155,Plaza De Cronos,40.4398,-3.61871,1600,1600.0,0.0012144987528763514,0.0008350730688935282,0.06942833951762523,0.00417990174644389
6109,5156,Toledo - Colegiata San Isidro,40.4131,-3.70758,2780,2780.0,0.009924837839167021,0.0008350730688935282,0.07109567488942321,0.0
6110,5159,Avenida De La Aviación - Mirabel,40.37571,-3.78112,904,904.0,3.223316135280037e-08,0.0029227557411273487,0.03884581697862263,0.007426723239692102
6111,5163,Sierra Guadalupe - San Jaime,40.38135,-3.62405,2774,2774.0,1.1623151131347534e-06,0.0012526096033402922,0.053130129996894274,0.0006463505151509062
6112,5164,Costa Brava - Moralzarlaz,40.49683,-3.71532,243,243.0,2.140792653602155e-08,0.0008350730688935282,0.052121871599564745,0.004442278088197642
6113,5165,Costa Brava - Moralzarzal,40.49668,-3.7152,245,245.0,2.140792653602155e-08,0.0008350730688935282,0.052121871599564745,0.004442278088197642
6114,5167,Plaza De Cataluña,40.44861,-3.67862,1599,1599.0,9.571481965534808e-05,0.0020876826722338207,0.06317427659518346,0.017441869700786254
6115,5169,Gloria Fuertes - María Montessori,40.49044,-3.73155,540,540.0,3.0472341168418598e-09,0.0008350730688935282,0.044651180133487456,0.00037264330397939914
6116,5170,María De Maeztu - Irene Caba Alba,40.48809,-3.73138,1281,1281.0,1.2567777996125368e-08,0.0012526096033402922,0.045310076052820766,0.0015294991575089166
6117,5173,Casa De Campo,40.40358,-3.76101,1679,1679.0,5.3738200404404164e-06,0.003340292275574113,0.042735805288890476,0.012066230142891706
6118,5174,Gloria Fuertes - Federica Montseny,40.49231,-3.72881,541,541.0,1.2332649628902062e-09,0.0008350730688935282,0.04550290686628415,0.0007257286809368843
6119,5175,Casa De Campo,40.40358,-3.7606,1679,1679.0,5.3738200404404164e-06,0.003340292275574113,0.042735805288890476,0.012066230142891706
6120,5176,Senda Del Infante - Gloria Fuertes,40.49355,-3.72676,676,676.0,2.5502472828441694e-09,0.0008350730688935282,0.046779171061369584,0.0012520931452178006
6121,5178,Camarena - Centro De Salud,40.39546,-3.75529,1223,1223.0,6.599725618843145e-06,0.0012526096033402922,0.045102728762170204,0.010280338588393608
6122,5179,Camarena - Centro De Salud,40.39549,-3.75497,1223,1223.0,6.599725618843145e-06,0.0012526096033402922,0.045102728762170204,0.010280338588393608
6123,5180,Illescas 103,40.39402,-3.76229,1782,1782.0,6.703271903753557e-06,0.0008350730688935282,0.04321076750983293,0.00022661818227009343
6124,5181,Seseña - Centro De Salud,40.39701,-3.76531,1223,1223.0,6.599725618843145e-06,0.0012526096033402922,0.045102728762170204,0.010280338588393608
6125,5182,Seseña - Escalona,40.39831,-3.76232,95,95.0,2.3275047765670993e-05,0.005010438413361169,0.045159708866010485,0.01929557887171291
