,stop_id,walk15_gini,multimodal_gini,median_income_walk,median_income_multimodal
2642,1545107,0.313831,0.313394,38430.0,37806.0
2643,1545109,0.313565,0.310994,37896.0,35683.0
2644,1546101,0.313852,0.31356,38473.0,35149.0
2645,1546103,0.313735,0.313878,38911.0,38525.0
2646,1548100,0.3066,0.304443,34765.0,36584.0
2647,1548101,0.30613,0.30847,34703.0,37290.0
2648,1548102,0.313438,0.309734,37640.0,37432.0
2649,1548104,0.308172,0.304538,36271.0,36465.0
2650,1548105,0.303298,0.303235,36902.0,36153.0
2651,1548106,0.304326,0.299328,36734.0,34859.0
2652,1548107,0.312515,0.307367,37596.0,37085.0
2653,1548108,0.306566,0.298556,36449.0,34504.0
2654,1548112,0.300254,0.298534,35139.0,35692.0
2655,1600201,0.287553,0.289417,37100.0,51705.0
2656,1600202,0.286842,0.306597,37840.0,37652.0
2657,1600203,0.244232,0.293502,82176.0,47565.0
2658,1600204,0.248547,0.303467,77687.0,39163.0
2659,1600205,0.243725,0.288396,82704.0,54242.0
2660,1600206,0.2435,0.301585,82938.0,39909.0
2661,1600207,0.2435,0.283778,82938.0,55863.0
2662,1600208,0.2435,0.299774,82938.0,41122.0
2663,1600209,0.2435,0.24365,82938.0,82781.0
2664,1600210,0.2435,0.294984,82938.0,46298.0
2665,1600211,0.2435,0.268582,82938.0,60478.0
2666,1600212,0.2435,0.289678,82938.0,51591.0
2667,1600213,0.2435,0.271048,82938.0,59428.0
2668,1600214,0.2435,0.287201,82938.0,55006.0
2669,1600215,0.2435,0.243661,82938.0,82770.0
2670,1600216,0.2435,0.276895,82938.0,59026.0
2671,1600217,0.2435,0.2435,82938.0,82938.0
2672,1600218,0.2435,0.271599,82938.0,58957.0
2673,1600231,0.2435,0.2435,82938.0,82938.0
2674,1601130,0.2435,0.276551,82938.0,54731.0
2675,1601140,0.2435,0.268738,82938.0,60338.0
2676,1601201,0.2435,0.243678,82938.0,82753.0
2677,1601202,0.2435,0.271048,82938.0,59428.0
2678,1601203,0.2435,0.2435,82938.0,82938.0
2679,1601204,0.2435,0.26912,82938.0,59996.0
2680,1601205,0.2435,0.271048,82938.0,59428.0
2681,1601206,0.2435,0.243671,82938.0,82760.0
2682,1601207,0.2435,0.243678,82938.0,82753.0
2683,1601208,0.2435,0.243668,82938.0,82763.0
2684,1601209,0.2435,0.2435,82938.0,82938.0
2685,1601210,0.2435,0.271611,82938.0,58946.0
2686,1602101,0.2435,0.2435,82938.0,82938.0
2687,1602102,0.2435,0.243662,82938.0,82770.0
2688,1602109,0.2435,0.2435,82938.0,82938.0
2689,1602110,0.2435,0.2435,82938.0,82938.0
2690,1602111,0.2435,0.243671,82938.0,82760.0
2691,1602201,0.2435,0.24367,82938.0,82761.0
2692,1602202,0.2435,0.269644,82938.0,60626.0
2693,1602203,0.2435,0.2435,82938.0,82938.0
2694,1602204,0.2435,0.267202,82938.0,61714.0
2695,1602205,0.2435,0.2435,82938.0,82938.0
