stop_id,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,total_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,total_walk15,walk_area,area_difference,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality,cluster,stop_lat,stop_lon,stop_name,weighted_gini_walk,weighted_gini_multi,weighted_med_inc_walk,weighted_med_inc_multi
1432124,5.34,0.5453,59,2.046,7.167,4.548,1,6,19,3,108,4,93,27,28,289,0,0,3,0,47,1,22,8,3,84,2.68,2.66,1.8694815451331704e-07,0.0025728987993138,0.0769029404719875,0.0013891540681417,357,60.206237,25.062354,Ammattikoulu,0.316356,0.313562,34646.0,34842.0
1432105,3.851,0.3724,41,0.798,7.168,4.669,2,1,8,1,88,2,37,24,10,173,0,0,2,0,37,1,9,9,3,61,1.722,2.129,4.6475029216473607e-08,0.0017152658662092,0.071848354079746,4.90777071876756e-07,355,60.20473,25.062643,Punahilkantie,0.312376,0.313851,34048.0,35075.0
1432106,4.254,0.5048,49,0.909,7.077,4.574,2,3,10,2,95,2,41,26,15,196,0,0,3,0,42,1,12,10,3,71,1.904,2.35,4.6475029216473607e-08,0.0017152658662092,0.071848354079746,4.90777071876756e-07,355,60.205063,25.060942,Punahilkantie,0.312539,0.315295,34185.0,35025.0
1434153,4.904,0.6418,69,1.6,5.973,5.007,2,5,13,1,158,4,51,25,21,280,2,3,9,0,114,0,41,17,15,201,2.869,2.035,2.365438888767713e-05,0.0025728987993138,0.0885943451152586,0.0113428127738414,359,60.19236,25.04061,Linnanrakentajantie,0.303761,0.304416,40669.0,41710.0
1433166,1.528,0.765,13,0.146,6.218,5.173,2,0,0,0,21,1,8,6,0,38,2,3,9,0,112,1,43,18,15,203,3.243,-1.715,4.172391150823606e-06,0.0008576329331046,0.0813784880265937,0.0,344,60.19182,25.04492,Johan Sederholmin t.,0.300377,0.278053,42556.0,54994.0
1434165,1.931,0.7619,18,0.332,6.244,5.232,2,1,5,0,47,1,20,10,4,90,2,3,9,0,108,1,43,18,15,199,3.205,-1.274,4.172391150823606e-06,0.0008576329331046,0.0813784880265937,0.0,344,60.1913,25.04524,Johan Sederholmin t.,0.299108,0.284243,43398.0,51240.0
1434169,6.346,0.351,69,2.58,5.942,5.088,2,4,14,0,184,2,42,27,18,293,2,3,9,0,129,1,46,20,15,225,3.283,3.063,2.382735256437668e-05,0.0017152658662092,0.0890628826957716,0.0301800906465256,360,60.19133,25.03976,Linnanrakentajantie,0.306196,0.31358,40394.0,41365.0
1431141,3.64,0.5758,50,1.315,5.426,4.228,1,3,11,1,134,1,37,24,19,231,1,3,9,1,97,1,35,15,16,178,3.091,0.5489999999999999,0.0001258159281993,0.0025728987993138,0.095394748422275,0.0012831169489787,365,60.19795,25.03163,Herttoniemen kirkko,0.312679,0.312168,37201.0,38116.0
1431154,7.908,0.6764,77,5.974,5.232,4.186,28,11,55,4,243,12,269,47,134,803,0,3,9,0,83,1,29,13,14,152,2.647,5.261000000000001,0.000137775901144,0.0025728987993138,0.0953790881171905,4.90777071876756e-07,367,60.197587,25.02811,Mäenlaskijantie,0.313543,0.317099,37263.0,38531.0
1431129,10.118,0.709,117,6.009,6.183,3.814,26,13,71,5,262,16,297,65,152,907,0,0,5,1,54,3,18,15,9,105,3.329,6.789,0.000131488092405,0.0042881646655231,0.1039731058099259,0.1149373786567611,372,60.206496,25.044421,Siiliti,0.311679,0.320689,34770.0,36170.0
1431130,10.941,0.7543,132,7.022,6.209,3.858,26,13,72,5,309,17,309,68,155,974,0,0,5,1,57,3,20,15,9,110,3.32,7.621,0.000131488092405,0.0042881646655231,0.1039731058099259,0.1149373786567611,372,60.206214,25.044957,Siiliti,0.311208,0.318828,34792.0,36103.0
1431182,10.797,0.7783,127,6.013,6.208,3.895,30,13,71,5,300,16,327,65,157,984,0,0,5,1,49,3,17,15,9,99,3.085,7.712000000000001,0.000131488092405,0.0042881646655231,0.1039731058099259,0.1149373786567611,372,60.2058,25.04504,Siiliti,0.311088,0.320375,34813.0,36489.0
1431603,16.111,0.6761,184,11.734,6.154,3.875,26,14,78,5,366,19,313,87,161,1069,0,0,3,1,51,2,14,15,9,95,2.959,13.152,0.000131488092405,0.0042881646655231,0.1039731058099259,0.1149373786567611,372,60.205637,25.044098,Siilitie,0.311633,0.319079,34862.0,36739.0
1431604,13.194,0.8504,169,8.739,6.154,3.875,57,26,97,5,343,26,692,83,303,1632,0,0,3,1,51,2,14,15,9,95,2.959,10.235,0.000131488092405,0.0042881646655231,0.1039731058099259,0.1149373786567611,372,60.205637,25.044098,Siilitie,0.311633,0.320302,34862.0,37532.0
1420601,12.354,0.8708,151,9.839,4.234,4.869,57,26,96,5,336,26,686,80,303,1615,1,0,1,0,23,1,8,6,2,42,1.813,10.541,0.0019979869145926,0.0017152658662092,0.1074734952397088,0.1318509133702332,386,60.188769,25.007153,Kulosaari,0.296679,0.320544,52455.0,37632.0
1420602,11.913,0.8065,206,9.789,4.234,4.869,97,29,105,6,400,34,869,97,400,2037,1,0,1,0,23,1,8,6,2,42,1.813,10.1,0.0019979869145926,0.0017152658662092,0.1074734952397088,0.1318509133702332,386,60.188769,25.007153,Kulosaari,0.296679,0.322648,52455.0,38797.0
1431143,4.722,0.5449,64,3.053,5.452,3.8,3,6,20,3,158,2,97,29,36,354,0,3,8,1,51,1,26,11,11,112,2.712,2.01,4.604524625324147e-05,0.0025728987993138,0.0874607429272717,0.0009462722650393,368,60.20234,25.03197,Majavatie,0.315413,0.313758,35594.0,37630.0
1431144,7.905,0.6599,82,5.898,5.413,3.861,28,11,55,4,238,12,269,47,134,798,0,3,8,1,57,1,26,11,14,121,2.642,5.263,4.604524625324147e-05,0.0025728987993138,0.0874607429272717,0.0009462722650393,368,60.20156,25.03135,Majavatie,0.315306,0.318279,35799.0,37926.0
1431142,9.261,0.7577,113,7.56,5.408,4.09,36,15,62,5,279,16,382,61,160,1016,0,3,9,1,81,1,34,15,15,159,2.823,6.437999999999999,0.0001258159281993,0.0025728987993138,0.095394748422275,0.0012831169489787,366,60.19926,25.03136,Herttoniemen kirkko,0.313184,0.317316,36743.0,38584.0
1431145,4.917,0.4698,62,3.249,5.622,3.657,2,6,19,3,149,2,91,31,35,338,0,1,4,1,47,1,14,11,8,87,2.876,2.041,9.426201418223945e-06,0.0017152658662092,0.0835432763341528,8.696102306920996e-05,375,60.20462,25.03467,Eränkävijäntori,0.315588,0.314622,35152.0,37098.0
1431146,6.356,0.6036,75,3.246,5.574,3.671,20,7,36,4,209,9,198,42,89,614,0,1,6,1,48,1,19,11,9,96,2.902,3.454,9.426201418223945e-06,0.0017152658662092,0.0835432763341528,8.696102306920996e-05,375,60.20423,25.03388,Eränkävijäntori,0.315828,0.317915,35182.0,37748.0
1431131,5.93,0.1159,72,2.919,6.031,3.669,1,7,23,3,139,3,100,36,40,352,0,0,2,1,54,2,15,14,5,93,3.33,2.6,2.6504412314692224e-05,0.0034305317324185,0.0953556072978608,0.00766245565968,377,60.206978,25.041517,Kettukuja,0.313334,0.31563,34657.0,36817.0
1431132,9.441,0.7137,112,7.1,6.008,3.642,22,11,58,5,289,16,257,62,116,836,0,0,2,1,55,2,14,14,5,93,3.321,6.120000000000001,2.6504412314692224e-05,0.0034305317324185,0.0953556072978608,0.00766245565968,377,60.207106,25.041061,Kettukuja,0.313337,0.317658,34680.0,36154.0
1431149,6.454,0.478,80,3.216,5.901,3.552,13,7,30,4,193,5,141,37,47,477,0,0,2,1,52,2,10,12,5,84,3.194,3.26,2.6504412314692224e-05,0.0034305317324185,0.0953556072978608,0.00766245565968,377,60.20733,25.03905,Kettukuja,0.314827,0.313971,34619.0,38906.0
1431150,4.875,0.4107,62,2.421,5.938,3.542,1,6,21,3,124,2,94,30,33,314,0,0,2,1,51,2,11,12,5,84,3.256,1.6190000000000002,2.6504412314692224e-05,0.0034305317324185,0.0953556072978608,0.00766245565968,377,60.20768,25.03961,Kettukuja,0.3147,0.314056,34585.0,36894.0
1453104,14.318,0.5271,177,14.532,8.005,4.953,15,12,55,5,283,15,178,65,70,698,3,5,19,2,50,3,66,15,27,190,3.442,10.876,4.6490774006106106e-05,0.0060034305317324,0.104430972457242,0.1721333084766798,508,60.21008,25.0766,Itäkesku,0.328573,0.317509,34150.0,36901.0
1453116,13.26,0.5961,160,12.325,7.993,4.923,14,12,54,5,265,15,176,62,70,673,3,5,19,2,48,3,67,15,26,188,3.317,9.943,4.6490774006106106e-05,0.0060034305317324,0.104430972457242,0.1721333084766798,508,60.21035,25.07629,Itäkesku,0.328083,0.317851,34099.0,37016.0
1453126,13.689,0.5853,170,13.027,7.981,4.978,14,12,54,5,273,15,180,66,70,689,3,5,19,2,49,3,67,15,27,190,3.469,10.22,4.6490774006106106e-05,0.0060034305317324,0.104430972457242,0.1721333084766798,508,60.20942,25.07634,Itäkesku,0.328556,0.317737,34289.0,36878.0
1453128,14.045,0.5884,170,13.452,8.014,4.997,14,12,54,5,277,15,182,68,70,697,3,5,19,2,45,3,66,15,27,185,3.353,10.692,4.6490774006106106e-05,0.0060034305317324,0.104430972457242,0.1721333084766798,508,60.20956,25.07691,Itäkesku,0.329237,0.317434,34187.0,36882.0
1453130,13.875,0.6133,169,13.228,8.047,5.012,14,12,54,5,274,15,176,63,70,683,3,5,19,2,45,3,66,15,27,185,3.339,10.536,4.6490774006106106e-05,0.0060034305317324,0.104430972457242,0.1721333084766798,508,60.20975,25.07745,Itäkesku,0.329164,0.317473,34135.0,37456.0
1453132,13.455,0.599,168,12.633,8.091,5.042,14,12,54,5,267,15,177,62,70,676,3,5,18,2,46,3,66,15,27,185,3.331,10.124,4.6490774006106106e-05,0.0060034305317324,0.104430972457242,0.1721333084766798,508,60.209881,25.078219,Itäkesku,0.329587,0.317754,34066.0,36892.0
1453182,13.84,0.5973,171,13.008,8.016,4.965,14,12,54,5,270,15,176,65,70,681,3,5,19,2,49,3,66,15,27,189,3.383,10.457,4.6490774006106106e-05,0.0060034305317324,0.104430972457242,0.1721333084766798,508,60.21003,25.0768,Itäkesku,0.328803,0.317513,34124.0,37336.0
1453184,13.412,0.5983,163,12.325,7.978,4.969,14,12,54,5,265,15,176,62,70,673,3,5,19,2,49,3,66,15,27,189,3.472,9.94,4.6490774006106106e-05,0.0060034305317324,0.104430972457242,0.1721333084766798,508,60.20952,25.07627,Itäkesku,0.328425,0.317764,34253.0,36951.0
1453186,13.551,0.5841,167,12.484,8.01,4.988,14,12,54,5,265,15,176,62,70,673,3,5,19,2,47,3,67,15,27,188,3.384,10.167,4.6490774006106106e-05,0.0060034305317324,0.104430972457242,0.1721333084766798,508,60.20964,25.07681,Itäkesku,0.328843,0.317829,34192.0,36991.0
1453189,14.007,0.6263,170,14.858,7.981,4.946,14,12,55,5,277,16,176,63,71,689,3,5,19,2,49,3,66,15,27,189,3.444,10.563,4.6490774006106106e-05,0.0060034305317324,0.104430972457242,0.1721333084766798,508,60.20987,25.07621,Itäkesku,0.328479,0.317227,34209.0,37338.0
1453202,13.737,0.5636,168,12.948,7.974,4.934,15,12,55,5,279,15,177,62,70,690,3,5,19,2,49,3,67,17,26,191,3.481,10.256,4.6490774006106106e-05,0.0060034305317324,0.104430972457242,0.1721333084766798,508,60.20995,25.076058,Itäkesku,0.328109,0.317633,34213.0,36949.0
1453287,13.924,0.5887,163,17.714,8.044,5.005,14,13,55,5,274,15,181,64,75,696,3,5,19,2,48,3,66,15,27,188,3.338,10.586,4.6490774006106106e-05,0.0060034305317324,0.104430972457242,0.1721333084766798,508,60.20982,25.07738,Itäkesku,0.329198,0.318137,34151.0,36989.0
1453601,17.613,0.4899,215,17.434,8.08,5.025,17,12,57,5,383,17,178,80,73,822,3,5,18,2,44,3,66,15,27,183,3.325,14.288,4.6490774006106106e-05,0.0060034305317324,0.104430972457242,0.1721333084766798,508,60.209989,25.077984,Itäkeskus,0.329409,0.316054,34067.0,37131.0
1453602,16.508,0.7181,197,13.084,8.08,5.025,33,17,83,5,382,23,418,84,177,1222,3,5,18,2,44,3,66,15,27,183,3.325,13.183,4.6490774006106106e-05,0.0060034305317324,0.104430972457242,0.1721333084766798,508,60.209989,25.077984,Itäkeskus,0.329409,0.318942,34067.0,36906.0
1457106,13.26,0.5961,160,12.325,8.089,5.07,14,12,54,5,265,15,176,62,70,673,3,5,18,2,44,3,66,15,27,183,3.213,10.047,4.6490774006106106e-05,0.0060034305317324,0.104430972457242,0.1721333084766798,508,60.209455,25.078313,Itäkeskus,0.329856,0.317851,34126.0,37016.0
1457107,13.26,0.5961,160,12.325,8.126,5.118,14,12,54,5,265,15,176,62,70,673,3,5,19,2,45,3,69,15,27,188,3.315,9.945,4.6490774006106106e-05,0.0060034305317324,0.104430972457242,0.1721333084766798,508,60.209231,25.079047,Itäkeskus,0.330274,0.317851,34017.0,37016.0
1431147,4.959,0.4803,63,2.349,5.747,3.611,2,6,20,3,143,2,96,31,35,338,0,0,2,1,50,1,13,11,6,84,3.119,1.8399999999999996,7.393710095991545e-06,0.0025728987993138,0.0870936464197071,0.0008520284076641,374,60.20579,25.03667,Kettutie,0.315112,0.313877,34928.0,37000.0
1431148,5.815,0.52,70,3.64,5.706,3.613,13,7,28,4,187,5,132,35,47,458,0,1,2,1,49,1,14,11,6,85,3.008,2.8070000000000004,7.393710095991545e-06,0.0025728987993138,0.0870936464197071,0.0008520284076641,374,60.20553,25.03599,Kettutie,0.315495,0.313654,34957.0,39521.0
1431151,3.253,0.5409,51,0.997,5.784,3.493,0,3,11,1,131,1,39,21,21,228,0,0,2,1,47,2,10,11,5,78,3.056,0.197,5.980268820299635e-06,0.0017152658662092,0.0870675431239122,0.0,376,60.207202,25.036953,Hertton.terv.as.,0.316956,0.313909,34518.0,36064.0
1431152,5.452,0.7115,53,3.691,5.816,3.467,3,8,26,4,116,5,104,33,38,337,0,0,2,1,47,2,9,11,5,77,2.968,2.484,5.980268820299635e-06,0.0017152658662092,0.0870675431239122,0.0,376,60.207652,25.037388,Hertton.terv.as.,0.317088,0.313799,34419.0,35930.0
1420101,3.664,0.8601,37,0.966,3.769,5.21,18,2,16,1,115,7,117,17,53,346,4,1,8,1,35,3,40,8,10,110,2.273,1.391,0.0005821888893114,0.0017152658662092,0.0894950269972067,0.0198138401636795,379,60.18556,24.99588,Hopeasalmenranta,0.301504,0.316297,51475.0,42685.0
1420102,6.265,0.8105,60,2.469,3.764,5.199,38,7,49,1,185,15,285,39,118,737,4,1,8,1,35,3,40,8,10,110,2.275,3.99,0.0005821888893114,0.0017152658662092,0.0894950269972067,0.0198138401636795,379,60.18566,24.99588,Hopeasalmenranta,0.301477,0.318884,51497.0,41278.0
1100109,8.021,0.837,83,4.693,3.078,5.183,36,7,39,1,238,12,266,51,109,759,16,1,14,1,51,5,80,8,22,198,2.306,5.715000000000001,0.0031873603993969,0.0051457975986277,0.0980262721892806,0.0270960676364628,908,60.186482,24.98293,Kalasatam,0.317367,0.319125,44328.0,39843.0
1100110,8.196,0.731,102,3.901,3.091,5.17,56,11,68,1,259,25,452,60,190,1122,16,1,15,1,49,5,85,7,24,203,2.393,5.803,0.0031873603993969,0.0051457975986277,0.0980262721892806,0.0270960676364628,908,60.186569,24.983294,Kalasatam,0.317922,0.323379,43953.0,38816.0
1100123,5.83,0.8319,54,2.699,3.044,5.208,33,7,38,1,188,11,247,42,101,668,16,1,14,1,56,5,85,7,22,207,2.701,3.129,0.0031873603993969,0.0051457975986277,0.0980262721892806,0.0270960676364628,908,60.186327,24.982079,Sörnäistenlaituri,0.317917,0.321711,43971.0,39807.0
1420105,3.357,0.8563,32,0.803,4.353,5.389,11,1,13,1,114,5,96,12,38,291,1,0,1,0,20,1,10,6,2,41,1.936,1.4210000000000005,2.084739838547912e-05,0.0017152658662092,0.0763822671748986,0.0025327637514859,380,60.18404,25.00604,Kalliokaivonmäki,0.2936,0.313638,54593.0,44259.0
1420106,4.289,0.824,40,2.023,4.295,5.362,29,3,24,1,96,9,157,21,63,403,1,0,1,0,20,1,10,6,2,41,1.985,2.3039999999999994,2.084739838547912e-05,0.0017152658662092,0.0763822671748986,0.0025327637514859,380,60.18426,25.00509,Kalliokaivonmäki,0.293607,0.318207,54589.0,42350.0
1420107,3.24,0.8573,32,0.604,4.719,5.488,7,1,10,1,120,4,80,11,24,258,0,0,1,0,22,1,6,6,2,38,1.62,1.62,4.371541418049875e-06,0.0025728987993138,0.0716666726613872,0.0010286967870577,384,60.1835,25.01273,Lars Sonckin tie,0.294649,0.309522,53864.0,46407.0
1420108,3.472,0.854,36,0.866,4.66,5.467,18,2,15,1,92,7,112,17,49,313,0,0,1,0,22,1,8,6,2,40,1.67,1.802,4.371541418049875e-06,0.0025728987993138,0.0716666726613872,0.0010286967870577,384,60.18362,25.01168,Lars Sonckin tie,0.294289,0.316331,54114.0,42750.0
1420123,3.961,0.8701,40,0.944,4.312,4.988,12,3,17,1,145,5,112,17,42,354,1,0,1,0,24,1,9,6,2,44,1.958,2.003,2.164702946947452e-05,0.0025728987993138,0.0771736355536781,0.0082372312490453,385,60.187739,25.007994,Kulosaari,0.296674,0.313543,52458.0,43794.0
1420124,3.521,0.8632,35,0.693,4.316,4.989,8,1,11,1,131,4,84,15,26,281,1,0,1,0,24,1,9,6,2,44,1.955,1.5659999999999998,2.164702946947452e-05,0.0025728987993138,0.0771736355536781,0.0082372312490453,385,60.187737,25.008072,Kulosaari,0.2967,0.309842,52440.0,46011.0
1420115,6.964,0.8222,69,2.775,3.888,5.111,24,7,38,4,213,10,239,47,94,676,2,1,7,1,29,2,33,6,9,90,2.148,4.816000000000001,0.0006060533849675,0.0017152658662092,0.094749138171211,0.0024907392142714,382,60.18642,24.99894,Kulosaari,0.297326,0.319056,53082.0,37758.0
1420116,7.096,0.7776,70,3.61,3.984,4.986,44,11,63,1,243,21,378,53,166,980,1,0,2,1,23,1,10,6,2,46,1.875,5.221,0.0006060533849675,0.0017152658662092,0.094749138171211,0.0024907392142714,383,60.18756,25.00164,Kulosaari,0.29547,0.323173,53711.0,38850.0
1420109,3.306,0.8724,39,0.616,4.756,5.172,3,4,16,1,127,2,64,15,23,255,0,1,2,0,45,1,7,6,5,67,1.921,1.385,2.3418045946072355e-06,0.0025728987993138,0.0687372629714127,0.0001691147678677,387,60.1866,25.01566,Risto Rytin tie,0.298248,0.303039,51365.0,48009.0
1420112,3.961,0.8701,40,0.944,4.664,4.979,12,3,17,1,145,5,112,17,42,354,1,1,3,0,56,1,6,9,5,82,2.201,1.7599999999999998,4.673735672733666e-06,0.0034305317324185,0.0737873654134958,0.0066336120677056,389,60.1883,25.01494,Tupasaarentie,0.300323,0.313543,49924.0,43794.0
1420119,3.582,0.8635,44,0.963,4.709,4.978,3,4,16,1,139,3,65,18,23,272,1,2,4,0,60,1,16,9,7,100,2.143,1.439,4.673735672733666e-06,0.0034305317324185,0.0737873654134958,0.0066336120677056,389,60.18839,25.01582,Tupasaarentie,0.300634,0.303894,49657.0,47413.0
1420132,3.666,0.8651,38,0.888,4.649,4.957,8,3,14,1,134,4,95,15,27,301,1,1,3,0,56,1,8,9,5,84,2.106,1.56,4.673735672733666e-06,0.0034305317324185,0.0737873654134958,0.0066336120677056,389,60.18848,25.01476,Tupasaarentie,0.300208,0.309735,49996.0,45829.0
1420127,3.278,0.8629,34,1.021,4.573,5.207,3,4,16,1,127,2,64,15,23,255,1,0,1,0,24,1,8,6,2,43,1.851,1.427,4.231156581108612e-06,0.0017152658662092,0.0716578336539055,0.0003845764190731,392,60.185983,25.01179,Tupavuori,0.295592,0.303064,53210.0,47991.0
1100133,9.057,0.7462,153,8.645,2.666,5.059,70,27,90,5,301,30,736,79,331,1669,20,1,21,1,74,7,111,10,50,295,2.82,6.237,0.0108003041898797,0.0042881646655231,0.1109734915988666,0.1365952280771782,910,60.18831,24.97647,Kalasatam,0.325248,0.325096,39805.0,38576.0
1100134,10.022,0.7855,161,8.815,2.673,5.058,74,28,92,5,332,31,776,76,337,1751,21,1,21,1,73,7,111,10,48,293,2.853,7.1690000000000005,0.0108003041898797,0.0042881646655231,0.1109734915988666,0.1365952280771782,910,60.18831,24.97661,Kalasatam,0.325166,0.323319,39854.0,39221.0
1100601,12.114,0.877,186,10.393,2.738,5.124,74,29,97,7,396,31,774,98,342,1848,21,1,21,1,70,7,109,10,50,290,2.972,9.142,0.0108003041898797,0.0042881646655231,0.1109734915988666,0.1365952280771782,910,60.187619,24.977214,Kalasatama,0.324377,0.322643,40204.0,38025.0
1100602,12.946,0.7106,276,10.31,2.739,5.121,128,30,116,8,392,48,993,108,480,2303,21,1,21,1,72,7,110,10,50,293,2.98,9.966,0.0108003041898797,0.0042881646655231,0.1109734915988666,0.1365952280771782,910,60.187646,24.977251,Kalasatama,0.324426,0.321962,40180.0,39949.0
1420110,3.141,0.8456,31,0.776,4.752,5.274,13,2,15,1,63,7,107,15,46,269,0,0,1,0,33,1,6,6,4,51,1.729,1.412,1.5954822520589296e-06,0.0017152658662092,0.0687291317520395,9.92806960901544e-05,388,60.18561,25.01493,Risto Rytin tie,0.297,0.316688,52232.0,42753.0
1453154,3.746,0.261,37,1.524,7.6,4.35,2,1,6,1,52,1,25,14,4,106,2,3,16,2,33,3,58,10,16,143,2.875,0.871,2.039615391098773e-06,0.0017152658662092,0.0871197653719997,0.0029845260644957,394,60.21346,25.06794,Metrovarikko,0.321728,0.314462,34356.0,35738.0
1453155,2.869,0.3686,26,0.459,7.567,4.381,1,1,6,0,30,0,21,9,5,73,2,3,16,2,31,2,60,9,16,141,2.734,0.1350000000000002,2.039615391098773e-06,0.0017152658662092,0.0871197653719997,0.0029845260644957,394,60.21265,25.06767,Metrovarikko,0.321122,0.313524,34410.0,35435.0
1453151,3.271,0.3362,26,0.88,7.418,3.998,2,1,6,1,40,1,27,14,5,97,1,1,2,0,50,4,11,9,1,79,3.611,-0.3400000000000003,4.0733548492939485e-07,0.0017152658662092,0.0802377731343552,0.0013006699308865,395,60.21594,25.06341,Kauppamyllyntie,0.317643,0.314592,34805.0,35733.0
1453152,4.035,0.2674,48,1.162,7.423,3.997,3,1,7,1,70,1,25,16,4,128,1,0,2,0,49,4,9,9,1,75,3.549,0.4860000000000002,4.0733548492939485e-07,0.0017152658662092,0.0802377731343552,0.0013006699308865,395,60.21602,25.06346,Kauppamyllyntie,0.317683,0.314879,34774.0,35814.0
1454118,4.904,0.2743,54,1.651,7.219,3.604,4,3,12,1,92,3,44,18,18,195,1,0,3,0,40,1,6,6,0,57,3.262,1.642,2.637396083311993e-07,0.0017152658662092,0.0766442471163994,0.0004784936228777,430,60.218648,25.058152,Mamsellimyllynkatu,0.31854,0.315271,35871.0,35213.0
1454119,3.456,0.2013,27,1.339,7.245,3.678,2,1,6,1,42,1,26,13,4,96,1,0,2,0,38,1,9,6,0,57,3.302,0.1539999999999999,2.637396083311993e-07,0.0017152658662092,0.0766442471163994,0.0004784936228777,430,60.218012,25.059017,Mamsellimyllynkatu,0.317513,0.314834,35747.0,35827.0
1473103,8.327,0.6007,71,7.502,11.434,7.068,1,5,16,1,115,5,44,26,23,236,0,1,3,0,30,1,3,6,4,48,2.859,5.468,7.457268641060144e-06,0.0034305317324185,0.0929156749185776,0.000179133631235,396,60.23597,25.12657,Saanatunturintie,0.294053,0.301707,35014.0,38754.0
1473104,8.96,0.5632,91,4.845,11.453,7.105,2,5,19,1,118,8,42,29,26,250,0,1,3,0,31,1,3,6,4,49,2.859,6.101000000000001,7.457268641060144e-06,0.0034305317324185,0.0929156749185776,0.000179133631235,396,60.23551,25.12729,Saanatunturintie,0.294234,0.304005,35377.0,37688.0
1473101,10.102,0.4891,111,4.523,11.453,7.182,3,8,26,2,144,9,61,38,37,328,0,1,3,0,26,1,1,3,4,39,2.783,7.319000000000001,6.937371590389382e-06,0.0077186963979416,0.0938310263672264,0.1038890760350723,398,60.23339,25.12882,Kaunispääntie,0.295516,0.303486,37013.0,37604.0
1473102,10.511,0.5174,120,6.529,11.408,7.167,3,8,36,1,139,12,100,39,46,384,0,0,3,0,27,1,1,4,5,41,2.831,7.68,6.937371590389382e-06,0.0077186963979416,0.0938310263672264,0.1038890760350723,398,60.23253,25.12857,Kaunispääntie,0.296135,0.306133,37967.0,37139.0
1473119,12.437,0.5277,162,10.219,11.379,7.189,3,7,26,1,183,11,59,59,37,386,0,0,3,0,30,1,3,4,2,43,3.134,9.303,6.937371590389382e-06,0.0077186963979416,0.0938310263672264,0.1038890760350723,398,60.23115,25.12893,Fallpakka,0.296804,0.302944,38774.0,38496.0
1473120,12.652,0.5693,143,7.118,11.369,7.175,4,11,42,3,188,11,115,52,53,479,0,0,3,0,28,1,4,5,3,44,3.102,9.55,6.937371590389382e-06,0.0077186963979416,0.0938310263672264,0.1038890760350723,398,60.23124,25.12868,Fallpakka,0.296675,0.306845,38598.0,37107.0
1473105,11.431,0.6877,121,10.413,11.137,6.71,2,8,27,3,190,8,93,45,38,414,0,2,5,0,41,3,10,7,7,75,2.952,8.479,2.2245027027264583e-05,0.0051457975986277,0.1013257264153934,0.1045482804682312,418,60.23705,25.11995,Pyhätunturintie,0.293624,0.303747,34056.0,37996.0
1473106,11.204,0.5112,131,9.518,11.201,6.784,4,8,29,2,180,9,65,56,41,394,0,2,4,0,42,3,8,6,8,73,2.969,8.235000000000001,2.2245027027264583e-05,0.0051457975986277,0.1013257264153934,0.1045482804682312,418,60.23692,25.12131,Pyhätunturintie,0.293939,0.304083,34702.0,37419.0
1473116,6.742,0.5964,62,6.626,11.337,6.87,0,4,14,0,88,4,33,16,19,178,0,2,5,0,35,3,8,7,7,67,2.676,4.066,6.41050796643058e-06,0.0025728987993138,0.0920107237731991,0.0,420,60.23863,25.122559,Saariselänt. palv.t.,0.293287,0.297556,33591.0,38368.0
1473168,5.362,0.6211,49,2.911,11.644,7.424,1,2,10,0,62,3,19,14,7,118,0,0,2,0,26,1,0,4,1,34,2.973,2.389,1.2746728558037518e-06,0.0017152658662092,0.0859406427432684,0.015140897975248,399,60.2323,25.13321,Kallvikintie,0.295555,0.298359,36313.0,37048.0
1473183,8.226,0.5508,76,9.373,11.674,7.463,2,5,17,0,107,8,41,26,25,231,0,0,2,0,27,1,0,4,1,35,2.905,5.3210000000000015,1.2746728558037518e-06,0.0017152658662092,0.0859406427432684,0.015140897975248,399,60.23213,25.1339,Kallvikintie,0.295509,0.302131,36049.0,38059.0
1532118,3.515,0.4511,72,0.833,11.298,7.54,2,3,10,0,88,4,22,36,14,179,0,1,2,0,41,2,4,10,2,62,3.38,0.1350000000000002,1.5556048181351715e-06,0.0042881646655231,0.0878442266806571,0.0221263642631328,607,60.220471,25.133173,Kallvikintie,0.29965,0.303781,38027.0,35833.0
