stop_id,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,walk_area,area_difference,Unnamed: 27,stop_name,stop_lat,stop_lon,cluster,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality,weighted_gini_walk,weighted_gini_multi,weighted_net_income_hh_walk,weighted_net_income_hh_multi
924,4.692,0.3914,60,1.453,2.093,6.486,15,66,57,2,142,18,178,60,94,14,58,54,1,96,17,139,42,90,3.398,1.294,2642,Antonio López - Mariblanca,40.39168,-3.70371,1067,4.084627371165073e-05,0.0009713453132588,0.0912879627577033,0.0008800523465926,32.632957,32.923946,33228.0,32873.0
925,3.435,0.7532,34,0.537,2.055,6.448,11,43,47,3,105,17,138,40,64,14,57,53,1,95,17,143,43,88,3.389,0.0460000000000002,2643,Antonio López - Mariblanca,40.39199,-3.70352,1067,4.084627371165073e-05,0.0009713453132588,0.0912879627577033,0.0008800523465926,32.401473,32.888216,34135.0,34552.0
926,5.352,0.342,72,2.231,2.157,6.577,15,76,59,2,161,20,193,61,102,13,52,45,1,98,17,135,43,76,3.349,2.003,2644,Antonio López - Centro Comercial,40.39016,-3.70192,1082,0.0002300105811512,0.0009713453132588,0.0987482614742698,0.0016631147541167,32.715656,32.766562,33387.0,33478.0
927,3.118,0.6884,37,0.485,2.124,6.545,12,40,42,2,91,15,133,35,63,14,54,48,1,91,17,147,45,77,3.371,-0.2530000000000001,2645,Antonio López - Centro Comercial,40.3904,-3.7017,1082,0.0002300105811512,0.0009713453132588,0.0987482614742698,0.0016631147541167,32.513609,33.132161,33954.0,33360.0
928,6.881,0.5167,89,3.268,2.228,6.66,18,97,78,3,221,30,217,80,126,7,55,35,2,96,17,136,40,65,3.575,3.306,2646,Glorieta De Cádiz,40.38888,-3.70045,1083,0.0013052048750915,0.0038853812530354,0.1092655487157716,0.0186984680353966,32.623499,32.300899,33916.0,33291.0
929,7.095,0.4821,92,3.284,2.215,6.648,19,101,82,3,230,31,232,81,127,7,55,34,2,98,17,138,39,65,3.645,3.45,2647,Glorieta De Cádiz,40.38883,-3.69992,1083,0.0013052048750915,0.0038853812530354,0.1092655487157716,0.0186984680353966,32.526975,32.327492,34458.0,33258.0
930,7.013,0.5102,93,3.4,2.352,6.784,18,99,78,3,224,30,217,80,127,7,45,25,1,81,13,114,30,41,3.278,3.735,2648,Antonio López - Avenida De Córdoba,40.38703,-3.69823,1083,0.0013052048750915,0.0038853812530354,0.1092655487157716,0.0186984680353966,33.158632,32.267574,33169.0,33101.0
931,7.688,0.4292,104,3.889,2.314,6.746,21,110,87,3,261,31,260,91,141,8,48,26,1,87,15,124,32,51,3.471,4.217,2649,Antonio López - Avenida De Córdoba,40.38741,-3.69828,1083,0.0013052048750915,0.0038853812530354,0.1092655487157716,0.0186984680353966,32.817759,32.077462,34338.0,34065.0
932,3.047,0.5303,49,0.486,2.577,6.993,8,35,23,1,75,10,108,35,30,8,30,18,1,74,9,90,20,24,3.086,-0.0389999999999997,2650,Antonio López - Vado,40.3845,-3.69612,1078,0.0002301883985656,0.0009713453132588,0.0985780629099439,0.0060716550408394,33.085766,32.867479,33615.0,32918.0
933,5.717,0.307,74,2.605,2.565,6.978,15,76,64,2,185,20,199,60,112,8,30,17,1,75,9,92,20,24,3.128,2.5889999999999995,2651,Antonio López - Vado,40.38456,-3.6958,1078,0.0002301883985656,0.0009713453132588,0.0985780629099439,0.0060716550408394,32.950513,32.388004,33874.0,34281.0
934,2.76,0.7667,32,0.354,2.903,7.306,7,29,14,1,71,9,84,30,24,3,25,15,1,69,9,49,22,14,3.215,-0.455,2652,Antonio López - Socuéllamos,40.38145,-3.69574,1076,4.1885666775034894e-05,0.0014570179698882,0.0897950283471434,0.0051078614890052,32.925094,32.730765,31537.0,32729.0
935,4.199,0.4109,58,0.848,2.887,7.289,8,56,41,1,112,16,155,47,68,3,25,15,1,70,9,52,20,14,3.199,1.0,2653,Antonio López - Socuéllamos,40.38156,-3.6955,1076,4.1885666775034894e-05,0.0014570179698882,0.0897950283471434,0.0051078614890052,32.842796,32.623863,31939.0,33782.0
936,1.743,0.7492,18,0.141,3.035,7.427,1,10,4,1,51,4,14,16,6,2,22,14,1,62,10,45,22,12,3.254,-1.511,2654,González Feito,40.38014,-3.69495,1086,7.425266141272647e-06,0.0009713453132588,0.0824226412073175,0.0009605368547196,32.800814,31.986066,30920.0,30203.0
937,2.764,0.6479,26,0.439,3.319,7.663,2,19,9,1,101,9,15,25,13,1,10,7,1,55,4,15,18,8,2.528,0.2359999999999997,2655,San Mario,40.37733,-3.69184,1084,3.0867679654029305e-07,0.0009713453132588,0.0711250820408304,0.0003546805848299,32.00345,31.640386,29851.0,30731.0
938,2.573,0.7735,24,0.347,3.337,7.679,7,25,13,1,75,8,75,25,20,1,10,7,1,53,4,15,18,8,2.548,0.0249999999999999,2656,San Mario,40.37716,-3.69175,1084,3.0867679654029305e-07,0.0009713453132588,0.0711250820408304,0.0003546805848299,31.980943,32.463926,29782.0,33469.0
939,3.025,0.5976,31,0.416,3.596,7.944,2,20,10,1,109,9,19,30,13,1,13,6,1,69,6,15,21,9,2.999,0.0259999999999998,2657,Estafeta - Carabelos,40.37486,-3.69259,637,2.158677971559579e-07,0.0009713453132588,0.0668832223485463,6.13501951579679e-05,32.308687,31.405947,28934.0,30767.0
940,2.701,0.7519,25,0.342,3.623,7.967,3,21,13,1,76,7,27,23,12,1,14,7,1,70,6,15,21,9,3.02,-0.3189999999999999,2658,Estafeta - Carabelos,40.37461,-3.6924,637,2.158677971559579e-07,0.0009713453132588,0.0668832223485463,6.13501951579679e-05,32.348665,32.277974,28853.0,30887.0
941,3.306,0.549,37,0.788,3.833,8.173,2,19,11,1,112,8,19,32,14,1,14,7,1,74,4,14,26,9,3.064,0.242,2659,Estafeta - Navascués,40.37271,-3.69244,641,9.52196600043746e-07,0.0009713453132588,0.0715750686550561,0.000704634882609,32.324474,31.05873,28382.0,31163.0
942,2.884,0.7401,27,0.421,3.831,8.168,3,22,14,1,93,8,28,24,15,1,14,7,1,69,4,14,26,9,3.044,-0.1600000000000001,2660,Estafeta - Navascués,40.37272,-3.69222,641,9.52196600043746e-07,0.0009713453132588,0.0715750686550561,0.000704634882609,32.34416,32.01603,28372.0,31264.0
943,3.473,0.4365,43,0.866,4.022,8.356,2,21,11,1,115,9,19,37,14,2,15,8,1,76,7,15,25,8,3.138,0.3349999999999999,2661,Estafeta - Avenida San Fermín,40.371,-3.6923,642,5.347684063577971e-06,0.0009713453132588,0.0770468492740607,0.0016689004195323,32.080468,30.988822,28391.0,30904.0
944,3.04,0.6825,29,0.386,3.959,8.292,3,23,14,1,101,11,28,27,15,1,15,8,1,77,7,14,27,8,3.179,-0.1389999999999998,2662,Estafeta - Avenida San Fermín,40.37156,-3.69212,642,5.347684063577971e-06,0.0009713453132588,0.0770468492740607,0.0016689004195323,32.138155,32.056256,28401.0,30889.0
945,3.184,0.5393,33,0.619,4.345,8.662,2,19,10,1,106,8,19,32,13,1,20,7,1,86,6,15,31,11,2.998,0.1859999999999999,2663,Glorieta San Martín De La Vega,40.36806,-3.69154,651,3.030509087222188e-05,0.0019426906265177,0.0834244965763137,0.0066839080107821,31.662645,31.14127,29280.0,30957.0
946,2.62,0.3515,44,0.437,2.782,7.166,8,28,20,1,70,9,100,26,29,3,24,14,1,78,9,56,20,15,3.289,-0.669,2664,Camino De Perales - Aniceto Pérez,40.38232,-3.69373,1081,7.433190320433544e-06,0.0009713453132588,0.0824556485523207,0.002218872224621,32.158992,33.011168,34622.0,34001.0
947,5.839,0.2147,92,1.987,2.118,6.035,54,105,166,6,161,48,642,73,183,18,55,74,6,110,14,156,50,87,3.487,2.3520000000000003,2665,Pirámides - Yeserías,40.40068,-3.71316,1821,0.0002949896104606,0.0029140359397765,0.1053035339845548,0.0116716522788737,31.332373,32.965525,40453.0,38054.0
950,2.275,0.7102,19,0.296,2.477,2.72,1,40,25,4,62,10,69,24,40,6,55,32,8,74,11,195,26,79,2.728,-0.4530000000000003,2666,O Donnell - Sainz De Baranda,40.42035,-3.66607,1612,0.0048739453320948,0.0009713453132588,0.1181906893978531,0.0,34.591441,32.307207,54476.0,42553.0
952,3.759,0.6286,44,1.019,4.093,2.468,2,68,62,2,82,19,120,49,95,3,63,50,1,76,17,78,44,72,3.626,0.133,2667,Avenida De Daroca - Miguel De Unamuno,40.42881,-3.65054,1998,1.7740530045826452e-06,0.0009713453132588,0.0720358254906762,0.0004482757651721,32.108927,32.746244,32112.0,36375.0
953,4.962,0.6185,60,1.755,4.078,2.469,2,83,57,1,116,24,105,50,88,3,64,50,1,76,17,80,44,73,3.634,1.3279999999999998,2668,Avenida De Daroca - Miguel De Unamuno,40.42871,-3.65066,1998,1.7740530045826452e-06,0.0009713453132588,0.0720358254906762,0.0004482757651721,32.104953,32.088023,32142.0,33628.0
955,6.669,0.4622,113,5.3,8.902,5.222,10,54,55,11,121,15,258,56,118,1,21,21,4,52,7,43,24,31,2.597,4.071999999999999,2669,Hospital Ramón Y Cajal,40.48727,-3.69707,2018,0.5358903376701282,0.0097134531325886,0.1325991756826378,0.2036247188155298,29.76667,31.260203,52474.0,50936.0
956,4.448,0.6318,53,1.246,3.355,2.847,5,85,54,8,109,18,207,48,103,1,29,17,1,55,8,34,30,19,2.77,1.6780000000000004,2670,Blas De Otero - Teresa Saenz Heredia,40.42198,-3.65516,1327,0.0009662073098792,0.0019426906265177,0.1067171141287446,0.0175356817229053,31.460429,33.515389,35838.0,42897.0
957,4.15,0.352,44,1.245,3.337,2.855,1,69,50,4,102,18,104,52,84,1,29,18,1,57,9,36,32,19,2.938,1.2120000000000002,2671,Blas De Otero - Teresa Saenz Heredia,40.42184,-3.65529,1327,0.0009662073098792,0.0019426906265177,0.1067171141287446,0.0175356817229053,31.481837,32.134036,36260.0,38895.0
958,4.69,0.5817,59,1.267,3.353,2.75,2,76,52,5,103,20,116,50,81,1,30,25,1,58,9,45,32,26,2.952,1.7380000000000004,2672,Marqués De Corbera - Ricardo Ortiz,40.42273,-3.65575,1327,0.0009662073098792,0.0019426906265177,0.1067171141287446,0.0175356817229053,31.552486,32.325882,36303.0,37817.0
959,5.149,0.5961,65,1.529,3.343,2.713,6,96,73,9,131,21,249,61,120,1,33,25,1,58,9,48,33,28,2.911,2.238,2673,Marqués De Corbera - Ricardo Ortiz,40.42297,-3.65608,1327,0.0009662073098792,0.0019426906265177,0.1067171141287446,0.0175356817229053,31.563194,33.534828,36507.0,43045.0
960,4.711,0.5705,59,1.228,3.6,2.697,2,75,45,4,103,21,79,51,64,1,37,28,1,58,8,52,31,34,2.852,1.8590000000000004,2674,Marqués De Corbera - Montejurra,40.42427,-3.65357,1438,0.0001699039097783,0.0009713453132588,0.0967984579944525,0.0089884671337614,31.784419,32.004653,33395.0,35562.0
961,4.553,0.6928,57,0.959,3.588,2.655,6,84,59,8,108,19,208,50,103,1,40,29,1,59,9,54,32,34,2.874,1.6789999999999998,2675,Marqués De Corbera - Montejurra,40.42454,-3.65395,1438,0.0001699039097783,0.0009713453132588,0.0967984579944525,0.0089884671337614,31.823419,33.424184,33468.0,42706.0
962,4.471,0.4148,62,0.76,3.828,2.656,1,68,41,1,85,21,64,46,59,2,48,35,1,70,11,58,33,45,3.188,1.283,2676,Marqués De Corbera - Gerardo Cordón,40.4258,-3.65164,1999,2.9923856943503772e-05,0.0009713453132588,0.088788270806382,0.0080821613657732,31.976185,31.906788,32419.0,32004.0
963,4.106,0.6829,51,1.139,3.825,2.623,4,70,44,7,99,16,131,46,70,2,49,36,1,70,11,60,33,49,3.207,0.899,2677,Marqués De Corbera - Gerardo Cordón,40.42603,-3.65188,1999,2.9923856943503772e-05,0.0009713453132588,0.088788270806382,0.0080821613657732,31.988354,32.361671,32528.0,39495.0
965,4.243,0.6172,58,1.192,3.962,2.612,2,72,43,5,94,20,83,50,67,3,58,40,1,78,15,66,38,57,3.433,0.8100000000000005,2678,Metro La Elipa,40.42691,-3.6507,2000,5.511725079356341e-06,0.0014570179698882,0.0822678599968035,0.0079291465412317,32.035433,31.944955,32119.0,36296.0
966,5.764,0.4211,71,2.523,4.178,2.606,3,84,59,3,118,28,113,62,100,2,68,45,1,78,18,76,42,72,3.723,2.0410000000000004,2679,Marqués De Corbera - Avenida De Daroca,40.42833,-3.64888,2001,1.4092752637056485e-06,0.0024283632831471,0.0767481735500223,0.0053789053618248,32.053147,32.066536,31627.0,32609.0
967,5.254,0.4659,72,1.683,4.204,2.571,3,81,56,4,117,23,101,63,84,2,70,48,1,80,18,79,42,80,3.743,1.5109999999999997,2680,Francisco Villaespesa - Hermanos Gómez,40.42877,-3.6489,2001,1.4092752637056485e-06,0.0024283632831471,0.0767481735500223,0.0053789053618248,32.062815,32.25054,31675.0,34755.0
968,3.813,0.5861,47,1.112,4.413,2.732,1,63,37,2,74,19,60,43,49,2,69,44,1,70,19,72,44,67,3.767,0.0460000000000002,2681,Francisco Villaespesa - Lago Constanza,40.42899,-3.64612,2003,2.593808205827267e-07,0.0009713453132588,0.0716872084116704,0.0017809795640351,32.051045,31.844979,31301.0,30449.0
969,4.499,0.455,59,1.204,4.424,2.71,1,73,46,1,93,22,72,48,70,3,71,45,1,68,19,77,48,71,3.736,0.7629999999999995,2682,Francisco Villaespesa - Lago Constanza,40.42924,-3.64619,2003,2.593808205827267e-07,0.0009713453132588,0.0716872084116704,0.0017809795640351,32.061818,32.01727,31367.0,31880.0
970,4.04,0.7085,51,0.958,4.617,2.884,1,64,38,2,84,19,61,44,50,3,62,43,1,67,21,59,42,57,3.635,0.4050000000000002,2683,Francisco Villaespesa - Ezequiel Solana,40.42932,-3.64354,2004,1.101526120279164e-07,0.0019426906265177,0.0677280352619979,0.0013548161042132,32.136956,31.685977,31334.0,30224.0
971,4.514,0.4978,62,1.005,4.575,2.809,1,72,47,1,90,22,73,48,69,3,64,47,1,66,20,65,44,62,3.672,0.8420000000000001,2684,Francisco Villaespesa - Ezequiel Solana,40.4296,-3.64436,2004,1.101526120279164e-07,0.0019426906265177,0.0677280352619979,0.0013548161042132,32.139484,32.053356,31377.0,31488.0
974,3.694,0.7388,41,0.707,5.053,3.145,2,50,29,2,83,15,54,30,44,2,53,32,3,63,15,65,40,54,3.364,0.33,2685,Ascao - Luis Ruiz,40.43077,-3.63867,1140,1.216248243524144e-06,0.0014570179698882,0.0708973211211349,0.0015762663527062,32.151833,31.348093,30737.0,30575.0
975,3.6,0.7609,45,0.856,5.115,3.134,1,64,35,2,78,19,60,39,49,2,55,35,3,63,15,68,38,63,3.398,0.2019999999999999,2686,Ascao - Luis Ruiz,40.43144,-3.63835,1140,1.216248243524144e-06,0.0014570179698882,0.0708973211211349,0.0015762663527062,32.291667,31.811344,30957.0,30253.0
976,2.795,0.4032,36,0.435,5.105,3.377,1,31,18,3,65,12,41,26,43,2,42,28,2,67,15,45,37,47,3.287,-0.492,2687,Luis Ruiz,40.42914,-3.63674,2006,3.292517848778914e-07,0.0009713453132588,0.0690962783986039,1.8611945344756e-05,31.614014,30.994679,30305.0,31071.0
977,3.948,0.1697,51,0.569,5.297,3.551,2,43,21,3,81,12,55,43,50,2,43,22,2,77,15,40,34,44,3.364,0.5840000000000001,2688,Braulio Gutiérrez,40.42928,-3.63428,1982,7.167035763857077e-07,0.0009713453132588,0.0723065037224329,0.0006296959438751,31.208269,30.838345,30206.0,31171.0
978,5.522,0.1995,71,1.51,5.559,3.71,5,58,38,4,107,17,92,56,69,3,39,22,2,78,12,46,30,35,3.412,2.1100000000000003,2689,Metro García Noblejas,40.43031,-3.6315,1979,3.876500282967613e-06,0.0019426906265177,0.0778449905482041,0.0060657986151718,30.761906,31.096312,29852.0,31505.0
979,5.673,0.3476,77,1.452,5.552,3.686,4,66,42,4,110,18,99,56,72,3,38,22,2,78,12,44,30,39,3.432,2.241,2690,Metro García Noblejas,40.43048,-3.63171,1979,3.876500282967613e-06,0.0019426906265177,0.0778449905482041,0.0060657986151718,30.800554,31.119493,29915.0,31111.0
980,4.276,0.6543,51,1.258,5.853,3.888,3,44,27,3,86,15,68,41,45,2,30,17,2,76,14,52,30,29,3.502,0.774,2691,Emilio Muñoz - Santa Leonor,40.43161,-3.62847,994,7.4685717819315795e-06,0.0009713453132588,0.0750802217036172,0.0008156786498327,30.555402,31.108782,30282.0,31323.0
981,4.938,0.395,61,1.436,5.869,3.881,2,56,31,3,109,16,81,47,53,2,27,17,2,73,13,53,26,24,3.223,1.715,2692,Emilio Muñoz - Santa Leonor,40.43186,-3.62843,994,7.4685717819315795e-06,0.0009713453132588,0.0750802217036172,0.0008156786498327,30.540637,30.995138,30068.0,31281.0
982,4.172,0.6807,58,1.192,6.193,4.102,2,42,26,2,81,13,68,44,41,1,28,15,1,63,10,52,28,18,3.495,0.6769999999999996,2693,Emilio Muñoz - Alfonso Gómez,40.4332,-3.62503,1021,3.998669961863156e-05,0.0009713453132588,0.0739663038402126,0.0009741421737108,30.271869,30.892414,29787.0,31427.0
983,4.391,0.6583,51,1.416,6.177,4.073,3,47,28,3,98,14,70,42,44,1,27,14,1,63,10,52,27,19,3.398,0.993,2694,Emilio Muñoz - Alfonso Gómez,40.43333,-3.62534,1021,3.998669961863156e-05,0.0009713453132588,0.0739663038402126,0.0009741421737108,30.303011,31.067032,30023.0,31422.0
984,4.61,0.5559,78,0.761,6.389,4.229,2,42,24,2,90,15,71,48,40,1,25,17,1,56,12,56,29,16,3.651,0.9590000000000004,2695,Emilio Muñoz - Miguel Yuste,40.43417,-3.62308,1022,0.0002273938999777,0.0014570179698882,0.0791892619514634,0.0017377449075048,30.113179,30.611956,29725.0,32223.0
985,4.77,0.676,64,0.75,6.426,4.237,3,50,27,3,101,16,69,50,47,1,21,17,1,60,12,53,29,13,3.642,1.1279999999999997,2696,Emilio Muñoz - Miguel Yuste,40.43454,-3.62285,1022,0.0002273938999777,0.0014570179698882,0.0791892619514634,0.0017377449075048,30.147405,30.839451,29924.0,31725.0
986,5.661,0.3848,88,1.611,6.758,4.39,2,43,29,2,112,19,82,53,47,2,23,15,1,55,9,48,26,11,3.468,2.193,2697,Cronos - San Romualdo,40.4371,-3.62022,1020,0.0007023374976851,0.0024283632831471,0.0853365384615384,0.0039291361797332,30.42123,31.091954,32193.0,35128.0
987,6.108,0.4776,95,1.336,6.727,4.369,2,53,31,2,123,21,85,61,56,2,23,15,1,54,9,51,26,13,3.433,2.675,2698,Cronos - San Romualdo,40.43694,-3.62052,1020,0.0007023374976851,0.0024283632831471,0.0853365384615384,0.0039291361797332,30.355261,30.730874,31893.0,32788.0
989,4.749,0.4167,81,1.378,6.997,4.444,1,38,20,1,86,17,61,46,24,2,22,15,1,58,8,47,24,12,3.445,1.3039999999999998,2699,Plaza De Cronos,40.4398,-3.61902,740,0.0024727079544309,0.0009713453132588,0.0925143781452192,0.0045972599168125,30.855156,30.529588,35600.0,32965.0
990,4.527,0.4276,80,0.95,7.381,4.779,1,32,22,0,96,12,50,40,19,1,20,15,0,69,10,38,25,8,3.246,1.281,2700,Avenida De Canillejas - Néctar,40.44126,-3.61487,1030,0.0138210847695298,0.0029140359397765,0.1016840337794459,0.0404841219290957,31.205495,30.563564,37024.0,35474.0
991,5.196,0.4212,92,1.147,7.358,4.747,1,35,25,1,102,16,63,49,21,1,20,15,0,70,10,39,25,8,3.26,1.936,2701,Avenida De Canillejas - Néctar,40.44132,-3.61524,1030,0.0138210847695298,0.0029140359397765,0.1016840337794459,0.0404841219290957,31.224141,30.613376,37091.0,34196.0
993,3.857,0.4533,53,1.152,7.632,5.027,1,25,16,1,76,10,49,28,11,1,16,13,0,51,6,19,18,6,2.399,1.4580000000000002,2702,San Mariano - Néctar,40.44183,-3.61188,1054,0.0032081026619326,0.0024283632831471,0.0923566878980891,0.0047050238160304,31.760608,30.788329,35582.0,34911.0
994,3.469,0.2437,57,1.185,7.521,5.083,1,28,18,0,82,11,38,34,12,1,21,15,0,68,8,31,24,8,2.888,0.581,2703,Lucano - Aquiles,40.43927,-3.61151,1054,0.0032081026619326,0.0024283632831471,0.0923566878980891,0.0047050238160304,30.726578,30.200455,36333.0,35360.0
999,5.908,0.4434,84,1.541,5.443,3.325,2,78,50,4,122,21,112,60,82,2,48,28,3,71,16,66,35,62,3.467,2.4410000000000003,2704,Ascao - Julián Camarillo,40.43288,-3.63496,2129,6.53105298302004e-06,0.0024283632831471,0.0759610418357559,0.0052642386734916,31.988244,31.45898,31012.0,31542.0
1000,5.768,0.4909,85,1.306,1.997,5.16,18,94,73,8,177,31,163,79,131,8,61,52,5,119,19,117,40,82,3.63,2.138,2705,Puente De Vallecas,40.39807,-3.6694,1658,0.0001435976366336,0.0029140359397765,0.0983003914828606,0.0107645549127035,32.6726,32.007082,34503.0,35931.0
1001,4.149,0.6567,58,0.795,2.285,5.318,10,70,47,4,111,27,95,53,72,9,53,38,5,117,21,84,37,61,3.576,0.573,2706,Junta Municipal Puente De Vallecas,40.39676,-3.66646,1656,2.870780576700049e-05,0.0014570179698882,0.0900424192067171,0.0022900619709351,33.046978,31.915741,32002.0,32106.0
1002,4.709,0.6266,61,1.085,2.32,5.321,18,80,65,7,141,26,146,67,108,9,55,37,4,116,21,78,40,53,3.555,1.1539999999999997,2707,Junta Municipal Puente De Vallecas,40.39676,-3.66598,1656,2.870780576700049e-05,0.0014570179698882,0.0900424192067171,0.0022900619709351,33.060684,32.204395,31667.0,36396.0
1003,4.826,0.5286,63,1.576,2.612,5.527,9,76,46,4,122,29,94,56,67,5,54,34,3,106,23,63,45,41,3.67,1.1559999999999997,2708,Nueva Numancia,40.3951,-3.66326,1654,6.6769019281327984e-06,0.0009713453132588,0.0831784762058657,0.0004822681730409,32.933866,31.567034,29214.0,30469.0
1004,4.163,0.7152,57,0.897,2.589,5.497,15,73,50,6,117,25,111,58,84,5,52,33,3,110,23,63,45,41,3.649,0.5140000000000002,2709,Nueva Numancia,40.39536,-3.66338,1654,6.6769019281327984e-06,0.0009713453132588,0.0831784762058657,0.0004822681730409,32.981289,32.286071,29384.0,33732.0
1005,4.695,0.5774,57,1.119,2.848,5.684,5,71,38,3,121,28,85,55,45,6,54,30,1,91,24,53,47,37,3.671,1.0240000000000005,2710,Avenida De La Albufera - Sierra Del Cadi,40.39391,-3.66096,1669,1.0367914805317069e-05,0.0019426906265177,0.082694084099763,0.0013825043973539,32.682657,31.36938,28068.0,28877.0
1006,4.868,0.6417,64,1.305,2.848,5.668,10,79,52,4,133,30,110,61,80,6,56,30,1,91,24,54,47,37,3.681,1.1870000000000005,2711,Avenida De La Albufera - Sierra Del Cadi,40.39408,-3.66082,1669,1.0367914805317069e-05,0.0019426906265177,0.082694084099763,0.0013825043973539,32.668987,31.751137,28129.0,31567.0
1007,5.553,0.5345,71,1.388,3.156,5.899,5,78,40,3,137,31,87,65,47,6,53,25,1,90,22,46,49,34,3.607,1.946,2712,Portazgo - Estadio De Vallecas,40.39234,-3.65795,1669,1.0367914805317069e-05,0.0019426906265177,0.082694084099763,0.0013825043973539,32.298847,31.018998,27195.0,29173.0
1008,4.786,0.6051,65,1.326,3.144,5.879,10,77,51,4,119,31,107,58,77,6,52,25,1,88,22,45,46,33,3.505,1.2809999999999997,2713,Portazgo - Estadio De Vallecas,40.39252,-3.65798,1669,1.0367914805317069e-05,0.0019426906265177,0.082694084099763,0.0013825043973539,32.3146,31.674526,27210.0,31698.0
1009,5.341,0.285,71,1.392,3.452,6.048,7,73,39,1,118,28,72,72,40,4,49,25,1,89,21,42,50,27,3.887,1.4540000000000002,2714,Buenos Aires,40.39154,-3.65451,1345,4.073937403539973e-05,0.0019426906265177,0.0885629489440406,0.0048137350072478,31.287096,30.614235,27728.0,28268.0
1010,5.277,0.459,65,1.223,3.47,6.036,5,77,40,3,133,30,85,62,47,4,46,24,1,86,21,42,49,27,3.836,1.4410000000000005,2715,Buenos Aires,40.39172,-3.65413,1345,4.073937403539973e-05,0.0019426906265177,0.0885629489440406,0.0048137350072478,31.198652,31.097533,27754.0,29234.0
1011,4.684,0.6529,47,0.868,3.709,6.15,4,60,38,1,97,24,61,65,40,2,43,18,0,76,18,40,39,24,3.463,1.221,2716,Instituto Tirso De Molina,40.39124,-3.65125,1344,7.2674205519708495e-06,0.0009713453132588,0.0819143857415658,0.0011351117089971,30.368361,30.531548,27606.0,27642.0
1012,5.15,0.394,70,1.653,3.685,6.121,4,73,38,1,124,27,77,63,51,2,43,20,0,78,18,40,39,24,3.486,1.664,2717,Instituto Tirso De Molina,40.39147,-3.65142,1344,7.2674205519708495e-06,0.0009713453132588,0.0819143857415658,0.0011351117089971,30.429352,31.028672,27632.0,28159.0
1013,5.318,0.4008,68,2.042,4.169,6.428,4,60,35,0,112,22,63,63,39,3,43,23,0,71,15,41,39,22,3.368,1.95,2718,Alto Del Arenal,40.38986,-3.64607,1565,1.7976758486423206e-06,0.0014570179698882,0.0768972213922916,0.0004453657869849,29.33639,29.592446,27342.0,28836.0
1014,4.899,0.5494,52,1.031,4.169,6.385,3,64,38,1,99,24,64,63,39,3,45,22,0,72,15,41,38,22,3.33,1.569,2719,Alto Del Arenal,40.39036,-3.64574,1565,1.7976758486423206e-06,0.0014570179698882,0.0768972213922916,0.0004453657869849,29.371774,30.63067,27313.0,27893.0
1015,5.344,0.6421,67,1.414,4.468,6.655,3,56,41,1,136,25,81,62,51,3,39,22,0,70,13,39,33,18,3.24,2.104,2720,Avenida De La Albufera - Pablo Neruda,40.38854,-3.643,1567,1.9787084755296714e-06,0.0014570179698882,0.0773159100296646,0.0005508585466967,29.102704,29.495594,27326.0,28446.0
1016,5.752,0.4277,74,1.753,4.455,6.63,4,62,39,1,145,26,69,72,41,2,40,23,0,68,13,38,33,18,3.173,2.579,2721,Avenida De La Albufera - Pablo Neruda,40.38879,-3.643,1567,1.9787084755296714e-06,0.0014570179698882,0.0773159100296646,0.0005508585466967,29.080662,30.045103,27315.0,28516.0
1017,5.478,0.6179,70,1.967,4.774,6.898,4,57,49,1,131,21,88,58,48,2,28,24,0,54,10,39,31,15,2.972,2.506,2722,Metro Miguel Hernández,40.38714,-3.63988,904,2.100482542261153e-06,0.0019426906265177,0.0771478886432612,0.0018287142737832,28.930622,29.267678,27656.0,28818.0
1018,5.474,0.3548,71,1.581,4.77,6.877,2,59,42,0,132,24,73,61,45,2,29,20,0,55,10,38,31,15,2.819,2.655,2723,Metro Miguel Hernández,40.38738,-3.63977,904,2.100482542261153e-06,0.0019426906265177,0.0771478886432612,0.0018287142737832,28.882614,29.621022,27581.0,28707.0
1019,4.957,0.692,58,1.837,4.968,7.055,4,49,45,1,118,19,87,52,48,1,29,21,0,60,10,35,27,15,2.868,2.089,2724,Avenida De La Albufera - Miguel Hernández,40.38624,-3.63792,903,8.24116031645006e-06,0.0014570179698882,0.082640979329721,0.0024138228604809,28.846458,29.089328,27664.0,28595.0
1020,5.225,0.4596,68,1.226,4.968,7.038,2,56,41,0,126,24,73,58,45,1,26,21,0,61,10,34,27,15,2.818,2.407,2725,Avenida De La Albufera - Miguel Hernández,40.38645,-3.63778,903,8.24116031645006e-06,0.0014570179698882,0.082640979329721,0.0024138228604809,28.812056,29.54745,27653.0,28590.0
